"Title","Artist","Spins"
"Jumpman","DRAKE & FUTURE",4333
"Say It","TORY LANEZ",3784
"Don't","BRYSON TILLER",3716
"Antidote","TRAVI$ SCOTT",3712
"Hotline Bling","DRAKE",3707
"No Role Modelz","J. COLE",3619
"Down In The DM","YO GOTTI",3510
"Play No Games","BIG SEAN",2797
"California f/Young Dolph","COLONEL LOUD",2764
"Where Ya At f/Drake","FUTURE",2473
"Back To Sleep","CHRIS BROWN",2457
"Again","FETTY WAP",2453
"White Iverson","POST MALONE",2201
"Sorry f/Chris Brown","RICK ROSS",1979
"Bottom Of The Bottle","CURREN$Y",1639
"Oui","JEREMIH",1445
"WTF (Where They From)","MISSY ELLIOTT",1417
"These Walls f/Bilal, Anna Wise","KENDRICK LAMAR",1413
"$ave Dat Money","LIL DICKY",1389
"3 Times In A Row","TK N CASH",1319
"You Mine f/Songz/Future...","DJ KHALED",1299
"Best Friend","YOUNG THUG",1146
"Like Baby","JACQUEES",1096
"Moses f/Chris Brown & Migos","FRENCH MONTANA",1083
"Watch Out","2 CHAINZ",1033
"Church","BJ THE CHICAGO KID",1030
"1Hunnid f/Fetty Wap","K CAMP",1025
"Get Home f/Kid Ink & Migos","JR CASTRO",1010
"Song Cry","AUGUST ALSINA",917
"Here","ALESSIA CARA",895
"Acquainted","THE WEEKND",861
"Milly Rock","2 MILLY",775
"Hello","ADELE",774
"Come Get Her","RAE SREMMURD",744
"Look At My Dab","MIGOS",698
"Bank Rolls","TATE KOBANG",637
"Sweet Life f/Janelle Monae","JEEZY",634
"Moolah","YOUNG GREATNESS",601
"Curtains Closed","RAY J",495
"Heavy","BLAC YOUNGSTA",490
"Might Be","DJ LUKE NASTYY",476
"Hit The Lotto","ROTIMI",392
"Infatuation","LIPSTICK GYPSY",382
"Switch Up f/Jeremih","R. KELLY",354
"Uh Oh f/Jwhite Did It","FAT PIMP",352
"Peanut Butter Jelly","T.I.",334
"Fall Over","BLU DENIM",314
"Doin' It Well f/Nicki Minaj","FABOLOUS",300
"Ain't Nothin New f/ Ne-Yo","JADAKISS",278
"RGF Island","FETTY WAP",263
