"Title","Artist","Spins"
"Don't Tell 'Em f/YG","JEREMIH",4133
"Lifestyle f/Young Thug","RICH GANG",4119
"New Flame f/Rick Ross","CHRIS BROWN",3739
"0 To 100/The Catch Up","DRAKE",3607
"Studio","SCHOOLBOY Q",3441
"Flawless","BEYONCE",3398
"No Flex Zone","RAE SREMMURD",2867
"Fight Night","MIGOS",2582
"Believe Me f/Drake","LIL WAYNE",2534
"No Mediocre f/Iggy Azalea","T.I.",2501
"Seen It All f/Jay Z","JEEZY",2269
"Hot Boy","BOBBY SHMURDA",2250
"About The Money f/Young Thug","T.I.",2110
"Rich f/August Alsina","KIRKO BANGZ",1955
"Hold You Down f/C. Brown...","DJ KHALED",1927
"Handsome And Wealthy","MIGOS",1866
"Anaconda","NICKI MINAJ",1638
"Buy The World f/Lil Wayne","MIKE WILL MADE-IT",1629
"24 Hours","TEEFLII",1592
"Fancy f/Charli XCX","IGGY AZALEA",1409
"Made Me","SNOOTIE WILD",1319
"She Came To Give It To You","USHER",1283
"Touchin, Lovin f/Nicki Minaj","TREY SONGZ",1205
"Errrbody","YO GOTTI",1204
"Pills N Potions","NICKI MINAJ",1166
"You And Your Friends","WIZ KHALIFA F/SNOOP & TY DOLLA",947
"Don't Panic","FRENCH MONTANA",793
"Latch f/Sam Smith","DISCLOSURE",781
"SmartPhones","TREY SONGZ",776
"Maybe f/Pusha T & Yo Gotti","TEYANA TAYLOR",762
"Blessing","K CAMP",689
"2AM","ADRIAN MARCEL",669
"No Love","AUGUST ALSINA",653
"Don't Wanna Dance f/A$AP Ferg","ELLE VARNER",651
"You & I (Nobody In The World)","JOHN LEGEND",645
"Low f/Nicki Minaj, Lil Bibby","JUICY J",632
"Good Kisser","USHER",609
"Or Nah f/Problem, Too Short","GAME",581
"Dranking Patna","T-PAIN",560
"Or Nah f/Wiz Khalifa","TY DOLLA $IGN",528
"Grindin f/Drake","LIL WAYNE",443
"Everywhere We Go f/K Camp","A-1 THE SUPERGROUP",432
"Stay With Me","SAM SMITH",401
"The Pressure","JHENE AIKO",374
"Tuesday f/Drake","I LOVE MAKONNEN",366
"Pretty Gang f/Fabolous","RED CAFE",359
"Do It To Ya f/TeeFLii","YG",340
"Let's Get It","CA$H OUT F/WIZ, TY DOLLA $IGN",328
"All I Need Is You","LECRAE",321
"She","KEYSHIA COLE",318
