"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"--","MIGUEL Sure Thing",4264,"--",460,"--",27.628,"--",1,1,4264,460,27.628
2,"--","CHRIS BROWN Look At Me Now",3493,"--",-117,"--",26.238,"--",1,2,3493,0,26.238
3,"--","KELLY ROWLAND Motivation f/Lil Wayne",3432,"--",557,"--",22.435,"--",1,3,3432,557,22.435
4,"--","YC Racks f/Future",3398,"--",104,"--",19.707,"--",1,4,3398,104,19.707
5,"--","NICKI MINAJ Did It On'em",3129,"--",-548,"--",17.338,"--",1,5,3129,0,17.338
6,"--","WIZ KHALIFA Roll Up",3062,"--",-155,"--",16.439,"--",1,6,3062,0,16.439
7,"--","KANYE WEST All Of The Lights",2814,"--",-89,"--",21.956,"--",1,7,2814,0,21.956
8,"--","BIG SEAN My Last f/Chris Brown",2527,"--",329,"--",15.912,"--",1,8,2527,329,15.912
9,"--","MARSHA AMBROSIUS Far Away",2503,"--",287,"--",15.235,"--",1,9,2503,287,15.235
10,"--","ACE HOOD Hustle Hard",2429,"--",-43,"--",13.457,"--",1,10,2429,0,13.457
11,"--","CHRIS BROWN She Ain't You",2427,"--",278,"--",19.501,"--",1,11,2427,278,19.501
12,"--","LIL WAYNE 6 Foot 7 Foot f/Cory Gunz",2135,"--",-320,"--",13.815,"--",1,12,2135,0,13.815
13,"--","TREY SONGZ Love Faces",2055,"--",-369,"--",12.37,"--",1,13,2055,0,12.37
14,"--","DIDDY-DIRTY MONEY Your Love f/Trey Songz",1929,"--",18,"--",8.884,"--",1,14,1929,18,8.884
15,"--","NICKI MINAJ Moment 4 Life f/Drake",1922,"--",-115,"--",15.778,"--",1,15,1922,0,15.778
16,"--","LIL WAYNE John f/Rick Ross",1701,"--",0,"--",9.474,"--",1,16,1701,0,9.474
17,"--","LLOYD Cupid",1685,"--",98,"--",8.112,"--",1,17,1685,98,8.112
18,"--","KERI HILSON One Night Stand",1553,"--",167,"--",7.364,"--",1,18,1553,167,7.364
19,"--","JAMIE FOXX Best Night Of My Life",1523,"--",311,"--",9.784,"--",1,19,1523,311,9.784
20,"--","WAKA FLOCKA FLAME Grove St. Party f/Kebo...",1513,"--",-241,"--",9.198,"--",1,20,1513,0,9.198
21,"--","BEYONCE Run The World (Girls)",1304,"--",249,"--",7.679,"--",1,21,1304,249,7.679
22,"--","MARY J. BLIGE Someone To Love Me (Naked)",1288,"--",42,"--",7.345,"--",1,22,1288,42,7.345
23,"--","TRAVIS PORTER Bring It Back",1283,"--",-117,"--",7.577,"--",1,23,1283,0,7.577
24,"--","K. MICHELLE How Many Times",954,"--",97,"--",4.496,"--",1,24,954,97,4.496
25,"--","LLOYD BANKS I Don't Deserve You f/Jeremi...",948,"--",-61,"--",5.736,"--",1,25,948,0,5.736
26,"--","ROCKO Goin Steady",925,"--",-41,"--",3.59,"--",1,26,925,0,3.59
27,"--","K' LA All Your Love",816,"--",157,"--",3.054,"--",1,27,816,157,3.054
28,"--","YO GOTTI We Can Get It On",733,"--",29,"--",3.291,"--",1,28,733,29,3.291
29,"--","MEEK MILL/RICK ROSS Tupac Back",711,"--",367,"--",4.054,"--",1,29,711,367,4.054
30,"--","RICK ROSS 9 Piece f/Lil Wayne",701,"--",268,"--",4.294,"--",1,30,701,268,4.294
31,"--","MARY MARY Walking",689,"--",-97,"--",2.939,"--",1,31,689,0,2.939
32,"--","SNOOP DOGG Platinum f/R. Kelly",687,"--",59,"--",2.41,"--",1,32,687,59,2.41
33,"--","BIRDMAN I Get Money f/Lil Wayne",674,"--",186,"--",2.696,"--",1,33,674,186,2.696
34,"--","RIHANNA Man Down",633,"--",414,"--",4.097,"--",1,34,633,414,4.097
35,"--","TREY SONGZ Unusual f/Drake",632,"--",275,"--",5.516,"--",1,35,632,275,5.516
36,"--","LUPE FIASCO Out Of My Head f/Trey Songz",631,"--",181,"--",6.137,"--",1,36,631,181,6.137
37,"--","MELANIE FIONA Gone And Never Coming Back",629,"--",-28,"--",2.539,"--",1,37,629,0,2.539
38,"--","GORILLA ZOE Twisted f/Lil Jon",577,"--",126,"--",1.973,"--",1,38,577,126,1.973
39,"--","KIRKO BANGZ What Yo Name Iz",570,"--",10,"--",3.747,"--",1,39,570,10,3.747
40,"--","JENNIFER HUDSON Where You At",558,"--",-139,"--",2.354,"--",1,40,558,0,2.354
41,"--","MINDLESS BEHAVIOR My Girl",529,"--",-222,"--",1.63,"--",1,41,529,0,1.63
42,"--","YOUNG JEEZY Ballin f/Lil Wayne",505,"--",121,"--",4.098,"--",1,42,505,121,4.098
43,"--","DJ KHALED Welcome To My Hood f/Rick Ross",436,"--",-32,"--",2.93,"--",1,43,436,0,2.93
44,"--","JENNIFER LOPEZ I'm Into You f/Lil Wayne",407,"--",-2,"--",1.57,"--",1,44,407,0,1.57
45,"--","LUPE FIASCO The Show Goes On",373,"--",-269,"--",2.945,"--",1,45,373,0,2.945
46,"--","LIL TWIST Love Affair f/Lil Wayne",342,"--",-10,"--",1.169,"--",1,46,342,0,1.169
47,"--","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",339,"--",95,"--",2.471,"--",1,47,339,95,2.471
48,"--","MR. 704 Lately",259,"--",58,"--",0.579,"--",1,48,259,58,0.579
49,"--","KIRK FRANKLIN I Smile",255,"--",13,"--",1.749,"--",1,49,255,13,1.749
50,"--","CLASS A Batter Up f/Lil Chuckee",216,"--",18,"--",0.301,"--",1,50,216,18,0.301
