"Title","Artist","Spins"
"Jumpman","DRAKE & FUTURE",4592
"Don't","BRYSON TILLER",3835
"Say It","TORY LANEZ",3737
"Down In The DM","YO GOTTI",3718
"No Role Modelz","J. COLE",3660
"Antidote","TRAVI$ SCOTT",3647
"Hotline Bling","DRAKE",3622
"Play No Games","BIG SEAN",2995
"California f/Young Dolph","COLONEL LOUD",2831
"Back To Sleep","CHRIS BROWN",2728
"Again","FETTY WAP",2608
"Where Ya At f/Drake","FUTURE",2240
"White Iverson","POST MALONE",2080
"Sorry f/Chris Brown","RICK ROSS",2047
"Bottom Of The Bottle","CURREN$Y",1839
"Oui","JEREMIH",1656
"$ave Dat Money","LIL DICKY",1580
"WTF (Where They From)","MISSY ELLIOTT",1533
"Best Friend","YOUNG THUG",1463
"These Walls f/Bilal, Anna Wise","KENDRICK LAMAR",1438
"3 Times In A Row","TK N CASH",1417
"You Mine f/Songz/Future...","DJ KHALED",1332
"Like Baby","JACQUEES",1202
"Moses f/Chris Brown & Migos","FRENCH MONTANA",1106
"1Hunnid f/Fetty Wap","K CAMP",1099
"Church","BJ THE CHICAGO KID",1086
"Acquainted","THE WEEKND",1030
"Watch Out","2 CHAINZ",995
"Get Home f/Kid Ink & Migos","JR CASTRO",929
"Song Cry","AUGUST ALSINA",910
"Here","ALESSIA CARA",899
"Hello","ADELE",830
"Milly Rock","2 MILLY",809
"Look At My Dab","MIGOS",787
"Moolah","YOUNG GREATNESS",739
"Bank Rolls","TATE KOBANG",700
"Curtains Closed","RAY J",650
"Come Get Her","RAE SREMMURD",635
"Might Be","DJ LUKE NASTYY",552
"Heavy","BLAC YOUNGSTA",536
"Sweet Life f/Janelle Monae","JEEZY",523
"Hit The Lotto","ROTIMI",474
"Infatuation","LIPSTICK GYPSY",401
"Uh Oh f/Jwhite Did It","FAT PIMP",370
"The Most","RICH HOMIE QUAN",363
"Peanut Butter Jelly","T.I.",337
"Switch Up f/Jeremih","R. KELLY",336
"Ain't Nothin New f/ Ne-Yo","JADAKISS",310
"Doin' It Well f/Nicki Minaj","FABOLOUS",304
"Facts","KANYE WEST",299
