"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY ROWLAND Motivation f/Lil Wayne",4610,"+25",69,"-18",33.878,"+0.144",33,1,4610,741,33.878
2,"=","MIGUEL Sure Thing",4063,"-31",19,"-132",29.705,"+0.084",33,1,4364,460,30.251
3,"=","BIG SEAN My Last f/Chris Brown",3586,"+43",121,"-17",23.124,"-0.071",33,3,3586,461,24.154
4,"=","CHRIS BROWN She Ain't You",3461,"+12",166,"-117",23.866,"-0.025",33,4,3461,630,23.91
5,"=","MARSHA AMBROSIUS Far Away",3033,"+2",53,"-75",19.004,"-0.140",33,5,3066,397,19.884
6,"=","DJ KHALED I'm On One f/Drake, Rick Ross",3032,"+59",822,"-51",21.821,"+0.388",27,6,3032,989,21.821
7,"=","CHRIS BROWN Look At Me Now",2713,"-35",-132,"-30",21.11,"-0.188",33,2,3494,0,26.238
8,"=","ACE HOOD Hustle Hard",2263,"-15",-134,"+6",13.608,"-0.084",33,7,2503,97,14.627
9,"=","LLOYD Cupid",2153,"+4",11,"-30",12.507,"-0.041",33,9,2153,195,12.674
10,"+1","JAMIE FOXX Best Night Of My Life",2117,"+23",117,"-6",12.458,"+0.098",33,10,2117,311,12.458
11,"-1","YC Racks f/Future",2083,"-17",-292,"+34",10.684,"-0.018",33,4,3411,104,19.707
12,"=","TREY SONGZ Unusual f/Drake",2078,"+31",315,"-46",15.168,"+0.179",33,12,2078,477,15.168
13,"+1","NICKI MINAJ Did It On'em",1815,"-17",-267,"-26",9.064,"-0.196",33,5,3129,0,17.338
14,"-1","KANYE WEST All Of The Lights",1808,"-28",-191,"-50",14.174,"-0.244",33,7,2818,0,21.956
15,"=","KERI HILSON One Night Stand",1719,"-29",-16,"-61",9.739,"-0.076",33,14,1779,229,9.815
16,"=","YOUNG JEEZY Ballin f/Lil Wayne",1486,"+77",340,"+84",8.13,"+0.260",33,16,1486,359,8.13
17,"+1","MARY J. BLIGE Someone To Love Me (Naked)",1357,"-17",-64,"-19",6.618,"-0.120",33,17,1422,100,7.848
18,"-1","WIZ KHALIFA Roll Up",1349,"-59",-304,"-28",7.832,"-0.307",33,6,3062,0,16.439
19,"=","LUPE FIASCO Out Of My Head f/Trey Songz",1267,"+24",200,"-26",8.863,"+0.311",33,19,1267,246,8.863
20,"+3","LIL WAYNE How To Love",1243,"+83",766,"-8",9.488,"+0.454",10,20,1243,778,9.488
21,"-1","RIHANNA Man Down",1243,"+34",224,"-14",8.073,"+0.167",33,20,1243,421,8.073
