"Title","Artist","Spins"
"Exchange","BRYSON TILLER",4853
"Panda","DESIIGNER",4594
"Work f/Drake","RIHANNA",4462
"Oui","JEREMIH",4199
"Cut It f/Young Dolph","O.T. GENASIS",3799
"Law","YO GOTTI",3295
"2 Phones","KEVIN GATES",2898
"Moolah","YOUNG GREATNESS",2865
"All The Way Up","FAT JOE & REMY MA",2540
"Body f/Jeremih","DREEZY",2528
"Might Be","DJ LUKE NASTYY",2430
"Low Life f/The Weeknd","FUTURE",2422
"Don't Mind","KENT JONES",2378
"Needed Me","RIHANNA",2281
"One Dance f/Wizkid & Kyla","DRAKE",2221
"Formation","BEYONCE",1853
"New Level","A$AP FERG",1684
"Ran Off On Da Plug Twice","PLIES",1576
"Sorry","BEYONCE",1547
"Love Yourz","J. COLE",1523
"Uber Everywhere","MADEINTYO",1466
"Might Not f/The Weeknd","BELLY",1452
"Do You Remember","KAYLA BRIANNA",1341
"By Chance","RAE SREMMURD",1262
"Famous","KANYE WEST",1250
"Money Talk","T.I.",1145
"Permission","RO JAMES",1066
"You Could Be My Lover","PUFF DADDY & THE FAMILY",1000
"Promise f/Fetty Wap","KID INK",853
"Halfway","S-8IGHTY",811
"Wat U Mean","DAE DAE",809
"Wicked","FUTURE",787
"Wake Up","FETTY WAP",784
"Summer Sixteen","DRAKE",754
"I'm The Man f/Sonny Digital","50 CENT",721
"Acquainted","THE WEEKND",636
"Finessin f/Lil Wayne","BABY E",625
"On The Way","TWENTY88",601
"Pop Style f/The Throne","DRAKE",537
"Not A Little Bit","K. MICHELLE",527
"Do It Like Me","DLOW",520
"Pass Dat","JEREMIH",494
"Rise Up","ANDRA DAY",454
"Drifting f/Chris Brown","G-EAZY",397
"She Don't Love You","SPECTACULAR",370
"MFN Right","2 CHAINZ",354
"Stick Talk","FUTURE",350
"#BDAY","TANK",348
"This Feeling","BERNARD FLOWERS",346
"All Nite f/Yazz & Yo Gotti","EMPIRE CAST",335
