"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY ROWLAND Motivation f/Lil Wayne",4550,"+4",179,"+5",33.538,"-0.045",30,1,4588,741,33.687
2,"=","MIGUEL Sure Thing",4106,"+17",303,"+33",29.708,"-0.127",30,1,4364,460,30.251
3,"=","BIG SEAN My Last f/Chris Brown",3503,"-8",247,"-42",23.498,"-0.410",30,3,3511,461,24.154
4,"=","CHRIS BROWN She Ain't You",3424,"+22",494,"-35",23.849,"+0.033",30,4,3424,630,23.91
5,"=","MARSHA AMBROSIUS Far Away",3013,"-48",242,"-92",19.343,"-0.384",30,5,3066,397,19.884
6,"=","CHRIS BROWN Look At Me Now",2786,"-19",-79,"-16",21.297,"-0.088",30,2,3494,0,26.238
7,"=","DJ KHALED I'm On One f/Drake, Rick Ross",2768,"+137",959,"+25",20.294,"+0.923",24,7,2768,959,20.294
8,"=","ACE HOOD Hustle Hard",2273,"-55",-102,"-85",13.758,"-0.141",30,7,2503,97,14.627
9,"=","YC Racks f/Future",2172,"-17",-345,"+14",11.082,"-0.029",30,4,3411,104,19.707
10,"=","LLOYD Cupid",2121,"-17",85,"-42",12.515,"-0.077",30,10,2145,195,12.674
11,"=","JAMIE FOXX Best Night Of My Life",2074,"+20",178,"-8",12.184,"+0.208",30,11,2074,311,12.184
12,"+2","TREY SONGZ Unusual f/Drake",1952,"+49",431,"+32",14.444,"+0.180",30,12,1952,477,14.444
13,"-1","NICKI MINAJ Did It On'em",1919,"-78",-166,"-48",9.929,"-0.511",30,5,3129,0,17.338
14,"-1","KANYE WEST All Of The Lights",1885,"-50",-64,"-15",14.73,"-0.318",30,7,2818,0,21.956
15,"=","KERI HILSON One Night Stand",1742,"-8",79,"+10",9.56,"+0.141",30,14,1779,229,9.642
16,"=","WIZ KHALIFA Roll Up",1504,"-41",-251,"+1",8.81,"-0.151",30,6,3062,0,16.439
17,"=","MARY J. BLIGE Someone To Love Me (Naked)",1379,"-14",-41,"-12",6.923,"-0.001",30,17,1422,100,7.848
18,"+2","YOUNG JEEZY Ballin f/Lil Wayne",1296,"+41",193,"+32",7.154,"+0.231",30,18,1296,359,7.154
19,"-1","DIDDY-DIRTY MONEY Your Love f/Trey Songz",1285,"-63",-498,"+19",5.558,"-0.250",30,12,2053,94,9.345
20,"-1","LIL WAYNE John f/Rick Ross",1244,"-59",-220,"-43",8.305,"-0.272",30,14,1723,37,10.408
21,"+1","LUPE FIASCO Out Of My Head f/Trey Songz",1176,"+23",234,"-2",7.839,"+0.085",30,21,1176,236,7.975
22,"+1","MEEK MILL/RICK ROSS Tupac Back",1159,"+22",110,"+7",5.572,"+0.029",30,22,1159,380,5.962
23,"-2","BEYONCE Run The World (Girls)",1155,"-77",-403,"-51",4.581,"-0.376",30,16,1686,271,9.235
24,"+1","RIHANNA Man Down",1132,"+28",226,"+8",7.25,"+0.163",30,24,1132,421,7.25
25,"-1","TRAVIS PORTER Bring It Back",1097,"-18",-16,"-7",6.191,"-0.144",30,22,1288,3,7.626
26,"+6","LIL WAYNE How To Love",939,"+130",716,"+79",7.686,"+0.760",7,26,939,716,7.686
27,"=","RICK ROSS 9 Piece f/Lil Wayne",908,"+26",12,"+21",5.085,"-0.011",30,27,908,297,5.697
28,"-2","WAKA FLOCKA FLAME Grove St. Party f/Kebo...",906,"-13",-256,"+7",5.955,"-0.028",30,20,1513,10,9.225
29,"-1","WIZ KHALIFA On My Level f/Too Short",893,"+13",217,"-41",4.676,"+0.149",16,28,893,356,4.676
30,"+1","YO GOTTI We Can Get It On",847,"-3",67,"-20",4.241,"+0.006",30,28,853,99,4.39
31,"-2","K. MICHELLE How Many Times",842,"-19",-101,"-4",3.744,"-0.153",30,24,1030,106,4.983
32,"-2","K' LA All Your Love",829,"-28",-32,"-29",3.251,"-0.095",30,27,955,157,3.67
33,"=","SNOOP DOGG Platinum f/R. Kelly",680,"-31",-25,"-19",2.276,"-0.141",30,31,799,112,3.192
34,"=","BIG K.R.I.T. Country Sh**",648,"+11",108,"+5",2.396,"+0.021",26,34,648,277,2.396
