"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","DRAKE The Motto f/Lil Wayne",3955,"-14",216,"-38",28.873,"-0.232",86,"17",1,3969,755,29.238
2,"=","CHRIS BROWN Strip f/Kevin McCall",3641,"+8",207,"-32",24.945,"+0.347",83,"69",2,3644,434,24.945
3,"=","TYGA Rack City",3459,"+13",196,"-11",20.722,"-0.053",78,"16",3,3459,726,20.775
4,"=","YOUNG JEEZY I Do f/JAY Z & Andre 3000",3293,"-65",-214,"+3",19.395,"-0.125",92,"219",1,3789,635,22.939
5,"=","WALE Lotus Flower Bomb f/Miguel",3122,"-74",-214,"-33",23.178,"-0.269",136,"216",1,4405,550,29.754
6,"=","DRAKE Make Me Proud f/Nicki Minaj",3038,"-52",-223,"+32",22.38,"-0.484",125,"91",1,4265,505,28.828
7,"=","BEYONCE Love On Top",2806,"+114",472,"+101",19.275,"+0.791",48,"--",7,2806,553,19.275
8,"=","MELANIE FIONA 4 AM",2608,"-25",55,"-29",13.954,"-0.015",178,"179",7,2669,533,14.526
9,"=","MARY J. BLIGE Mr. Wrong",2409,"+18",48,"+9",13.048,"-0.074",108,"--",9,2409,307,13.18
10,"+1","DIGGY Do It Like You f/Jeremih",2235,"+44",110,"+59",13.026,"+0.289",99,"239",10,2235,351,13.314
11,"+1","TREY SONGZ Sex Ain't Better Than Love",2202,"+42",121,"+58",15.478,"+0.224",47,"431",11,2202,469,15.478
12,"-2","J. COLE Can't Get Enough f/Trey Songz",2173,"-35",-327,"+15",15.473,"+0.304",118,"--",4,3048,459,19.366
13,"=","RIHANNA Talk That Talk f/Jay-Z",2065,"-19",70,"-45",12.797,"+0.088",41,"82",13,2084,549,12.828
14,"=","KIRKO BANGZ Drank In My Cup",1865,"+0",273,"-32",11.289,"+0.026",144,"118",14,1865,305,11.289
15,"+3","FUTURE Magic f/T.I.",1763,"+57",313,"+49",8.269,"+0.124",42,"182",15,1763,343,8.269
16,"-1","RICK ROSS You The Boss f/Nicki Minaj",1749,"-40",-155,"+11",10.955,"-0.289",138,"338",3,3659,534,22.449
17,"-1","JAY Z & KANYE WEST Gotta Have It",1711,"-40",-377,"+28",11.031,"-0.008",83,"112",11,2245,497,13.57
18,"+1","BIG SEAN Dance (A$$)",1658,"-2",-68,"+22",12.12,"+0.006",149,"74",2,3855,477,25.691
19,"-2","BEYONCE Countdown",1655,"-89",-448,"-72",10.109,"-0.398",133,"243",9,2476,505,15.947
20,"=","FRENCH MONTANA Shot Caller",1433,"-4",81,"-20",6.138,"-0.016",52,"801",20,1465,305,7.031
21,"=","TRAVIS PORTER Ayy Ladies f/Tyga",1431,"+39",308,"-15",7.703,"+0.227",39,"172",21,1431,378,7.703
22,"=","WAKA FLOCKA FLAME Round Of Applause f/Dr...",1340,"-51",-320,"-34",7.056,"-0.043",128,"272",12,2156,306,13.13
23,"+1","FAT JOE Another Round f/Chris Brown",1034,"+53",300,"+28",6.773,"+0.351",56,"137",23,1034,300,6.773
24,"+1","MONICA & BRANDY It All Belongs To Me",1025,"+45",551,"-31",4.642,"+0.129",10,"806",24,1025,595,4.642
25,"+3","USHER Climax",994,"+124",733,"+34",7.077,"+0.528",7,"35",25,994,733,7.077
26,"=","TYRESE Stay",977,"+9",89,"+3",5.9,"+0.109",62,"--",24,977,317,5.9
27,"-4","MIGUEL Girls Like You",957,"-46",-114,"-42",5.33,"-0.197",102,"--",21,1185,188,5.668
28,"-1","ROBIN THICKE Pretty Lil' Heart f/Lil Way...",894,"-5",-166,"+21",4.121,"+0.047",87,"600",22,1124,272,5.032
29,"=","LOVERANCE Up! f/50 Cent",892,"+22",287,"-29",5.189,"-0.027",35,"206",27,892,335,5.248
30,"=","WALE Sabotage f/Lloyd",859,"+51",164,"+45",4.938,"+0.210",21,"--",27,859,299,4.938
31,"=","JENNIFER HUDSON Think Like A Man f/Ne-Yo",795,"+1",151,"-34",3.306,"-0.065",21,"525",30,795,237,3.371
32,"+2","J. COLE Nobody's Perfect",717,"+18",100,"+13",3.564,"+0.103",21,"--",32,717,297,3.564
33,"-1","MONICA Until It's Gone",709,"-5",-15,"+43",3.121,"-0.035",140,"--",15,1566,276,7.91
34,"-1","ASHANTI The Woman You Love f/Busta",700,"-2",111,"-15",3.338,"+0.050",30,"--",31,702,202,3.394
35,"+1","CASH OUT Cashin Out",690,"+14",126,"-16",2.4,"+0.036",27,"--",35,690,143,2.4
36,"-1","YOUNG JEEZY SupaFreak f/2 Chainz",670,"-9",5,"-21",5.053,"-0.089",34,"625",30,686,174,5.44
37,"+1","ESTELLE Thank You",614,"+5",21,"+11",3.359,"+0.109",121,"361",33,634,84,3.359
