"Title","Artist","Spins"
"Bands A Make Her Dan...","JUICY J",3699
"Adorn","MIGUEL",3673
"Swimming Pools (Dran...","KENDRICK LAMAR",3649
"Clique f/Big Sean & ...","KANYE WEST",3478
"Thinking About You","FRANK OCEAN",3304
"Ice f/Lil Wayne","KELLY ROWLAND",2879
"No Worries f/Detail","LIL WAYNE",2833
"Pop That f/Rick Ross","FRENCH MONTANA",2805
"Dance For You","BEYONCE",2692
"Diced Pineapples f/D...","RICK ROSS",2472
"Dive In","TREY SONGZ",2397
"Don't Judge Me","CHRIS BROWN",2082
"Birthday Song f/Kany...","2 CHAINZ",2009
"Young And Gettin It ...","MEEK MILL",1927
"Girl On Fire","ALICIA KEYS",1894
"Representin' f/Kelly...","LUDACRIS",1805
"Ball f/Lil Wayne","T.I.",1640
"Wicked Games","THE WEEKND",1628
"Turn On The Lights","FUTURE",1503
"Diamonds","RIHANNA",1396
"Sorry","CIARA",1309
"My Moment f/2 Chainz","DJ DRAMA",1307
"Remember You f/The W...","WIZ KHALIFA",1261
"Dive","USHER",1251
"Hold Up f/Wale","CA$H OUT",1071
"I'm Different","2 CHAINZ",989
"Trust And Believe","KEYSHIA COLE",916
"Celebration f/Chris ...","GAME",906
"Neva End f/Kelly Row...","FUTURE",782
"Enough Of No Love f/...","KEYSHIA COLE",618
"Do You","MIGUEL",615
"Get Right","YOUNG JEEZY",603
"The Blues","TITO LOPEZ",584
"Guap","BIG SEAN",557
"Special Delivery","BRIDGET KELLY",533
"Jet Life f/Big K.R.I...","CURREN$Y",515
"Back It Up","$AUCE",507
"Smart Girl (Dumb Boo...","TEX JAMES",422
"Wildest Dreams","BRANDY",422
"Need Your Love","ACE HOOD",404
"Don't Make Em Like Y...","NE-YO",398
"Love Sosa","CHIEF KEEF",361
"Check","YO GOTTI",357
"Models & Bottles (Le...","DJ KHALED",325
"All Gold Everything","TRINIDAD JAMES",320
"M.I.A. f/Wale","OMARION",302
"She Don't Put It Dow...","JOE BUDDEN",295
"F**kin Problems f/Dr...","A$AP ROCKY",285
"Shout Out f/Gudda Gu...","BIRDMAN",264
"Poetic Justice f/Dra...","KENDRICK LAMAR",262
