"Title","Artist","Spins"
"Cut Her Off","K CAMP",3716
"Loyal f/Lil' Wayne","CHRIS BROWN",3714
"Move That Doh f/Pharrel","FUTURE",3693
"Partition","BEYONCE",3165
"Trophies","DRAKE",3112
"Part II (On The Run) f/Beyonce","JAY Z",3032
"The Worst","JHENE AIKO",2873
"Good Kisser","USHER",2840
"I Know f/Rich Homie Quan","YO GOTTI",2396
"Show Me f/Chris Brown","KID INK",2364
"Believe Me f/Drake","LIL WAYNE",2311
"She Twerkin","CA$H OUT",2293
"2 On f/Schoolboy Q","TINASHE",2274
"We Dem Boyz","WIZ KHALIFA",2265
"Candy Rain f/Billy Bang","ANTHONY LEWIS",1718
"Studio","SCHOOLBOY Q",1682
"Main Chick f/Chris Brown","KID INK",1678
"I Won f/Kanye West","FUTURE",1471
"They Don't Love You No More","DJ KHALED",1417
"Fight Night","MIGOS",1379
"Fancy f/Charli XCX","IGGY AZALEA",1352
"Walk Thru f/Problem","RICH HOMIE QUAN",1295
"Be Like","RICO LOVE",1287
"SmartPhones","TREY SONGZ",1241
"Who Do You Love f/Drake","YG",1238
"Dark Horse f/Juicy J","KATY PERRY",1214
"Smoke, Drink, Break-Up","MILA J",1191
"Thug Cry f/Lil Wayne","RICK ROSS",1109
"Happy","PHARRELL WILLIAMS",1016
"Make It Home f/Jeezy","AUGUST ALSINA",1010
"Turn Down For What","DJ SNAKE & LIL JON",978
"Stoner","YOUNG THUG",926
"Next","SEVYN STREETER",922
"Or Nah f/Wiz Khalifa","TY DOLLA $IGN",853
"Money Can't Buy f/Jeezy","NE-YO",797
"Walk It Out","JENNIFER HUDSON",795
"Yayo","SNOOTIE WILD",723
"Dumb","JAZMINE SULLIVAN",706
"Love Never Felt So Good","M. JACKSON & J. TIMBERLAKE",705
"Drop That #NaeNae","WE ARE TOONZ",650
"Pills N Potions","NICKI MINAJ",606
"Henny","MACK WILDS",606
"2AM","ADRIAN MARCEL",538
"Don't Tell 'Em f/YG","JEREMIH",523
"We Up f/Sebastian Mikael","DRIICKY GRAHAM",415
"Come Get It Bae","PHARRELL WILLIAMS",384
"Birthday Suit","MIKE JAY",382
"No Flex Zone","RAE SREMMURD",334
"24 Hours","TEEFLII",323
"It's Yours f/Tia London","TWISTA",312
