"Title","Artist","Spins"
"Ball f/Lil Wayne","T.I.",3222
"F**kin Problems f...","A$AP ROCKY",3217
"All Gold Everythi...","TRINIDAD JAMES",3130
"I'm Different","2 CHAINZ",2963
"Wicked Games","THE WEEKND",2943
"Don't Judge Me","CHRIS BROWN",2921
"Neva End f/Kelly ...","FUTURE",2917
"Swimming Pools (D...","KENDRICK LAMAR",2855
"No Worries f/Deta...","LIL WAYNE",2534
"Adorn","MIGUEL",2487
"Remember You f/Th...","WIZ KHALIFA",2466
"Pour It Up","RIHANNA",2307
"Poetic Justice f/...","KENDRICK LAMAR",2126
"Trust And Believe","KEYSHIA COLE",2061
"Diamonds","RIHANNA",1868
"Do You","MIGUEL",1810
"Clique f/Big Sean...","KANYE WEST",1782
"Guap","BIG SEAN",1672
"Celebration f/Chr...","GAME",1384
"Brand New Me","ALICIA KEYS",1217
"Love Me f/Drake &...","LIL WAYNE",1193
"Love And War","TAMAR BRAXTON",1155
"Love Sosa","CHIEF KEEF",1123
"Check","YO GOTTI",1019
"M.I.A. f/Wale","OMARION",969
"Representin' f/Ke...","LUDACRIS",873
"Still In This B**...","B.O.B",800
"I Like It","SEVYN STREETER",792
"Suit & Tie f/JAY ...","JUSTIN TIMBERLAKE",786
"Who Booty f/Frenc...","JONN HART",769
"She Don't Put It ...","JOE BUDDEN",747
"Yellow Tape f/Lil...","FAT JOE",629
"Loveeeeeee Song f...","RIHANNA",609
"Fumble","TREY SONGZ",600
"Young And Gettin ...","MEEK MILL",551
"Another One f/Fut...","SLICE9",534
"Poppin' Off","WATCH THE DUCK",523
"Freedom","NICKI MINAJ",496
"RIP f/2 Chainz","YOUNG JEEZY",480
"Used By You","MARCUS CANTY",444
"Special Delivery","BRIDGET KELLY",425
"Make A Little Roo...","JARVIS",423
"Cold War","MARSHA AMBROSIUS",416
"Shout Out f/Gudda...","BIRDMAN",403
"Better Be Good","RAVAUGHN",354
"Nachos","ROCKO",314
"Hello Love","T.RONE",225
"Believe It","MEEK MILL",214
"Show Out f/Young ...","JUICY J",204
"Bugatti f/Future ...","ACE HOOD",188
