"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","WALE Lotus Flower Bomb f/Miguel",4069,-9,111,-78,27.828,-0.078,67,"82",1,4080,550,28.274
2,"=","BEYONCE Party f/Kanye & Andre",3880,-26,-71,6,26.569,-0.098,112,"260",1,4426,708,28.224
3,"=","JAY Z & KANYE WEST N***** In Paris",3714,-13,-66,-12,26.881,-0.167,110,"7",1,4191,624,29.189
4,"=","BIG SEAN Dance (A$$)",3670,28,446,-24,23.849,0.023,80,"17",4,3670,477,23.849
5,"=","T-PAIN 5 O'clock f/Wiz Khalifa",3053,-13,-59,5,16.136,-0.183,84,"10",4,3130,442,16.639
6,"=","DRAKE Make Me Proud f/Nicki Minaj",2738,64,311,50,20.003,0.5,56,"34",6,2738,468,20.003
7,"+1","RICK ROSS You The Boss f/Nicki Minaj",2528,7,221,-47,15.165,-0.124,69,"160",7,2528,534,15.289
8,"-1","LIL WAYNE She Will f/Drake",2492,-35,-327,14,17.911,-0.305,126,"75",1,4043,954,29.033
9,"=","J. COLE Can't Get Enough f/Trey Songz",2428,44,459,36,15.915,0.167,49,"--",9,2428,459,15.915
10,"+1","WALE That Way f/Jeremih & Rick Ross",2203,-7,32,-23,18.193,-0.033,179,"--",3,3726,421,25.014
11,"-1","DRAKE Headlines",2181,-30,-239,16,17.616,-0.2,133,"27",1,3923,686,27.599
12,"=","ACE HOOD Body 2 Body f/Chris Brown",2073,-35,-307,22,12.989,-0.321,152,"--",6,2648,389,19.475
13,"=","WAKA FLOCKA FLAME Round Of Applause f/Dr...",1755,-4,15,-35,11.753,0.054,59,"171",13,1777,306,11.753
14,"+1","YOUNG JEEZY I Do f/JAY Z & Andre 3000",1723,55,356,-32,11.799,0.295,23,"--",14,1723,635,11.799
15,"-1","BIG SEAN Marvin & Chardonnay",1647,-51,-260,-52,11.206,-0.362,169,"182",1,3834,552,25.854
16,"=","CHRIS BROWN Wet The Bed",1571,-30,-193,-35,10.914,-0.1,145,"636",5,3444,405,22.308
17,"=","MONICA Until It's Gone",1535,-20,-1,-20,7.608,-0.142,71,"--",17,1566,276,7.91
18,"+1","MARY J. BLIGE Mr. Wrong",1458,20,279,-28,7.917,0.126,39,"--",18,1458,307,7.917
19,"-1","ELLE VARNER Only Wannna Give It To You",1437,-33,-277,14,6.807,-0.182,92,"833",14,1929,293,10.186
20,"=","J. COLE Workout",1234,-39,-378,28,7.706,-0.218,140,"19",9,2285,358,12.906
21,"=","BEYONCE Countdown",1200,55,369,44,8.196,0.44,64,"113",21,1200,369,8.196
22,"=","MELANIE FIONA 4 AM",1149,30,101,39,5.785,0.293,109,"407",21,1149,209,5.785
23,"=","DIGGY Do It Like You f/Jeremih",1137,52,286,3,7.684,0.321,30,"389",23,1137,344,7.684
24,"+2","JAY Z & KANYE WEST Gotta Have It",1076,53,480,-17,7.899,0.404,14,"344",24,1076,497,7.899
25,"-1","KIRKO BANGZ Drank In My Cup",1052,7,60,6,5.098,-0.031,75,"297",23,1052,196,5.129
26,"-1","T.I. I'm Flexin f/Big K.R.I.T.",1022,-19,-154,-16,4.444,-0.285,73,"766",19,1327,420,7.072
27,"=","RED CAFE Fly Together f/Rick Ross",971,14,-43,10,4.014,-0.004,94,"906",23,1177,259,5.235
28,"+1","CHRIS BROWN Strip f/Kevin McCall",954,23,318,-23,5.608,0.095,14,"211",28,954,341,5.608
29,"-1","BIRDMAN Y.U. Mad f/Nicki Minaj",930,-19,-209,2,3.007,-0.053,87,"121",19,1229,386,4.66
30,"+1","B.O.B Strange Clouds f/Lil Wayne",898,30,175,5,3.712,0.092,45,"45",30,898,175,3.712
31,"-1","ROSCOE DASH Good Good Night",897,-6,-66,17,3.664,-0.093,88,"105",26,1000,207,4.717
32,"=","JACOB LATIMORE Like 'Em All f/Issa",753,-14,-73,-11,3.154,-0.105,81,"--",29,841,242,3.635
33,"=","BEI MAEJOR Trouble f/J. Cole",680,-30,-219,12,3.294,-0.156,102,"292",18,1414,205,6.843
34,"=","MEEK MILL House Party f/Young Chris",661,6,14,-8,4.217,0.093,43,"393",34,662,188,4.317
35,"+2","PROBLEM Last Love",653,45,99,58,1.991,0.113,37,"--",35,653,176,1.991
36,"-1","MINDLESS BEHAVIOR Girls Talkin Bout",630,-4,-16,-4,2.459,0.017,28,"1014",35,651,197,2.729
37,"-1","ESTELLE Thank You",628,-3,19,-5,2.776,-0.052,52,"--",36,634,84,3.017
38,"+1","TYGA Rack City",614,18,223,-36,3.597,0.029,9,"43",38,614,317,3.597
39,"-1","ROBIN THICKE Pretty Lil' Heart f/Lil Way...",603,-1,62,-16,3.018,0.013,18,"688",38,604,272,3.018
40,"+1","MINDLESS BEHAVIOR Mrs. Right f/Diggy Sim...",589,7,-128,50,3.108,-0.013,148,"391",7,2975,388,18.738
41,"-1","FUTURE Tony Montana",551,-45,-196,-18,2.205,-0.239,135,"--",12,1909,304,9.23
42,"+2","DRAKE The Motto f/Lil Wayne",544,2,120,-12,4.977,-0.082,17,"18",42,544,132,5.059
43,"=","MEEK MILL I'm A Boss f/Rick Ross",538,-17,-201,19,3.613,-0.087,138,"679",12,1825,319,9.763
44,"-2","MARIO The Walls f/Fabolous",531,-30,-131,-20,2.65,-0.135,78,"--",30,838,271,4.286
45,"=","MIGUEL Girls Like You",512,-8,-24,0,2.665,-0.014,33,"--",42,544,188,2.834
46,"=","CJ HILTON Cold Summer",499,-1,-26,20,2.303,-0.054,35,"--",41,552,120,2.56
47,"=","FUTURE Go Harder",469,16,72,2,1.316,0.057,12,"--",47,469,242,1.316
48,"+1","MAINO That Could Be Us",343,3,29,0,1.997,0.015,7,"--",48,343,75,1.997
49,"-1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",335,-9,21,-26,0.888,-0.033,22,"13",48,352,66,0.982
50,"=","LIL WAYNE Mirror f/Bruno Mars",331,1,17,-15,1.654,0.004,36,"157",44,447,293,1.654
