"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","DJ KHALED I'm On One f/Drake, Rick Ross",4401,"+41",106,"+21",31.305,"+0.351",55,1,4401,989,31.305
2,"=","KELLY ROWLAND Motivation f/Lil Wayne",4217,"+77",35,"+159",30.632,"+0.969",61,1,4671,741,34.283
3,"+1","LIL WAYNE How To Love",3811,"+106",438,"+110",24.29,"+0.890",38,3,3811,891,24.29
4,"-1","BIG SEAN My Last f/Chris Brown",3802,"+24",104,"+56",25.16,"+0.746",61,2,3871,461,26.108
5,"=","CHRIS BROWN She Ain't You",3464,"+43",-18,"+92",23.827,"+0.479",61,4,3708,630,25.447
6,"=","MIGUEL Sure Thing",3307,"+52",-191,"+142",24.671,"+0.922",61,1,4364,460,30.251
7,"=","TREY SONGZ Unusual f/Drake",2908,"+41",137,"+53",19.513,"+0.554",61,7,2908,477,19.513
8,"=","LLOYD Cupid",2478,"+12",-64,"+37",13.271,"+0.028",61,7,2694,335,14.796
9,"=","RIHANNA Man Down",2198,"+45",241,"+74",14.448,"+0.366",61,9,2198,421,14.448
10,"+1","MARSHA AMBROSIUS Far Away",2148,"+42",-53,"+163",12.753,"+0.271",61,5,3066,397,19.884
11,"-1","YOUNG JEEZY Ballin f/Lil Wayne",2143,"+22",73,"-7",11.49,"-0.005",61,9,2143,359,11.495
12,"=","NICKI MINAJ Super Bass",2032,"+57",338,"+21",12.994,"+0.596",32,12,2032,554,12.994
13,"=","ACE HOOD Hustle Hard",1730,"+17",-2,"+24",10.949,"-0.212",61,7,2503,97,14.627
14,"=","LUPE FIASCO Out Of My Head f/Trey Songz",1708,"+20",69,"+20",13.423,"+0.136",61,12,1708,303,13.423
15,"=","WIZ KHALIFA On My Level f/Too Short",1513,"+30",220,"-25",7.74,"+0.404",47,15,1513,356,7.74
16,"+2","BEYONCE Best Thing I Never Had",1505,"+71",277,"+82",8.711,"+0.593",36,16,1505,481,8.711
17,"+2","MIGUEL Quickie",1483,"+87",258,"+99",9.392,"+0.479",26,17,1483,553,9.392
18,"-1","JAMIE FOXX Best Night Of My Life",1459,"+17",-72,"+75",9.405,"+0.224",61,10,2117,311,12.458
19,"-3","FRANK OCEAN Novacane",1457,"+10",202,"-28",9.491,"+0.114",53,16,1457,240,9.491
20,"=","YC Racks f/Future",1254,"-51",-139,"-59",6.41,"-0.570",61,4,3411,104,19.707
21,"+1","YO GOTTI We Can Get It On",1220,"+46",108,"+60",6.385,"+0.251",61,21,1220,183,6.385
22,"-1","RICK ROSS 9 Piece f/Lil Wayne",1208,"-7",-2,"-29",6.048,"-0.107",61,19,1232,297,6.155
23,"=","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",1132,"+5",220,"-61",6.241,"-0.098",61,23,1132,363,6.508
24,"=","KERI HILSON One Night Stand",1003,"-5",-222,"+61",6.354,"+0.147",61,13,1779,229,11.051
25,"+1","T-PAIN Booty Wurk (One Cheek At A...",905,"-10",-28,"-17",4.985,"-0.124",46,25,976,373,5.64
26,"-1","MEEK MILL/RICK ROSS Tupac Back",902,"-54",-161,"-61",4.471,"-0.584",61,19,1185,380,6.473
27,"=","BIG K.R.I.T. Country Sh**",891,"-16",30,"-37",3.016,"-0.119",57,27,907,277,3.22
28,"+1","ESTELLE Break My Heart f/Rick Ross",804,"+1",58,"-17",6.052,"+0.025",47,28,804,200,6.052
29,"+3","JENNIFER HUDSON No One Gonna Love You",775,"+13",0,"+28",3.511,"+0.148",41,29,804,271,3.728
30,"=","WIZ KHALIFA Roll Up",770,"-11",-34,"+5",4.473,"-0.069",61,6,3062,0,16.439
31,"=","LIL WAYNE John f/Rick Ross",767,"-13",-96,"+0",6.663,"-0.158",61,14,1723,37,10.408
32,"+1","SEAN GARRETT In Da Box f/Rick Ross",688,"-6",-13,"-5",3.005,"-0.143",48,32,720,176,3.294
33,"+2","ACE HOOD Go & Get It",601,"-13",39,"-31",2.437,"-0.178",25,33,614,229,2.808
34,"+2","MAINO Let It Fly (Hands In The Air)",553,"+6",193,"-27",2.35,"-0.041",15,34,553,224,2.391
35,"+3","WALE That Way f/Jeremih & Rick Ross",548,"+52",248,"+43",4.574,"+0.416",19,35,548,248,4.574
