"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RIHANNA We Found Love f/Calvin Harris",14035,-39,187,-112,94.44,-0.334,76,"2",1,14074,2184,94.774
2,"=","DAVID GUETTA Without You f/Usher",12073,-236,-1175,-195,71.649,-1.46,105,"17",1,13428,1586,84.476
3,"=","LMFAO Sexy And I Know It",11934,-31,191,-92,74.383,-0.385,105,"3",3,12000,1530,74.768
4,"=","KATY PERRY The One That Got Away",10612,178,1412,11,66.613,0.599,64,"6",4,10612,1631,66.613
5,"+1","BRUNO MARS It Will Rain",10418,311,1627,191,62.378,1.464,68,"5",5,10418,1627,62.378
6,"-1","GYM CLASS HEROES Stereo Hearts f/Adam Le...",10240,-175,-729,-121,66.599,-1.026,164,"21",1,13951,1685,86.013
7,"=","FLO RIDA Good Feeling",9083,122,848,-6,58.473,0.878,76,"4",7,9083,1207,58.473
8,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",8367,-174,-968,16,53.204,-1.407,154,"11",1,14127,1893,93.336
9,"=","ADELE Someone Like You",7794,-112,-865,121,55.518,-0.233,125,"9",2,13563,2614,91.686
10,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",7260,-165,-1291,15,47.552,-0.995,179,"40",4,11548,1097,70.438
11,"=","KELLY CLARKSON Mr. Know It All",6329,-35,58,-91,34.137,0.078,97,"33",11,6368,1093,34.137
12,"=","T-PAIN 5 O'clock f/Wiz Khalifa",5712,70,333,26,31.2,0.447,63,"10",12,5712,1264,31.2
13,"=","SELENA GOMEZ & THE SCENE Love You Like A...",5606,153,779,97,29.122,0.402,109,"36",13,5606,779,29.122
14,"+1","LADY GAGA Marry The Night",4827,30,499,-61,27.141,0.056,31,"29",14,4827,1570,27.141
15,"-1","DEV In The Dark",4817,-30,-873,120,37.089,-0.025,134,"79",8,8037,1224,51.486
16,"=","FOSTER THE PEOPLE Pumped Up Kicks",4697,-80,-584,56,26.546,-0.439,149,"34",3,12112,1356,70.246
17,"=","NICKI MINAJ Fly f/Rihanna",4260,-138,-640,-93,22.591,-0.484,83,"57",15,4998,987,27.303
18,"=","GAVIN DEGRAW Not Over You",4103,57,409,-4,19.478,0.151,107,"28",18,4103,545,19.478
19,"+1","RIHANNA You Da One",3797,32,646,-28,21.698,-0.023,29,"25",19,3797,3394,36.963
20,"+1","DRAKE Headlines",3789,37,348,10,26.557,0.084,55,"27",20,3789,754,26.691
21,"+1","JESSIE J Domino",3761,33,519,-48,20.762,0.337,85,"35",21,3761,600,20.762
22,"-3","JASON DERULO It Girl",3689,-119,-1530,190,16.376,-0.599,114,"54",10,6647,1048,29.647
23,"=","J. COLE Workout",3165,32,537,-70,25.78,0.181,47,"22",23,3165,631,25.78
24,"=","BREATHE CAROLINA Blackout",3065,62,423,-6,16.602,0.358,107,"51",23,3065,498,16.602
25,"=","HOT CHELLE RAE I Like It Like That f/New...",2901,13,303,-30,12.69,0.009,71,"39",24,2901,407,12.69
26,"=","LADY ANTEBELLUM Just A Kiss",2684,-22,-49,-24,12.69,-0.154,80,"46",23,2755,525,13.059
27,"+1","JAY Z & KANYE WEST N***** In Paris",2396,99,523,47,13.831,0.961,34,"7",27,2396,581,13.831
