"Title","Artist","Spins"
"Roar","KATY PERRY",16768
"Royals","LORDE",16295
"Wake Me Up","AVICII",16032
"Holy Grail f/Just...","JAY Z",11632
"Wrecking Ball","MILEY CYRUS",11501
"Summertime Sadnes...","LANA DEL REY",11490
"Applause","LADY GAGA",11303
"Hold On We're Goi...","DRAKE",10063
"Safe And Sound","CAPITAL CITIES",7745
"Still Into You","PARAMORE",7631
"Slow Down","SELENA GOMEZ",7461
"Gorilla","BRUNO MARS",6524
"Give It 2 U f/Ken...","ROBIN THICKE",6339
"Everything Has .....","TAYLOR SWIFT",5668
"Work Bitch","BRITNEY SPEARS",5528
"TKO","JUSTIN TIMBERLAKE",4879
"Closer","TEGAN & SARA",4141
"Demons","IMAGINE DRAGONS",4088
"Sail","AWOLNATION",4019
"Marry Me","JASON DERULO",3660
"Berzerk","EMINEM",3475
"Same Love f/Mary ...","MACKLEMORE & RYAN...",3101
"True Love f/Lily ...","PINK",2989
"Sweater Weather","NEIGHBOURHOOD",2549
"What Now","RIHANNA",2493
"Miss Movin' On","FIFTH HARMONY",2267
"Rough Water f/Jas...","TRAVIE MCCOY",2224
"We Can't Stop","MILEY CYRUS",2089
"Crooked Smile f/T...","J. COLE",2062
"Live For The Nigh...","KREWELLA",1758
"Stay The Night f/...","ZEDD",1728
"This Is What It F...","ARMIN VAN BUUREN",1611
"Alone Together","FALL OUT BOY",1501
"All Night","ICONA POP",1465
"White Walls f/ScH...","MACKLEMORE & RYAN...",1255
"Let Her Go","PASSENGER",1161
"My Kind Of Love","EMELI SANDE",1156
"Gone, Gone, Gone","PHILLIP PHILLIPS",1096
"Counting Stars","ONEREPUBLIC",1088
"Brave","SARA BAREILLES",1055
"Heart Attack","ENRIQUE IGLESIAS",1017
"Burn","ELLIE GOULDING",940
"Love More f/Nicki...","CHRIS BROWN",900
"Love Me Again","JOHN NEWMAN",855
"I Wish f/T.I.","CHER LLOYD",841
"We Own The Night","THE WANTED",830
"Harlem","NEW POLITICS",727
"Timber f/Ke$ha","PITBULL",721
"Keep Me Crazy","CHRIS WALLACE",656
"American Girl","BONNIE MCKEE",562
