"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
24,"=","GYM CLASS HEROES Ass Back Home",4183,56,1103,-226,26.448,0.47,52,25,24,4183,1379,26.448
25,"=","PITBULL F/CHRIS BROWN International Love",4039,51,863,-182,27.044,0.567,73,15,24,4039,1058,27.044
26,"=","KELLY CLARKSON Mr. Know It All",3708,-159,-1247,0,19.8,-1.106,133,42,11,6408,1093,34.137
27,"=","OUTASIGHT Tonight Is The Night",3517,35,445,-59,18.193,0.175,75,35,25,3517,506,18.193
28,"=","FRAY Heartbeat",2643,41,270,-16,12.304,0.124,80,86,27,2643,677,12.362
29,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",2032,141,502,87,12.197,1,52,6,29,2032,502,12.197
30,"=","JASON DERULO It Girl",1675,-160,-506,-188,6.865,-0.607,150,44,10,6647,1048,29.647
31,"+1","BIG TIME RUSH Music Sounds Better With U",1351,23,100,-20,4.977,0.079,49,664,31,1351,221,4.977
32,"+3","KELLY CLARKSON Stronger (What Doesn't Ki...",1343,203,990,150,7.48,1.128,7,8,32,1343,990,7.48
33,"=","WILL.I.AM T.H.E (The Hardest Ever)",1309,14,152,-47,4.406,0.102,38,67,33,1309,355,4.406
34,"=","BIG SEAN Dance (A$$)",1301,39,299,-42,9.726,0.165,42,22,34,1301,341,9.726
35,"-4","AVRIL LAVIGNE Wish You Were Here",1285,-110,-528,-144,4.776,-0.394,70,96,30,1965,503,7.725
36,"=","WE THE KINGS Say You Like Me",1110,-17,84,-61,2.801,-0.032,118,374,35,1127,320,2.844
37,"=","JOJO Disaster",1108,32,71,25,3.274,0.132,63,516,35,1108,197,3.274
38,"=","LADY ANTEBELLUM Just A Kiss",988,-45,-332,-59,4.423,-0.136,116,46,23,2755,525,13.059
39,"+1","WANTED Glad You Came",942,92,575,11,6.829,0.795,7,99,39,942,575,6.829
40,"-1","NICKI MINAJ Fly f/Rihanna",891,5,-180,54,4.73,-0.024,119,103,15,4998,987,27.303
41,"=","COLDPLAY Princess Of China",812,23,-30,0,3.893,0.072,50,134,40,853,155,3.982
42,"=","COLBIE CAILLAT Brighter Than The Sun",791,23,82,14,2.599,-0.009,70,63,41,832,119,2.615
43,"=","COBRA STARSHIP Middle Finger f/Mac Mille...",760,22,166,-23,3.317,-0.016,22,934,42,760,189,3.333
44,"=","TIMBALAND Pass At Me f/Pitbull",701,-31,-102,-32,5.941,-0.074,63,499,35,1142,319,7.395
45,"=","DRAKE Take Care f/Rihanna",658,37,218,15,8.164,0.661,8,36,45,658,218,8.164
46,"=","MIKE POSNER Looks Like Sex",589,-1,81,-18,2.479,-0.095,25,450,43,590,166,2.626
47,"=","CHRISTINA PERRI A Thousand Years",545,15,105,-2,1.856,0.024,10,41,46,545,131,1.868
48,"+1","LMFAO Sorry For Party Rocking",497,30,225,-14,3.669,0.255,5,173,48,497,259,3.669
49,"+1","FOSTER THE PEOPLE Don't Stop (Color On T...",490,38,225,21,2.397,0.146,3,106,49,490,225,2.397
50,"-2","DAUGHTRY Crawling Back To You",487,-3,-5,-7,1.671,-0.012,79,458,44,591,134,2
