"Title","Artist","Spins"
"Timber f/Ke$ha","PITBULL",16885
"Counting Stars","ONEREPUBLIC",16286
"The Monster f/Rih...","EMINEM",15852
"Burn","ELLIE GOULDING",11738
"Stay The Night f/...","ZEDD",10046
"Dark Horse","KATY PERRY",9936
"Do What U Want f/...","LADY GAGA",9931
"Story Of My Life","ONE DIRECTION",9788
"Demons","IMAGINE DRAGONS",9556
"Let Her Go","PASSENGER",9303
"Team","LORDE",7982
"Say Something w/C...","A GREAT BIG WORLD",7828
"Wake Me Up","AVICII",7789
"Sweater Weather","NEIGHBOURHOOD",7618
"White Walls f/ScH...","MACKLEMORE & RYAN...",7218
"Pompeii","BASTILLE",6215
"Love Me Again","JOHN NEWMAN",4911
"XO","BEYONCE",4641
"Young Girls","BRUNO MARS",4537
"Wrecking Ball","MILEY CYRUS",4409
"Adore You","MILEY CYRUS",3525
"Replay","ZENDAYA",3414
"Brave","SARA BAREILLES",3018
"Neon Lights","DEMI LOVATO",2894
"Thinking About Yo...","CALVIN HARRIS",2785
"Talk Dirty f/2 Ch...","JASON DERULO",2539
"Take Me Home f/Be...","CASH CASH",2502
"How I Feel","FLO RIDA",2494
"Chocolate","THE 1975",2163
"Alone Together","FALL OUT BOY",2026
"Hey Brother","AVICII",1933
"Best Day Of My Li...","AMERICAN AUTHORS",1727
"Slow Down","SELENA GOMEZ",1605
"Perfume","BRITNEY SPEARS",1555
"Can't Remember To...","SHAKIRA F/RIHANNA",1488
"TKO","JUSTIN TIMBERLAKE",1207
"Keep Me Crazy","CHRIS WALLACE",1190
"Animals","MARTIN GARRIX",1178
"Unconditionally","KATY PERRY",1089
"Classic","MKTO",1059
"Pumpin Blood","NONONO",795
"Marry Me","JASON DERULO",719
"Old School Love f...","LUPE FIASCO",682
"Show Me f/Chris B...","KID INK",676
"LoveSick","CAMRYN",594
"La La La f/Sam Sm...","NAUGHTY BOY",547
"Collide","JAKE MILLER",534
"Love Don't Die","FRAY",525
"23 f/Miley Cyrus/...","MIKE WILL MADE-IT",459
"Miss Jackson f/Lo...","PANIC! AT THE DIS...",450
