"Title","Artist","Spins"
"Die Young","KE$HA",15495
"Locked Out Of Heaven","BRUNO MARS",14786
"Diamonds","RIHANNA",13192
"Let Me Love You","NE-YO",11732
"One More Night","MAROON 5",11185
"I Cry","FLO RIDA",9974
"Ho Hey","LUMINEERS",9549
"Some Nights","FUN.",8908
"Home","PHILLIP PHILLIPS",8158
"Beauty And A Beat f/...","JUSTIN BIEBER",7583
"Try","PINK",6562
"The A Team","ED SHEERAN",6230
"Va Va Voom","NICKI MINAJ",6226
"Don't You Worry Chil...","SWEDISH HOUSE MAFIA",5870
"I Knew You Were Trou...","TAYLOR SWIFT",5773
"We Are Never Ever Ge...","TAYLOR SWIFT",4584
"Don't Stop The Party","PITBULL",4041
"Catch My Breath","KELLY CLARKSON",3554
"Hall Of Fame f/will....","THE SCRIPT",3473
"Little Things","ONE DIRECTION",3249
"Sweet Nothing f/Flor...","CALVIN HARRIS",3040
"Girl On Fire","ALICIA KEYS",2961
"Feel Again","ONEREPUBLIC",2893
"It's Time","IMAGINE DRAGONS",2828
"Daylight","MAROON 5",2698
"Scream And Shout","WILL.I.AM & BRITNEY ...",2573
"Anything Could Happe...","ELLIE GOULDING",2432
"Ready Or Not","BRIDGIT MENDLER",2394
"Wanted","HUNTER HAYES",2176
"Rest Of My Life","LUDACRIS F/USHER/DAV...",2079
"Oath f/Becky G","CHER LLOYD",2065
"Gangnam Style","PSY",1664
"Remember When (Push ...","CHRIS WALLACE",1517
"Adorn","MIGUEL",1319
"Give Me Your Hand","THE READY SET",1259
"50 Ways To Say Goodb...","TRAIN",1137
"Little Talks","OF MONSTERS AND MEN",1040
"Bad For Me","MEGAN & LIZ",982
"Thrift Shop f/Wanz","MACKLEMORE & RYAN LE...",887
"I Found You","THE WANTED",800
"Live While We're You...","ONE DIRECTION",778
"Turn Around f/Ne-Yo","CONOR MAYNARD",772
"Who Booty f/French M...","JONN HART",478
"Bom Bom","SAM AND THE WOMP",410
"Endlessly","THE CAB",380
"Shooting Star","OWL CITY",323
"Lessons In Love (All...","NEON TREES",321
"Wish U Were Here f/B...","CODY SIMPSON",311
"Clique f/Big Sean & ...","KANYE WEST",286
"Biggest Mistake","SECRET STATE",278
