"Title","Artist","Spins"
"I Knew You Were T...","TAYLOR SWIFT",14783
"Don't You Worry C...","SWEDISH HOUSE MAF...",14647
"Thrift Shop f/Wan...","MACKLEMORE & RYAN...",13473
"Scream And Shout","WILL.I.AM & BRITN...",12948
"Daylight","MAROON 5",11862
"Sweet Nothing f/F...","CALVIN HARRIS",9838
"Locked Out Of Hea...","BRUNO MARS",9348
"When I Was Your M...","BRUNO MARS",8183
"Ho Hey","LUMINEERS",8180
"C'mon","KE$HA",7936
"Suit & Tie f/JAY ...","JUSTIN TIMBERLAKE",7674
"It's Time","IMAGINE DRAGONS",7383
"Beauty And A Beat...","JUSTIN BIEBER",6916
"Catch My Breath","KELLY CLARKSON",6868
"Feel This Moment","PITBULL",6117
"Stay f/Mikky Ekko","RIHANNA",6078
"Try","PINK",5629
"Hall Of Fame f/wi...","THE SCRIPT",5007
"Troublemaker f/Fl...","OLLY MURS",4822
"Kiss You","ONE DIRECTION",4259
"I Will Wait","MUMFORD & SONS",4181
"Little Talks","OF MONSTERS AND M...",3923
"Girl On Fire","ALICIA KEYS",3573
"Alive","KREWELLA",3004
"Remember When (Pu...","CHRIS WALLACE",2838
"Wanted","HUNTER HAYES",2547
"My Songs Know Wha...","FALL OUT BOY",2488
"Hey Porsche","NELLY",2469
"Carry On","FUN.",2337
"I Love It f/Charl...","ICONA POP",1923
"Gold","BRITT NICOLE",1568
"Madness","MUSE",1484
"With Ur Love f/Ju...","CHER LLOYD",1391
"As Your Friend","AFROJACK & CHRIS ...",1355
"Just Give Me A Re...","PINK",1330
"Forever Now","NE-YO",1118
"Next To Me","EMELI SANDE",1095
"Simply Amazing","TREY SONGZ",1046
"Don't Stop The Pa...","PITBULL",955
"If I Lose Myself","ONEREPUBLIC",949
"Harlem Shake","BAAUER",862
"All Around The Wo...","JUSTIN BIEBER",819
"Who Booty f/Frenc...","JONN HART",814
"F**kin Problems f...","A$AP ROCKY",724
"Heart Attack","DEMI LOVATO",702
"Cinema f/Gary Go","BENNY BENASSI",568
"Wings","LITTLE MIX",526
"Adorn","MIGUEL",490
"Yes To Love","STEFANO",422
"Hung Up","HOT CHELLE RAE",414
