"Title","Artist","Spins"
"I Knew You Were T...","TAYLOR SWIFT",16054
"Don't You Worry C...","SWEDISH HOUSE MAF...",13842
"Scream And Shout","WILL.I.AM & BRITN...",12360
"Locked Out Of Hea...","BRUNO MARS",10995
"Beauty And A Beat...","JUSTIN BIEBER",10809
"Thrift Shop f/Wan...","MACKLEMORE & RYAN...",10781
"Ho Hey","LUMINEERS",9887
"Try","PINK",9407
"Daylight","MAROON 5",9325
"Sweet Nothing f/F...","CALVIN HARRIS",8146
"C'mon","KE$HA",7601
"Girl On Fire","ALICIA KEYS",7120
"Suit & Tie f/JAY ...","JUSTIN TIMBERLAKE",6856
"Catch My Breath","KELLY CLARKSON",5953
"It's Time","IMAGINE DRAGONS",5738
"Hall Of Fame f/wi...","THE SCRIPT",5416
"When I Was Your M...","BRUNO MARS",4723
"Diamonds","RIHANNA",4067
"Die Young","KE$HA",4040
"Troublemaker f/Fl...","OLLY MURS",3763
"Don't Stop The Pa...","PITBULL",3734
"Little Talks","OF MONSTERS AND M...",3141
"Kiss You","ONE DIRECTION",2979
"Wanted","HUNTER HAYES",2953
"Feel This Moment","PITBULL",2726
"Remember When (Pu...","CHRIS WALLACE",2709
"I Will Wait","MUMFORD & SONS",2638
"Stay f/Mikky Ekko","RIHANNA",2261
"Hey Porsche","NELLY",2071
"Who Booty f/Frenc...","JONN HART",1577
"Gold","BRITT NICOLE",1450
"C'mon Let Me Ride...","SKYLAR GREY",1271
"Carry On","FUN.",1251
"Madness","MUSE",1040
"Alive","KREWELLA",931
"As Your Friend","AFROJACK & CHRIS ...",868
"Simply Amazing","TREY SONGZ",795
"Va Va Voom","NICKI MINAJ",742
"Forever Now","NE-YO",678
"Little Things","ONE DIRECTION",675
"Lessons In Love (...","NEON TREES",616
"Swimming Pools (D...","KENDRICK LAMAR",583
"My Songs Know Wha...","FALL OUT BOY",574
"I Love It f/Charl...","ICONA POP",569
"With Ur Love f/Ju...","CHER LLOYD",565
"If I Lose Myself","ONEREPUBLIC",535
"F**kin Problems f...","A$AP ROCKY",532
"Say You're Just A...","AUSTIN MAHONE",524
"How To Be A Heart...","MARINA AND THE DI...",407
"Cinema f/Gary Go","BENNY BENASSI",385
