"Title","Artist","Spins"
"One More Night","MAROON 5",14089
"As Long As You Love ...","JUSTIN BIEBER",12518
"We Are Never Ever Ge...","TAYLOR SWIFT",12489
"Some Nights","FUN.",11663
"Too Close","ALEX CLARE",10344
"Good Time","OWL CITY & CARLY RAE...",9232
"Blow Me (One Last Ki...","PINK",9226
"Don't Wake Me Up","CHRIS BROWN",8729
"Die Young","KE$HA",7836
"Gangnam Style","PSY",7117
"Everybody Talks","NEON TREES",7101
"Let Me Love You","NE-YO",6860
"Diamonds","RIHANNA",6563
"Finally Found You f/...","ENRIQUE IGLESIAS",6413
"Locked Out Of Heaven","BRUNO MARS",5480
"Live While We're You...","ONE DIRECTION",4940
"Whistle","FLO RIDA",4931
"50 Ways To Say Goodb...","TRAIN",4671
"Your Body","CHRISTINA AGUILERA",3790
"Numb","USHER",3478
"I Cry","FLO RIDA",3446
"I Can Only Imagine f...","DAVID GUETTA",3252
"Home","PHILLIP PHILLIPS",3127
"Feel Again","ONEREPUBLIC",2725
"The A Team","ED SHEERAN",2202
"Pound The Alarm","NICKI MINAJ",2029
"Burn It Down","LINKIN PARK",1869
"2 Reasons f/T.I.","TREY SONGZ",1855
"R.I.P. f/Tinie Tempa...","RITA ORA",1712
"Ho Hey","LUMINEERS",1402
"Hall Of Fame f/will....","THE SCRIPT",1339
"Ready Or Not","BRIDGIT MENDLER",1314
"Don't You Worry Chil...","SWEDISH HOUSE MAFIA",1297
"Anything Could Happe...","ELLIE GOULDING",1288
"Don't Stop The Party","PITBULL",1179
"Oath f/Becky G","CHER LLOYD",1132
"Remember When (Push ...","CHRIS WALLACE",1095
"Hello","KARMIN",1024
"Skyfall","ADELE",996
"Bad For Me","MEGAN & LIZ",939
"It's Time","IMAGINE DRAGONS",909
"Be Your Everything","BOYS LIKE GIRLS",810
"This Kiss","CARLY RAE JEPSEN",693
"I Found You","THE WANTED",584
"Va Va Voom","NICKI MINAJ",574
"Beauty And A Beat f/...","JUSTIN BIEBER",510
"Wanted","HUNTER HAYES",416
"Adorn","MIGUEL",314
"Like Money f/Akon","WONDER GIRLS",275
"Girl On Fire","ALICIA KEYS",274
