"Title","Artist","Spins"
"All About That Bass","MEGHAN TRAINOR",17558
"Shake It Off","TAYLOR SWIFT",17200
"Black Widow f/Rita Ora","IGGY AZALEA",16952
"Break Free f/Zedd","ARIANA GRANDE",13606
"Bang Bang","JESSIE J/A. GRANDE/N. MINAJ",13396
"Don't Tell 'Em f/YG","JEREMIH",11070
"Habits (Stay High)","TOVE LO",9936
"Boom Clap","CHARLI XCX",9369
"Don't","ED SHEERAN",9180
"Cool Kids","ECHOSMITH",8056
"Rather Be f/Jess Glynne","CLEAN BANDIT",7385
"A Sky Full Of Stars","COLDPLAY",6694
"Blame f/John Newman","CALVIN HARRIS",6525
"Maps","MAROON 5",6123
"Amnesia","5 SECONDS OF SUMMER",5612
"Jealous","NICK JONAS",5544
"Trumpets","JASON DERULO",5525
"Waves","MR PROBZ",5171
"Animals","MAROON 5",5073
"Fireball f/John Ryan","PITBULL",4819
"Bailando f/Gente De Zona","ENRIQUE IGLESIAS",4814
"Anaconda","NICKI MINAJ",4433
"This Is How We Do","KATY PERRY",3949
"2 On f/Schoolboy Q","TINASHE",3925
"Steal My Girl","ONE DIRECTION",2315
"I'm Not The Only One","SAM SMITH",2313
"In Your Arms","NICO & VINZ",2271
"Heroes","ALESSO",2186
"First Flight Home","JAKE MILLER",1773
"Undressed","KIM CESARION",1752
"Secrets","MARY LAMBERT",1562
"Wait On Me","RIXTON",1468
"Girls","THE 1975",1437
"Centuries","FALL OUT BOY",1367
"L.A.LOVE (la la)","FERGIE",1348
"American Dream","MKTO",1292
"Can't Stop Drinking About You","BEBE REXHA",1281
"Bend Ova f/Tyga","LIL JON",1231
"i","KENDRICK LAMAR",1173
"V. 3005","CHILDISH GAMBINO",1013
"Break The Rules","CHARLI XCX",965
"All About You","HILARY DUFF",936
"Hideaway","KIESZA",932
"Dangerous f/Sam Martin","DAVID GUETTA",916
"Really Don't Care f/Cher Lloyd","DEMI LOVATO",874
"Ghost","ELLA HENDERSON",839
"No Mediocre f/Iggy Azalea","T.I.",793
"Never Been In Love f/Icona Pop","COBRA STARSHIP",607
"Superbad","JESSE MCCARTNEY",564
"Love Me Harder","ARIANA GRANDE & THE WEEKND",548
