"Title","Artist","Spins"
"Blurred Lines f/P...","ROBIN THICKE",15006
"Get Lucky","DAFT PUNK",13982
"Come & Get It","SELENA GOMEZ",13739
"Radioactive","IMAGINE DRAGONS",13509
"Can't Hold Us f/R...","MACKLEMORE & RYAN...",12174
"Mirrors","JUSTIN TIMBERLAKE",10683
"Cruise","FLORIDA-GEORGIA L...",9919
"The Other Side","JASON DERULO",9855
"Clarity f/Foxes","ZEDD",9830
"I Love It f/Charl...","ICONA POP",8861
"Treasure","BRUNO MARS",8815
"Love Somebody","MAROON 5",7884
"I Need Your Love","CALVIN HARRIS F/E...",7753
"Cups (Pitch Perfe...","ANNA KENDRICK",6203
"Same Love f/Mary ...","MACKLEMORE & RYAN...",5667
"Just Give Me A Re...","PINK",5587
"Safe And Sound","CAPITAL CITIES",5388
"We Can't Stop","MILEY CYRUS",4868
"The Way f/Mac Mil...","ARIANA GRANDE",4731
"Right Now f/David...","RIHANNA",4446
"#Beautiful f/Migu...","MARIAH CAREY",4006
"Crazy Kids","KE$HA",3758
"Ooh La La","BRITNEY SPEARS",3674
"What About Love","AUSTIN MAHONE",3499
"Heart Attack","DEMI LOVATO",3109
"Glowing","NIKKI WILLIAMS",2751
"Lego House","ED SHEERAN",2410
"Chloe (You're The...","EMBLEM3",2152
"Gone, Gone, Gone","PHILLIP PHILLIPS",1992
"Holy Grail f/Just...","JAY Z",1915
"Beneath Your Beau...","LABRINTH",1650
"Still Into You","PARAMORE",1492
"Play Hard f/Ne-Yo...","DAVID GUETTA",1438
"Beat It f/Chris B...","SEAN KINGSTON",1436
"Power Trip f/Migu...","J. COLE",1353
"Sail","AWOLNATION",1336
"Outta Nowhere f/D...","PITBULL",1172
"People Like Us","KELLY CLARKSON",1114
"Acapella","KARMIN",1018
"Bubble Butt f/Bru...","MAJOR LAZER",804
"Summertime Sadnes...","LANA DEL REY",748
"Closer","TEGAN & SARA",706
"Sweater Weather","NEIGHBOURHOOD",625
"First Time","JONAS BROTHERS",592
"I Choose U","TIMEFLIES",584
"Bad f/Tiara Thoma...","WALE",533
"L.A. Story f/Mike...","SAMMY ADAMS",520
"American Girl","BONNIE MCKEE",422
"Miss Movin' On","FIFTH HARMONY",383
"This Is What It F...","ARMIN VAN BUUREN",364
