"Title","Artist","Spins"
"See You Again f/Charlie Puth","WIZ KHALIFA",19028
"Want To Want Me","JASON DERULO",18451
"Shut Up And Dance","WALK THE MOON",17147
"Talking Body","TOVE LO",13904
"Hey Mama  f/Nicki Minaj","DAVID GUETTA",12102
"Bad Blood","TAYLOR SWIFT",11320
"You Know You Like It","DJ SNAKE & ALUNAGEORGE",11126
"Earned It","THE WEEKND",10551
"Worth It f/Kid Ink","FIFTH HARMONY",8873
"Love Me Like You Do","ELLIE GOULDING",8533
"This Summer's Gonna Hurt...","MAROON 5",7707
"Honey, I'm Good","ANDY GRAMMER",7625
"Chains","NICK JONAS",7498
"Sugar","MAROON 5",6907
"Somebody f/Jeremih","NATALIE LA ROSE",6451
"Where Are U Now f/J. Bieber","SKRILLEX & DIPLO",6411
"Bright","ECHOSMITH",5721
"The Night Is Still Young","NICKI MINAJ",5698
"Elastic Heart f/The Weeknd...","SIA",4772
"Cheerleader","OMI",4663
"Trap Queen","FETTY WAP",4492
"I Need Your Love","SHAGGY F/MOHOMBI/FAYDEE/COSTI",4388
"Budapest","GEORGE EZRA",4342
"GDFR f/Sage The Gemini","FLO RIDA",4079
"Photograph","ED SHEERAN",3411
"Lean On f/MØ & DJ Snake","MAJOR LAZER",3406
"Fun f/Chris Brown","PITBULL",3366
"One Last Time","ARIANA GRANDE",3317
"Pretty Girls","BRITNEY SPEARS & IGGY AZALEA",3005
"Pray To God f/HAIM","CALVIN HARRIS",2857
"Dear Future Husband","MEGHAN TRAINOR",2755
"I Really Like You","CARLY RAE JEPSEN",2604
"Ghost Town","ADAM LAMBERT",1703
"American Oxygen","RIHANNA",1666
"Uma Thurman","FALL OUT BOY",1638
"Take Your Time","SAM HUNT",1621
"Fight Song","RACHEL PLATTEN",1574
"Stitches","SHAWN MENDES",1370
"Tonight Belongs To U!","JEREMIH F/FLO RIDA",1326
"King","YEARS & YEARS",1306
"Beautiful Now f/Jon Bellion","ZEDD",1234
"Geronimo","SHEPPARD",1214
"Beautiful Life","NICK FRADIANI",1085
"Post To Be f/Chris Brown&Jhene","OMARION",1026
"Don't Look Down f/Usher","MARTIN GARRIX",1017
"Like I Can","SAM SMITH",895
"I Don't Like It, I Love It","FLO RIDA",824
"Should've Been Us","TORI KELLY",701
"Dazed And Confused f/T. McCoy","JAKE MILLER",581
"Coming With You","NE-YO",524
