"Title","Artist","Spins"
"Pillowtalk","ZAYN",17839
"I Took A Pill In Ibiza","MIKE POSNER",17119
"7 Years","LUKAS GRAHAM",17057
"Work From Home","FIFTH HARMONY",12983
"Me Myself And I f/Bebe Rexha","G-EAZY",12408
"Cake By The Ocean","DNCE",12358
"NO","MEGHAN TRAINOR",11582
"Love Yourself","JUSTIN BIEBER",11457
"Never Forget You","ZARA LARSSON & MNEK",10952
"My House","FLO RIDA",10714
"Dangerous Woman","ARIANA GRANDE",9715
"Don't Let Me Down f/Daya","THE CHAINSMOKERS",9547
"Middle f/Bipolar Sunshine","DJ SNAKE",8701
"Close f/Tove Lo","NICK JONAS",6957
"One Dance f/Wizkid & Kyla","DRAKE",6346
"Hands To Myself","SELENA GOMEZ",6206
"Wild Things","ALESSIA CARA",5884
"If It Ain't Love","JASON DERULO",5687
"Let It Go","JAMES BAY",5058
"Lost Boy","RUTH B.",3828
"Team","IGGY AZALEA",3649
"Just Like Fire","PINK",3627
"Kiss It Better","RIHANNA",3472
"Company","JUSTIN BIEBER",3020
"Youth","TROYE SIVAN",2956
"You Don't Own Me f/G-Eazy","GRACE",2883
"Work f/Drake","RIHANNA",2875
"Messin' Around","PITBULL F/ENRIQUE IGLESIAS",2580
"Never Be Like You f/Kai","FLUME",2388
"Ride","TWENTY ONE PILOTS",2284
"Cheap Thrills","SIA",1988
"This Is What You... f/Rihanna","CALVIN HARRIS",1965
"Light It Up f/Nyla","MAJOR LAZER",1644
"Panda","DESIIGNER",1543
"Oui","JEREMIH",1440
"Sit Still, Look Pretty","DAYA",1358
"Army","ELLIE GOULDING",1265
"Rock Bottom f/DNCE","HAILEE STEINFELD",1213
"No Broken Hearts f/Nicki Minaj","BEBE REXHA",1167
"Pity Party","MELANIE MARTINEZ",1129
"Victorious","PANIC! AT THE DISCO",995
"Colors","HALSEY",988
"Might Not f/The Weeknd","BELLY",951
"Once In A While","TIMEFLIES",742
"America's Sweetheart","ELLE KING",741
"I'm In Control f/Popcaan","ALUNAGEORGE",670
"Faded","ALAN WALKER",664
"Somebody To Love Me","TRYON",649
"Fast Car","JONAS BLUE",572
"Get You Home","NICK FRADIANI",482
