"Title","Artist","Spins"
"Sorry","JUSTIN BIEBER",19431
"Hello","ADELE",18371
"Same Old Love","SELENA GOMEZ",17923
"Here","ALESSIA CARA",15446
"On My Mind","ELLIE GOULDING",14243
"Like I'm Gonna Lose You","MEGHAN TRAINOR",13494
"In The Night","THE WEEKND",11039
"Stitches","SHAWN MENDES",10158
"Hotline Bling","DRAKE",9106
"Confident","DEMI LOVATO",9006
"Perfect","ONE DIRECTION",8399
"Roses f/Rozes","THE CHAINSMOKERS",7965
"Hide Away","DAYA",7642
"Wildest Dreams","TAYLOR SWIFT",7467
"Stressed Out","TWENTY ONE PILOTS",7070
"Love Yourself","JUSTIN BIEBER",6574
"Ex's and Oh's","ELLE KING",6549
"I Know What You Did Last...","SHAWN MENDES & CAMILA CABELLO",6135
"The Hills","THE WEEKND",6101
"What Do You Mean?","JUSTIN BIEBER",5948
"Used To Love You","GWEN STEFANI",5166
"Cake By The Ocean","DNCE",4658
"One Call Away","CHARLIE PUTH",3852
"Irresistible f/Demi Lovato","FALL OUT BOY",3785
"New Americana","HALSEY",3016
"My House","FLO RIDA",2939
"Drag Me Down","ONE DIRECTION",2915
"Hollow","TORI KELLY",2697
"Renegades","X AMBASSADORS",2384
"The Fix f/Jeremih","NELLY",2344
"When We Were Young","ADELE",2294
"Get Ugly","JASON DERULO",2088
"679 f/Remy Boyz...","FETTY WAP",2020
"Sugar f/Francesco Yates","ROBIN SCHULZ",2010
"Focus","ARIANA GRANDE",1933
"White Iverson","POST MALONE",1927
"Zero","CHRIS BROWN",1815
"Stand By You","RACHEL PLATTEN",1649
"Player f/Chris Brown","TINASHE",1559
"Antidote","TRAVI$ SCOTT",1526
"How Deep Is Your Love","CALVIN HARRIS + DISCIPLES",1393
"Can't  Sleep Love","PENTATONIX",1382
"Make Up f/Chloe Angelides","R. CITY",1327
"Electric Love","BORNS",1246
"Good To Be Alive (Hallelujah)","ANDY GRAMMER",1238
"Be Right There","DIPLO & SLEEPY TOM",1207
"Bang My Head f/Sia","DAVID GUETTA",1165
"Drink You Away","JUSTIN TIMBERLAKE",1025
"Dessert","DAWIN",973
"Another Lonely Night","ADAM LAMBERT",959
