"Title","Artist","Spins"
"Sorry","JUSTIN BIEBER",18490
"Same Old Love","SELENA GOMEZ",17424
"Hello","ADELE",16699
"Here","ALESSIA CARA",15158
"Like I'm Gonna Lose You","MEGHAN TRAINOR",12900
"On My Mind","ELLIE GOULDING",12895
"In The Night","THE WEEKND",11045
"Stitches","SHAWN MENDES",9252
"Confident","DEMI LOVATO",8422
"Roses f/Rozes","THE CHAINSMOKERS",8030
"Perfect","ONE DIRECTION",8027
"Hide Away","DAYA",7784
"Stressed Out","TWENTY ONE PILOTS",7755
"Hotline Bling","DRAKE",7700
"Love Yourself","JUSTIN BIEBER",7526
"Wildest Dreams","TAYLOR SWIFT",6786
"I Know What You Did Last...","SHAWN MENDES & CAMILA CABELLO",6106
"The Hills","THE WEEKND",5543
"What Do You Mean?","JUSTIN BIEBER",5200
"Ex's and Oh's","ELLE KING",4989
"Used To Love You","GWEN STEFANI",4788
"Cake By The Ocean","DNCE",4727
"One Call Away","CHARLIE PUTH",3886
"Irresistible f/Demi Lovato","FALL OUT BOY",3750
"When We Were Young","ADELE",3668
"My House","FLO RIDA",2979
"New Americana","HALSEY",2887
"Hollow","TORI KELLY",2795
"Get Ugly","JASON DERULO",2646
"Drag Me Down","ONE DIRECTION",2589
"The Fix f/Jeremih","NELLY",2144
"Sugar f/Francesco Yates","ROBIN SCHULZ",2127
"White Iverson","POST MALONE",2089
"Renegades","X AMBASSADORS",2032
"Zero","CHRIS BROWN",2017
"Player f/Chris Brown","TINASHE",1773
"679 f/Remy Boyz...","FETTY WAP",1738
"Stand By You","RACHEL PLATTEN",1614
"Antidote","TRAVI$ SCOTT",1611
"Make Up f/Chloe Angelides","R. CITY",1578
"Bang My Head f/Sia","DAVID GUETTA",1354
"Be Right There","DIPLO & SLEEPY TOM",1337
"How Deep Is Your Love","CALVIN HARRIS + DISCIPLES",1324
"Electric Love","BORNS",1255
"Good To Be Alive (Hallelujah)","ANDY GRAMMER",1183
"Drink You Away","JUSTIN TIMBERLAKE",996
"Can't  Sleep Love","PENTATONIX",929
"Another Lonely Night","ADAM LAMBERT",914
"Dessert","DAWIN",884
"Focus","ARIANA GRANDE",853
