"Title","Artist","Spins"
"Same Old Love","SELENA GOMEZ",18683
"Sorry","JUSTIN BIEBER",17934
"Here","ALESSIA CARA",17089
"In The Night","THE WEEKND",13847
"Hello","ADELE",13370
"Love Yourself","JUSTIN BIEBER",13256
"Like I'm Gonna Lose You","MEGHAN TRAINOR",12210
"Stressed Out","TWENTY ONE PILOTS",11324
"Roses f/Rozes","THE CHAINSMOKERS",10816
"Confident","DEMI LOVATO",8742
"Hide Away","DAYA",8642
"Perfect","ONE DIRECTION",8464
"On My Mind","ELLIE GOULDING",8414
"I Know What You Did Last...","SHAWN MENDES & CAMILA CABELLO",7492
"When We Were Young","ADELE",6611
"Hotline Bling","DRAKE",6349
"Cake By The Ocean","DNCE",6251
"Wildest Dreams","TAYLOR SWIFT",5447
"One Call Away","CHARLIE PUTH",4755
"My House","FLO RIDA",4681
"What Do You Mean?","JUSTIN BIEBER",4625
"Out Of The Woods","TAYLOR SWIFT",4274
"Irresistible f/Demi Lovato","FALL OUT BOY",4108
"Get Ugly","JASON DERULO",3521
"Hands To Myself","SELENA GOMEZ",3440
"Used To Love You","GWEN STEFANI",3263
"Hollow","TORI KELLY",3116
"Sugar f/Francesco Yates","ROBIN SCHULZ",2708
"White Iverson","POST MALONE",2453
"Antidote","TRAVI$ SCOTT",2279
"Zero","CHRIS BROWN",1917
"Stand By You","RACHEL PLATTEN",1893
"New Americana","HALSEY",1840
"Make Up f/Chloe Angelides","R. CITY",1750
"Renegades","X AMBASSADORS",1722
"Bang My Head f/Sia","DAVID GUETTA",1715
"Be Right There","DIPLO & SLEEPY TOM",1559
"Electric Love","BORNS",1509
"679 f/Remy Boyz...","FETTY WAP",1418
"Something In The Way You Move","ELLIE GOULDING",1400
"Player f/Chris Brown","TINASHE",1369
"Drink You Away","JUSTIN TIMBERLAKE",1337
"The Fix f/Jeremih","NELLY",1190
"Me Myself And I f/Bebe Rexha","G-EAZY",1151
"Good To Be Alive (Hallelujah)","ANDY GRAMMER",1078
"Another Lonely Night","ADAM LAMBERT",915
"Dessert","DAWIN",824
"Sound Of Your Heart","SHAWN HOOK",805
"Youth","TROYE SIVAN",774
"El Taxi f/Sensato & O. Garcia","PITBULL",564
