"Title","Artist","Spins"
"Dark Horse","KATY PERRY",17174
"Counting Stars","ONEREPUBLIC",14956
"Burn","ELLIE GOULDING",14568
"Timber f/Ke$ha","PITBULL",13761
"Story Of My Life","ONE DIRECTION",12722
"Team","LORDE",12068
"Say Something w/C. Aguilera","A GREAT BIG WORLD",10197
"Pompeii","BASTILLE",9750
"Let Her Go","PASSENGER",9536
"The Monster f/Rihanna","EMINEM",9157
"Talk Dirty f/2 Chainz","JASON DERULO",8873
"Happy","PHARRELL WILLIAMS",7260
"Young Girls","BRUNO MARS",7016
"Love Me Again","JOHN NEWMAN",6481
"Adore You","MILEY CYRUS",5823
"The Man","ALOE BLACC",5138
"Stay The Night f/H. Williams","ZEDD",5118
"Take Me Home f/Bebe Rexha","CASH CASH",5098
"Neon Lights","DEMI LOVATO",4944
"Replay","ZENDAYA",4361
"Hey Brother","AVICII",4087
"Thinking About You","CALVIN HARRIS",3725
"Best Day Of My Life","AMERICAN AUTHORS",3328
"Can't Remember To Forget You","SHAKIRA F/RIHANNA",3245
"Brave","SARA BAREILLES",3020
"Chocolate","THE 1975",2974
"Do What U Want f/R. Kelly","LADY GAGA",2862
"Show Me f/Chris Brown","KID INK",2392
"Animals","MARTIN GARRIX",2359
"White Walls f/ScHoolboy Q","MACKLEMORE & RYAN LEWIS",2233
"Drunk In Love f/Jay Z","BEYONCE",2143
"La La La f/Sam Smith","NAUGHTY BOY",1797
"All Of Me","JOHN LEGEND",1620
"Classic","MKTO",1521
"XO","BEYONCE",1445
"Keep Me Crazy","CHRIS WALLACE",1368
"Pumpin Blood","NONONO",1195
"Turn Down For What","DJ SNAKE & LIL JON",1100
"I'm A Freak f/Pitbull","ENRIQUE IGLESIAS",847
"Mmm Yeah f/Pitbull","AUSTIN MAHONE",823
"Latch f/Sam Smith","DISCLOSURE",726
"LoveSick","CAMRYN",710
"Ain't It Fun","PARAMORE",693
"Waiting For Superman","DAUGHTRY",618
"I Want It All","KARMIN",586
"Just Another Night","ICONA POP",574
"Love Don't Die","FRAY",478
"Sleeping With A Friend","NEON TREES",444
"Miss Jackson f/Lolo","PANIC! AT THE DISCO",352
"State Of Mind","COLBY O'DONIS",322
