"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
32,"=","DRAKE The Motto f/Lil Wayne",1185,"+28",122,"+11",13.317,"+0.573",33,"19",32,1185,237,13.317
33,"=","HAVANA BROWN We Run The Night f/Pitbull",1143,"+16",24,"+1",10.093,"+0.096",40,"79",33,1143,237,10.526
34,"=","ELLIE GOULDING Lights",1142,"+48",150,"+75",5.373,"+0.152",42,"80",34,1142,201,5.373
35,"+2","CARLY RAE JEPSEN Call Me Maybe",1095,"+69",348,"-23",6.238,"+0.510",12,"8",35,1095,410,6.238
36,"=","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",1092,"+31",104,"-17",7.069,"+0.072",19,"87",36,1092,461,7.069
37,"-2","TYGA Rack City",1039,"-41",-213,"-36",4.088,"-0.329",56,"22",32,1257,287,8.937
38,"=","ALL-AMERICAN REJECTS Beekeeper's Daughte...",800,"+16",46,"+29",2.758,"+0.034",34,"538",38,800,204,2.758
39,"=","NEON HITCH F U Betta",795,"+20",154,"-37",2.322,"+0.064",19,"743",39,795,215,2.322
40,"+1","DEMI LOVATO Give Your Heart A Break",773,"+11",117,"-13",4.792,"+0.177",23,"128",40,773,148,4.792
41,"-1","LMFAO Sorry For Party Rocking",706,"-59",-704,"+61",3.407,"-0.172",73,"93",19,3980,1009,16.853
42,"=","CHRIS RENE Young Homie",634,"+22",95,"+14",1.861,"+0.070",12,"101",42,634,171,1.861
43,"=","USHER Climax",630,"+24",297,"-42",2.907,"-0.061",5,"39",43,630,348,2.968
44,"=","WALLPAPER F**king Best Song Everrr",609,"+41",217,"+26",3.298,"+0.002",7,"--",44,609,217,3.298
45,"+1","J. COLE Can't Get Enough f/Trey Songz",555,"-3",57,"-22",3.562,"+0.016",12,"104",44,562,156,3.809
46,"-1","CHIDDY BANG Ray Charles",523,"-44",-164,"-28",1.333,"-0.139",35,"589",41,711,150,2.02
47,"=","SEAN PAUL She Doesn't Mind",498,"-9",53,"-43",1.687,"-0.073",12,"176",47,507,158,1.821
48,"+1","AVICII Levels",467,"+3",20,"-4",4.153,"-0.003",78,"114",33,1352,260,9.722
49,"-1","CADY GROVES This Little Girl",458,"-23",-92,"-19",0.904,"-0.076",29,"844",44,553,89,1.158
50,"--","FAR EAST MOVEMENT Live My Life f/Justin ...",311,"--",9,"--",1.26,"--",1,"417",50,311,9,1.26
