"Title","Artist","Spins"
"Love Yourself","JUSTIN BIEBER",17734
"Here","ALESSIA CARA",16923
"Sorry","JUSTIN BIEBER",15234
"Stressed Out","TWENTY ONE PILOTS",15098
"In The Night","THE WEEKND",15065
"Same Old Love","SELENA GOMEZ",14614
"Roses f/Rozes","THE CHAINSMOKERS",12136
"Hello","ADELE",10351
"Hide Away","DAYA",9714
"I Know What You Did Last...","SHAWN MENDES & CAMILA CABELLO",8356
"Cake By The Ocean","DNCE",7888
"When We Were Young","ADELE",7582
"My House","FLO RIDA",7193
"Like I'm Gonna Lose You","MEGHAN TRAINOR",7057
"Out Of The Woods","TAYLOR SWIFT",6973
"Hands To Myself","SELENA GOMEZ",6420
"Perfect","ONE DIRECTION",5750
"One Call Away","CHARLIE PUTH",5709
"On My Mind","ELLIE GOULDING",5708
"Confident","DEMI LOVATO",5359
"Hotline Bling","DRAKE",4798
"Get Ugly","JASON DERULO",4391
"Something In The Way You Move","ELLIE GOULDING",4274
"Sugar f/Francesco Yates","ROBIN SCHULZ",3827
"Irresistible f/Demi Lovato","FALL OUT BOY",3759
"Hollow","TORI KELLY",3646
"Me Myself And I f/Bebe Rexha","G-EAZY",3496
"Antidote","TRAVI$ SCOTT",3077
"Stand By You","RACHEL PLATTEN",2656
"Bang My Head f/Sia","DAVID GUETTA",2332
"White Iverson","POST MALONE",2119
"Make Up f/Chloe Angelides","R. CITY",1899
"Electric Love","BORNS",1786
"I Took A Pill In Ibiza","MIKE POSNER",1730
"Be Right There","DIPLO & SLEEPY TOM",1692
"Drink You Away","JUSTIN TIMBERLAKE",1586
"Youth","TROYE SIVAN",1493
"Work f/Drake","RIHANNA",1479
"Sound Of Your Heart","SHAWN HOOK",1416
"679 f/Remy Boyz...","FETTY WAP",1256
"Middle f/Bipolar Sunshine","DJ SNAKE",1088
"7 Years","LUKAS GRAHAM",949
"El Taxi f/Sensato & O. Garcia","PITBULL",823
"Zero","CHRIS BROWN",766
"Jumpman","DRAKE & FUTURE",754
"Dessert","DAWIN",743
"Good To Be Alive (Hallelujah)","ANDY GRAMMER",496
"Adventure Of A Lifetime","COLDPLAY",459
"Radar","AUDIODAMN!",413
"Over And Over Again f/A.Grande","NATHAN SYKES",403
