"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
36,"=","J. COLE Workout",1208,50,362,-11,13.945,0.854,20,"35",36,1208,373,13.945
37,"-3","THE SCRIPT Nothing",1173,-89,-754,70,6.373,-0.561,106,"67",18,4360,722,20.667
38,"-1","BEYONCE Countdown",1090,-1,181,-60,3.62,-0.073,29,"77",36,1091,255,3.693
39,"=","PITBULL F/CHRIS BROWN International Love",1036,25,337,-43,6.902,-0.056,10,"123",39,1036,418,6.97
40,"=","JAY Z & KANYE WEST N***** In Paris",1003,92,471,54,6.34,0.739,7,"21",40,1003,471,6.34
41,"-3","RIHANNA Cheers (Drink To That)",998,-44,-197,-12,5.207,-0.477,108,"48",10,8085,1594,43.942
42,"-1","AVRIL LAVIGNE Wish You Were Here",940,61,412,25,3.188,0.358,7,"424",41,940,412,3.188
43,"-1","LADY GAGA Marry The Night",875,103,599,33,8.505,0.914,4,"511",42,875,599,8.505
44,"-1","WE THE KINGS Say You Like Me",758,9,132,-8,1.701,0.025,55,"--",42,758,320,1.701
45,"=","TAIO CRUZ Hangover f/Flo Rida",746,20,179,-12,2.13,0.004,16,"348",44,746,194,2.13
46,"+1","THE CAB Bad",642,5,99,1,1.224,-0.004,26,"629",45,642,106,1.228
47,"+1","DAUGHTRY Crawling Back To You",566,-2,54,-3,1.646,-0.03,16,"188",47,568,134,1.681
48,"+1","COLBIE CAILLAT Brighter Than The Sun",541,18,65,12,1.684,0.04,7,"85",48,541,106,1.684
49,"-3","COLDPLAY Paradise",530,-116,-318,-178,1.666,-0.482,30,"18",38,892,255,2.679
50,"=","LLOYD Dedication To My Ex...",510,2,-212,69,2.056,0.01,71,"416",29,1808,315,6.04
