"Title","Artist","Spins"
"Wide Awake","KATY PERRY",14028
"Lights","ELLIE GOULDING",13592
"Where Have You Been","RIHANNA",11881
"Payphone f/Wiz Khali...","MAROON 5",11670
"Titanium f/Sia","DAVID GUETTA",10325
"Call Me Maybe","CARLY RAE JEPSEN",10207
"Scream","USHER",9518
"Let's Go f/Ne-Yo","CALVIN HARRIS",8696
"Give Your Heart A Br...","DEMI LOVATO",8237
"Somebody That I Used...","GOTYE",7639
"Blow Me (One Last Ki...","PINK",7201
"Want U Back","CHER LLOYD",6844
"Whistle","FLO RIDA",6744
"Good Time","OWL CITY & CARLY RAE...",5839
"We Run The Night f/P...","HAVANA BROWN",5644
"Chasing The Sun","THE WANTED",4435
"Everybody Talks","NEON TREES",4093
"One Thing","ONE DIRECTION",4065
"As Long As You Love ...","JUSTIN BIEBER",3649
"Settle Down","NO DOUBT",3146
"One More Night","MAROON 5",2932
"Dark Side","KELLY CLARKSON",2877
"Tongue Tied","GROUPLOVE",2801
"Some Nights","FUN.",2676
"I Won't Give Up","JASON MRAZ",2573
"Pound The Alarm","NICKI MINAJ",2483
"Too Close","ALEX CLARE",2285
"Now Or Never","OUTASIGHT",2180
"Back In Time","PITBULL",1727
"Boyfriend","JUSTIN BIEBER",1702
"Fighter f/Ryan Tedde...","GYM CLASS HEROES",1420
"Both Of Us f/Taylor ...","B.O.B",1311
"Don't Wake Me Up","CHRIS BROWN",1202
"Heart Skips A Beat","OLLY MURS",1161
"Burn It Down","LINKIN PARK",1094
"Hurt Me Tomorrow","K'NAAN",979
"She's So Mean","MATCHBOX TWENTY",973
"How We Do (Party)","RITA ORA",973
"Cashin' Out","CA$H OUT",666
"Get It Started f/Sha...","PITBULL",625
"Can't Stop Me","AFROJACK & SHERMANOL...",602
"Primadonna","MARINA AND THE DIAMO...",598
"Vegas Girl","CONOR MAYNARD",550
"Only One","SAMMY ADAMS",547
"Windows Down","BIG TIME RUSH",488
"Goin' In f/Flo Rida","JENNIFER LOPEZ",485
"Trouble","CHRIS RENE",459
"I Can Only Imagine f...","DAVID GUETTA",456
"Say Somethin","AUSTIN MAHONE",424
"Heart Attack","TREY SONGZ",410
