"Title","Artist","Spins"
"All Of Me","JOHN LEGEND",17145
"Talk Dirty f/2 Chainz","JASON DERULO",15455
"Not A Bad Thing","JUSTIN TIMBERLAKE",13337
"Happy","PHARRELL WILLIAMS",12918
"Dark Horse","KATY PERRY",11927
"Best Day Of My Life","AMERICAN AUTHORS",11651
"Ain't It Fun","PARAMORE",9675
"Neon Lights","DEMI LOVATO",8756
"Sing","ED SHEERAN",8397
"La La La f/Sam Smith","NAUGHTY BOY",7871
"Pompeii","BASTILLE",7779
"Me And My Broken Heart","RIXTON",7651
"Turn Down For What","DJ SNAKE & LIL JON",6916
"Team","LORDE",6398
"Wild Wild Love f/GRL","PITBULL",6284
"Hey Brother","AVICII",5776
"Red Lights","TIESTO",5728
"Classic","MKTO",5676
"Fancy f/Charlie XCX","IGGY AZALEA",5603
"Birthday","KATY PERRY",5452
"Animals","MARTIN GARRIX",5216
"She Looks So Perfect","5 SECONDS OF SUMMER",5029
"Summer","CALVIN HARRIS",4547
"Am I Wrong","NICO & VINZ",4507
"Mmm Yeah f/Pitbull","AUSTIN MAHONE",4333
"The Man","ALOE BLACC",3271
"Sleeping With A Friend","NEON TREES",3142
"Latch f/Sam Smith","DISCLOSURE",2960
"The Big Bang","KATY TIZ",2020
"G.U.Y.","LADY GAGA",1994
"Problem f/Iggy Azalea","ARIANA GRANDE",1830
"Rude","MAGIC!",1757
"Come With Me Now","KONGOS",1639
"Show Me f/Chris Brown","KID INK",1542
"Empire","SHAKIRA",1495
"You & I","ONE DIRECTION",1462
"Don't Say Goodnight","HOT CHELLE RAE",1416
"She Ain't You","NEW HOLLOW",1264
"John Doe f/Priscilla","B.O.B",1209
"Human","CHRISTINA PERRI",1142
"Ten Feet Tall f/Wrabel","AFROJACK",1021
"Love Never Felt So Good","M. JACKSON & J. TIMBERLAKE",984
"I'm Ready","AJR",834
"Crazy Stupid Love","MY CRAZY GIRLFRIEND",822
"Loyal f/Lil' Wayne","CHRIS BROWN",747
"Headlights","EMINEM",734
"Forever","HAIM",721
"Chandelier","SIA",720
"#Selfie","THE CHAINSMOKERS",684
"Tennis Court","LORDE",681
