"Title","Artist","Spins"
"Wildest Dreams","TAYLOR SWIFT",18800
"What Do You Mean?","JUSTIN BIEBER",17919
"The Hills","THE WEEKND",17408
"Stitches","SHAWN MENDES",16572
"Locked Away f/Adam Levine","R. CITY",10979
"Drag Me Down","ONE DIRECTION",10310
"Hotline Bling","DRAKE",9819
"Good For You f/A$AP Rocky","SELENA GOMEZ",9660
"Renegades","X AMBASSADORS",9123
"On My Mind","ELLIE GOULDING",9019
"Downtown","MACKLEMORE & RYAN LEWIS",8696
"Ex's and Oh's","ELLE KING",7685
"Here","ALESSIA CARA",7684
"Can't Feel My Face","THE WEEKND",7350
"Same Old Love","SELENA GOMEZ",7245
"How Deep Is Your Love","CALVIN HARRIS + DISCIPLES",7030
"Love Myself","HAILEE STEINFELD",6790
"Levels","NICK JONAS",5619
"Like I'm Gonna Lose You","MEGHAN TRAINOR",5421
"Confident","DEMI LOVATO",5183
"Lay It All On Me f/Ed Sheeran","RUDIMENTAL",4348
"Powerful f/Ellie Goulding","MAJOR LAZER",3885
"Cool For The Summer","DEMI LOVATO",3800
"Hide Away","DAYA",3177
"Hold Me Up","CONRAD SEWELL",2952
"679 f/Remy Boyz...","FETTY WAP",2839
"Hold My Hand","JESS GLYNNE",2489
"Sorry","JUSTIN BIEBER",2042
"Cake By The Ocean","DNCE",2021
"Hello","ADELE",2001
"Hey Everybody!","5 SECONDS OF SUMMER",2000
"Something Better f/Lady A.","AUDIEN",1856
"El Perdon","NICKY JAM",1856
"Feelings","MAROON 5",1843
"Perfect","ONE DIRECTION",1491
"Roses f/Rozes","THE CHAINSMOKERS",1453
"Break A Sweat","BECKY G",1333
"That's How You Know f/B. Rexha","NICO & VINZ",1299
"Hula Hoop","OMI",1065
"New Americana","HALSEY",1003
"Only Love f/Pitbull","SHAGGY",951
"Alive","SIA",852
"Hold Each Other f/Futuristic","A GREAT BIG WORLD",826
"Can't  Sleep Love","PENTATONIX",804
"Moments","TOVE LO",700
"The Fix f/Jeremih","NELLY",625
"My House","FLO RIDA",611
"Good To Be Alive (Hallelujah)","ANDY GRAMMER",599
"Gibberish f/Hoodie Allen","MAX",539
"Stand By You","RACHEL PLATTEN",498
