"Title","Artist","Spins"
"Hello","ADELE",19138
"Hotline Bling","DRAKE",15682
"Stitches","SHAWN MENDES",14854
"Same Old Love","SELENA GOMEZ",14119
"Sorry","JUSTIN BIEBER",13509
"On My Mind","ELLIE GOULDING",13218
"Wildest Dreams","TAYLOR SWIFT",13055
"Here","ALESSIA CARA",12405
"Ex's and Oh's","ELLE KING",12070
"Like I'm Gonna Lose You","MEGHAN TRAINOR",10859
"The Hills","THE WEEKND",9941
"What Do You Mean?","JUSTIN BIEBER",9274
"Focus","ARIANA GRANDE",8064
"Confident","DEMI LOVATO",7803
"In The Night","THE WEEKND",7023
"Perfect","ONE DIRECTION",6008
"Hide Away","DAYA",5723
"Locked Away f/Adam Levine","R. CITY",5400
"679 f/Remy Boyz...","FETTY WAP",5112
"Lay It All On Me f/Ed Sheeran","RUDIMENTAL",4754
"Renegades","X AMBASSADORS",4437
"Drag Me Down","ONE DIRECTION",4229
"Roses f/Rozes","THE CHAINSMOKERS",4121
"Used To Love You","GWEN STEFANI",3800
"Hey Everybody!","5 SECONDS OF SUMMER",3466
"Cake By The Ocean","DNCE",3241
"Irresistible f/Demi Lovato","FALL OUT BOY",2816
"Stressed Out","TWENTY ONE PILOTS",2387
"How Deep Is Your Love","CALVIN HARRIS + DISCIPLES",2130
"New Americana","HALSEY",1866
"The Fix f/Jeremih","NELLY",1846
"One Call Away","CHARLIE PUTH",1829
"I Know What You Did Last...","SHAWN MENDES & CAMILA CABELLO",1706
"Hollow","TORI KELLY",1669
"My House","FLO RIDA",1457
"Can't  Sleep Love","PENTATONIX",1407
"Only Love f/Pitbull","SHAGGY",1302
"Zero","CHRIS BROWN",1237
"Stand By You","RACHEL PLATTEN",1072
"White Iverson","POST MALONE",1063
"Downtown","MACKLEMORE & RYAN LEWIS",1014
"Player f/Chris Brown","TINASHE",985
"That's How You Know f/B. Rexha","NICO & VINZ",947
"Good To Be Alive (Hallelujah)","ANDY GRAMMER",896
"Alive","SIA",835
"Sugar f/Francesco Yates","ROBIN SCHULZ",832
"Be Right There","DIPLO & SLEEPY TOM",810
"Dessert","DAWIN",783
"Electric Love","BORNS",776
"Antidote","TRAVI$ SCOTT",754
