"Title","Artist","Spins"
"My House","FLO RIDA",16760
"Hands To Myself","SELENA GOMEZ",15582
"Me Myself And I f/Bebe Rexha","G-EAZY",15295
"Love Yourself","JUSTIN BIEBER",14941
"Stressed Out","TWENTY ONE PILOTS",14851
"Cake By The Ocean","DNCE",14226
"Pillowtalk","ZAYN",12491
"I Took A Pill In Ibiza","MIKE POSNER",12064
"Work f/Drake","RIHANNA",11625
"NO","MEGHAN TRAINOR",9958
"7 Years","LUKAS GRAHAM",8804
"Never Forget You","ZARA LARSSON & MNEK",8014
"Work From Home","FIFTH HARMONY",7624
"One Call Away","CHARLIE PUTH",7546
"Middle f/Bipolar Sunshine","DJ SNAKE",6899
"Dangerous Woman","ARIANA GRANDE",6056
"New Romantics","TAYLOR SWIFT",5843
"Company","JUSTIN BIEBER",5531
"Youth","TROYE SIVAN",4771
"In The Night","THE WEEKND",4709
"Sugar f/Francesco Yates","ROBIN SCHULZ",4026
"Wild Things","ALESSIA CARA",4021
"Sound Of Your Heart","SHAWN HOOK",3214
"Make Me Like You","GWEN STEFANI",2945
"Something In The Way You Move","ELLIE GOULDING",2448
"Let It Go","JAMES BAY",2274
"Don't Let Me Down f/Daya","THE CHAINSMOKERS",2212
"Over And Over Again f/A.Grande","NATHAN SYKES",2191
"Close f/Tove Lo","NICK JONAS",1986
"Lost Boy","RUTH B.",1932
"Something New f/Chris Brown","ZENDAYA",1638
"Team","IGGY AZALEA",1633
"Die A Happy Man","NELLY",1513
"Victorious","PANIC! AT THE DISCO",1351
"Rock Bottom f/DNCE","HAILEE STEINFELD",1230
"Coming Over f/James Hersey","DILLON FRANCIS & KYGO",1171
"Stone Cold","DEMI LOVATO",1111
"Stole The Show f/Parson James","KYGO",1039
"Light It Up f/Nyla","MAJOR LAZER",966
"Stand By You","RACHEL PLATTEN",936
"Cheap Thrills","SIA",925
"Never Be Like You f/Kai","FLUME",923
"Colors","HALSEY",820
"You Don't Own Me f/G-Eazy","GRACE",756
"Rise Up","ANDRA DAY",702
"Piece By Piece","KELLY CLARKSON",639
"Oui","JEREMIH",612
"Sit Still, Look Pretty","DAYA",463
"$ave Dat Money","LIL DICKY",394
"America's Sweetheart","ELLE KING",390
