"Title","Artist","Spins"
"Stressed Out","TWENTY ONE PILOTS",18805
"Love Yourself","JUSTIN BIEBER",17843
"My House","FLO RIDA",17024
"Roses f/Rozes","THE CHAINSMOKERS",14634
"Hands To Myself","SELENA GOMEZ",13390
"Cake By The Ocean","DNCE",12193
"Me Myself And I f/Bebe Rexha","G-EAZY",11858
"Sorry","JUSTIN BIEBER",11683
"Pillowtalk","ZAYN",9660
"One Call Away","CHARLIE PUTH",9433
"Work f/Drake","RIHANNA",9387
"I Took A Pill In Ibiza","MIKE POSNER",8886
"Sugar f/Francesco Yates","ROBIN SCHULZ",7834
"Something In The Way You Move","ELLIE GOULDING",7681
"In The Night","THE WEEKND",7429
"Never Forget You","ZARA LARSSON & MNEK",5833
"7 Years","LUKAS GRAHAM",5347
"Middle f/Bipolar Sunshine","DJ SNAKE",5243
"Hello","ADELE",4863
"Work From Home","FIFTH HARMONY",4374
"New Romantics","TAYLOR SWIFT",4360
"Stand By You","RACHEL PLATTEN",4017
"Youth","TROYE SIVAN",3558
"Wild Things","ALESSIA CARA",3478
"When We Were Young","ADELE",3472
"NO","MEGHAN TRAINOR",3051
"Sound Of Your Heart","SHAWN HOOK",2667
"Company","JUSTIN BIEBER",2650
"Something New f/Chris Brown","ZENDAYA",2528
"Make Me Like You","GWEN STEFANI",2435
"Over And Over Again f/A.Grande","NATHAN SYKES",1829
"Let It Go","JAMES BAY",1701
"History","ONE DIRECTION",1679
"Stole The Show f/Parson James","KYGO",1626
"Adventure Of A Lifetime","COLDPLAY",1369
"Die A Happy Man","NELLY",1254
"Perfect","ONE DIRECTION",1091
"Lost Boy","RUTH B.",1045
"Get Ugly","JASON DERULO",802
"Say It","TORY LANEZ",783
"Victorious","PANIC! AT THE DISCO",775
"Rock Bottom f/DNCE","HAILEE STEINFELD",746
"Ocean Drive","DUKE DUMONT",707
"I Know What You Did Last...","SHAWN MENDES & CAMILA CABELLO",663
"Don't Be So Hard On Yourself","JESS GLYNNE",623
"Again","FETTY WAP",566
"Light It Up f/Nyla","MAJOR LAZER",526
"Coming Over f/James Hersey","DILLON FRANCIS & KYGO",518
"Walking On A Dream","EMPIRE OF THE SUN",516
"Colors","HALSEY",496
