"Title","Artist","Spins"
"Boom Clap","CHARLI XCX",15674
"Stay With Me","SAM SMITH",14943
"Rude","MAGIC!",12826
"Maps","MAROON 5",12643
"All About That Bass","MEGHAN TRAINOR",10791
"Am I Wrong","NICO & VINZ",10704
"Break Free f/Zedd","ARIANA GRANDE",10168
"Rather Be f/Jess Glynne","CLEAN BANDIT",9934
"Shake It Off","TAYLOR SWIFT",9849
"Latch f/Sam Smith","DISCLOSURE",9773
"Chandelier","SIA",9186
"Black Widow f/Rita Ora","IGGY AZALEA",9056
"Really Don't Care f/Cher Lloyd","DEMI LOVATO",8428
"Bailando f/Gente De Zona","ENRIQUE IGLESIAS",8242
"Bang Bang","JESSIE J/A. GRANDE/N. MINAJ",7716
"Problem f/Iggy Azalea","ARIANA GRANDE",6820
"Don't Tell 'Em f/YG","JEREMIH",4933
"Hideaway","KIESZA",4859
"Cool Kids","ECHOSMITH",4791
"This Is How We Do","KATY PERRY",4672
"Habits (Stay High)","TOVE LO",4574
"Amnesia","5 SECONDS OF SUMMER",4423
"Don't","ED SHEERAN",4322
"A Sky Full Of Stars","COLDPLAY",3351
"Girls Chase Boys","INGRID MICHAELSON",3164
"Love Runs Out","ONEREPUBLIC",2942
"I Will Never Let You Down","RITA ORA",2835
"2 On f/Schoolboy Q","TINASHE",2725
"Shower","BECKY G",2468
"Fireball f/John Ryan","PITBULL",2229
"Anaconda","NICKI MINAJ",2071
"This Is How We Roll f/J.Derulo","FLORIDA-GEORGIA LINE",1463
"Girls","THE 1975",1349
"Delirious (Boneless) f/Kid Ink","STEVE AOKI, C. LAKE & TUJAMO",1285
"Waves","MR PROBZ",1131
"First Flight Home","JAKE MILLER",1130
"Trumpets","JASON DERULO",1071
"BO$$","FIFTH HARMONY",907
"American Dream","MKTO",886
"Undressed","KIM CESARION",867
"Wait On Me","RIXTON",725
"Ugly Heart","G.R.L.",704
"V. 3005","CHILDISH GAMBINO",688
"Can't Stop Drinking About You","BEBE REXHA",667
"Bend Ova f/Tyga","LIL JON",663
"Secrets","MARY LAMBERT",609
"Lovers On The Sun f/Sam Martin","DAVID GUETTA",498
"Superbad","JESSE MCCARTNEY",484
"No Mediocre f/Iggy Azalea","T.I.",399
"Heart Made Up On You","R5",371
