"Title","Artist","Spins"
"Uptown Funk f/Bruno Mars","MARK RONSON",19148
"Thinking Out Loud","ED SHEERAN",18677
"Style","TAYLOR SWIFT",17058
"Time Of Our Lives f/Ne-Yo","PITBULL",14958
"Sugar","MAROON 5",13970
"FourFiveSeconds","RIHANNA/KANYE WEST/P MCCARTNEY",10877
"Prayer In C","LILLYWOOD & ROBIN SCHULZ",10704
"Love Me Like You Do","ELLIE GOULDING",9402
"Take Me To Church","HOZIER",9334
"Blank Space","TAYLOR SWIFT",9187
"Lips Are Movin","MEGHAN TRAINOR",9084
"Outside f/Ellie Goulding","CALVIN HARRIS",8373
"Ghost","ELLA HENDERSON",7058
"Centuries","FALL OUT BOY",6278
"Night Changes","ONE DIRECTION",6257
"Somebody f/Jeremih","NATALIE LA ROSE",6144
"Chains","NICK JONAS",6065
"I Don't Mind f/Juicy J","USHER",5957
"One Last Time","ARIANA GRANDE",5952
"She Knows f/Juicy J","NE-YO",5458
"Heartbeat Song","KELLY CLARKSON",4249
"Riptide","VANCE JOY",3977
"I Want You To Know f/S. Gomez","ZEDD",3521
"GDFR f/Sage The Gemini","FLO RIDA",3210
"Nobody Love","TORI KELLY",3206
"Talking Body","TOVE LO",2843
"Truffle Butter f/Drake...","NICKI MINAJ",2760
"Lay Me Down","SAM SMITH",2551
"The Heart Wants What It Wants","SELENA GOMEZ",1922
"I Bet My Life","IMAGINE DRAGONS",1863
"Earned It","THE WEEKND",1852
"Masterpiece","JESSIE J",1798
"Goodbye","WHO IS FANCY",1375
"Bright","ECHOSMITH",1349
"Bills","LUNCHMONEY LEWIS",1294
"Shut Up And Dance","WALK THE MOON",1250
"Ayo","CHRIS BROWN & TYGA",1021
"Surrender","CASH CASH",1017
"Trouble f/Jennifer Hudson","IGGY AZALEA",920
"Wrapped Up f/Travie McCoy","OLLY MURS",822
"I Lived","ONEREPUBLIC",809
"Trampoline","KALIN & MYLES",770
"I Need Your Love","SHAGGY F/MOHOMBI/FAYDEE/COSTI",724
"Overload","LIFE OF DILLON",684
"Doing It","CHARLI XCX",634
"Only One f/Paul McCartney","KANYE WEST",627
"Honey, I'm Good","ANDY GRAMMER",614
"Budapest","GEORGE EZRA",585
"Worth It f/Kid Ink","FIFTH HARMONY",583
"Stuck On A Feeling f/Snoop...","PRINCE ROYCE",577
