"Title","Artist","Spins"
"Animals","MAROON 5",17312
"Don't","ED SHEERAN",15472
"Habits (Stay High)","TOVE LO",14441
"Blame f/John Newman","CALVIN HARRIS",13318
"Blank Space","TAYLOR SWIFT",12041
"Waves","MR PROBZ",11996
"Jealous","NICK JONAS",11402
"Shake It Off","TAYLOR SWIFT",9915
"Love Me Harder","ARIANA GRANDE & THE WEEKND",8938
"Trumpets","JASON DERULO",8659
"I'm Not The Only One","SAM SMITH",8255
"All About That Bass","MEGHAN TRAINOR",7564
"Bang Bang","JESSIE J/A. GRANDE/N. MINAJ",7212
"Beg For It f/MØ","IGGY AZALEA",6794
"Don't Tell 'Em f/YG","JEREMIH",6223
"Heroes","ALESSO",5649
"Take Me To Church","HOZIER",5191
"Lips Are Movin","MEGHAN TRAINOR",5134
"The Heart Wants What It Wants","SELENA GOMEZ",4606
"Centuries","FALL OUT BOY",4234
"L.A.LOVE (la la)","FERGIE",4003
"Uptown Funk f/Bruno Mars","MARK RONSON",3749
"In Your Arms","NICO & VINZ",3581
"Baby Don't Lie","GWEN STEFANI",3377
"Dangerous f/Sam Martin","DAVID GUETTA",3310
"Break Free f/Zedd","ARIANA GRANDE",3105
"Break The Rules","CHARLI XCX",2872
"New Flame f/Usher & Rick Ross","CHRIS BROWN",2263
"Burnin' Up f/2 Chainz","JESSIE J",2196
"Night Changes","ONE DIRECTION",1877
"Ghost","ELLA HENDERSON",1864
"I Lived","ONEREPUBLIC",1738
"Sledgehammer","FIFTH HARMONY",1727
"Too Cool To Dance","EDEN XO",1448
"Stolen Dance","MILKY CHANCE",1437
"Riptide","VANCE JOY",1292
"Prayer In C","LILLYWOOD & ROBIN SCHULZ",1278
"I Don't F**k With You f/E-40","BIG SEAN",1260
"Steal My Girl","ONE DIRECTION",1247
"Can't Stop Drinking About You","BEBE REXHA",1212
"Young Blood","BEA MILLER",1207
"Touchin, Lovin f/Nicki Minaj","TREY SONGZ",1157
"Tuesday f/Drake","I LOVE MAKONNEN",907
"Let Your Hair Down","MAGIC!",654
"Superheroes","THE SCRIPT",653
"Crazy","KAT DAHLIA",606
"All About It f/Ed Sheeran","HOODIE ALLEN",529
"Something Big","SHAWN MENDES",465
"Can't Stop Dancin'","BECKY G",441
"Weekend","PRIORY",434
