"Title","Artist","Spins"
"My House","FLO RIDA",16127
"Hands To Myself","SELENA GOMEZ",15862
"Me Myself And I f/Bebe Rexha","G-EAZY",15459
"Love Yourself","JUSTIN BIEBER",14956
"Stressed Out","TWENTY ONE PILOTS",14524
"Cake By The Ocean","DNCE",14254
"Pillowtalk","ZAYN",12832
"I Took A Pill In Ibiza","MIKE POSNER",12421
"Work f/Drake","RIHANNA",11654
"NO","MEGHAN TRAINOR",10243
"7 Years","LUKAS GRAHAM",9373
"Never Forget You","ZARA LARSSON & MNEK",8212
"Work From Home","FIFTH HARMONY",7931
"Middle f/Bipolar Sunshine","DJ SNAKE",7025
"One Call Away","CHARLIE PUTH",6727
"Dangerous Woman","ARIANA GRANDE",6263
"New Romantics","TAYLOR SWIFT",5840
"Company","JUSTIN BIEBER",5625
"Youth","TROYE SIVAN",4852
"In The Night","THE WEEKND",4677
"Wild Things","ALESSIA CARA",4075
"Sugar f/Francesco Yates","ROBIN SCHULZ",3480
"Sound Of Your Heart","SHAWN HOOK",3264
"Make Me Like You","GWEN STEFANI",3007
"Close f/Tove Lo","NICK JONAS",2872
"Don't Let Me Down f/Daya","THE CHAINSMOKERS",2514
"Let It Go","JAMES BAY",2384
"Over And Over Again f/A.Grande","NATHAN SYKES",2171
"Lost Boy","RUTH B.",2056
"Something In The Way You Move","ELLIE GOULDING",1895
"Team","IGGY AZALEA",1853
"Die A Happy Man","NELLY",1520
"Victorious","PANIC! AT THE DISCO",1377
"Rock Bottom f/DNCE","HAILEE STEINFELD",1287
"Something New f/Chris Brown","ZENDAYA",1266
"Coming Over f/James Hersey","DILLON FRANCIS & KYGO",1201
"Stone Cold","DEMI LOVATO",1159
"Light It Up f/Nyla","MAJOR LAZER",1021
"Never Be Like You f/Kai","FLUME",985
"Cheap Thrills","SIA",941
"Stole The Show f/Parson James","KYGO",924
"Colors","HALSEY",882
"You Don't Own Me f/G-Eazy","GRACE",864
"Stand By You","RACHEL PLATTEN",832
"Rise Up","ANDRA DAY",721
"Oui","JEREMIH",653
"Piece By Piece","KELLY CLARKSON",634
"Sit Still, Look Pretty","DAYA",535
"America's Sweetheart","ELLE KING",496
"Pity Party","MELANIE MARTINEZ",472
