"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
31,"-1","MARTIN SOLVEIG & DRAGONETTE Hello",1748,-23,38,-18,14.793,-0.478,83,"62",18,4031,605,23.761
32,"=","RIHANNA California King Bed",1489,-232,-1546,-17,6.366,-0.929,78,"37",19,3856,616,16.018
33,"=","KELLY ROWLAND Motivation f/Lil Wayne",1364,30,217,-16,4.297,0.06,28,"--",33,1364,338,4.297
34,"+2","RIHANNA Cheers (Drink To That)",1356,228,1147,178,10.896,1.126,5,"116",34,1356,1147,10.896
35,"-1","AFROJACK Take Over Control f/Eva Simons",1336,28,151,6,14.638,0.545,43,"73",34,1336,234,14.638
36,"-1","ANDY GRAMMER Keep Your Head Up",1213,40,206,29,4.072,0.119,37,"67",35,1213,280,4.072
37,"=","BIG SEAN My Last f/Chris Brown",1094,-3,11,-4,6.467,0.052,58,"95",37,1099,169,6.66
38,"=","MAROON 5 Never Gonna Leave This Bed",1046,-20,-266,121,4.28,-0.106,83,"121",23,2433,312,10.24
39,"=","SELENA GOMEZ & THE SCENE Who Says",903,-46,-65,-18,4.548,-0.262,83,"58",17,4559,707,27.282
40,"=","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",891,33,238,11,2.363,0.123,13,"201",40,891,293,2.363
41,"=","T-PAIN Best Love Song f/Chris Brown",777,-42,-344,-9,4.953,-0.06,81,"36",33,1399,260,7.852
42,"+2","THE SCRIPT Nothing",739,106,651,85,3.062,0.441,3,"--",42,739,651,3.062
43,"-1","CODY SIMPSON On My Mind",736,32,113,29,2.02,0.092,43,"380",42,736,113,2.02
44,"-1","JOE JONAS See No More",697,10,67,0,3.439,-0.023,19,"240",43,697,157,3.462
45,"=","MATT NATHANSON Faster",647,17,77,19,1.85,0.042,21,"105",45,647,166,1.85
46,"=","ALEXANDRA STAN Mr. Saxobeat",624,20,134,23,6.11,0.023,9,"151",46,624,134,6.11
47,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",611,19,143,13,2.168,0.099,21,"66",47,611,143,2.168
48,"=","LUPE FIASCO Out Of My Head f/Trey Songz",556,27,108,24,4.199,0.376,8,"75",48,556,108,4.199
49,"=","DEV In The Dark",531,19,145,-9,3.791,0.156,4,"149",49,531,207,3.791
50,"=","ALL TIME LOW I Feel Like Dancin�",462,-36,-288,-8,0.973,-0.151,44,"--",41,881,294,2.442
