"Title","Artist","Spins"
"Rude","MAGIC!",17955
"Am I Wrong","NICO & VINZ",17243
"Stay With Me","SAM SMITH",15387
"Problem f/Iggy Azalea","ARIANA GRANDE",14222
"Latch f/Sam Smith","DISCLOSURE",14111
"Summer","CALVIN HARRIS",10908
"Fancy f/Charlie XCX","IGGY AZALEA",10286
"Maps","MAROON 5",9864
"Boom Clap","CHARLI XCX",9345
"Love Runs Out","ONEREPUBLIC",8799
"Really Don't Care f/Cher Lloyd","DEMI LOVATO",8559
"Come Get It Bae","PHARRELL WILLIAMS",6770
"Break Free f/Zedd","ARIANA GRANDE",6563
"Chandelier","SIA",6135
"Rather Be f/Jess Glynne","CLEAN BANDIT",5947
"Shower","BECKY G",4913
"Black Widow f/Rita Ora","IGGY AZALEA",4837
"Bailando f/Gente De Zona","ENRIQUE IGLESIAS",4564
"Come With Me Now","KONGOS",3966
"Wasted","TIESTO",3825
"Ten Feet Tall f/Wrabel","AFROJACK",3322
"I Will Never Let You Down","RITA ORA",2936
"Hideaway","KIESZA",2860
"I'm Ready","AJR",2501
"Wiggle f/Snoop Dogg","JASON DERULO",2403
"This Is How We Roll f/J.Derulo","FLORIDA-GEORGIA LINE",2061
"Cool Kids","ECHOSMITH",1905
"All About That Bass","MEGHAN TRAINOR",1840
"Girls Chase Boys","INGRID MICHAELSON",1838
"Don't","ED SHEERAN",1812
"Amnesia","5 SECONDS OF SUMMER",1809
"2 On f/Schoolboy Q","TINASHE",1775
"We Are Done","MADDEN BROTHERS",1759
"Na Na","TREY SONGZ",1620
"Tennis Court","LORDE",1494
"A Sky Full Of Stars","COLDPLAY",1376
"Sing","ED SHEERAN",1308
"Habits (Stay High)","TOVE LO",1293
"Birthday","KATY PERRY",1227
"Delirious (Boneless) f/Kid Ink","STEVE AOKI, C. LAKE & TUJAMO",941
"BO$$","FIFTH HARMONY",858
"Jealous (I Ain't With It)","CHROMEO",856
"Don't Tell 'Em f/YG","JEREMIH",808
"One Minute More","CAPITAL CITIES",800
"Girls","THE 1975",589
"She Came To Give It To You","USHER",554
"Waves","MR PROBZ",549
"Get Low","DILLON FRANCIS & DJ SNAKE",532
"Ugly Heart","G.R.L.",519
"First Flight Home","JAKE MILLER",478
