"Title","Artist","Spins"
"Mirrors","JUSTIN TIMBERLAKE",15963
"Can't Hold Us f/R...","MACKLEMORE & RYAN...",15381
"Just Give Me A Re...","PINK",13786
"I Love It f/Charl...","ICONA POP",12680
"Heart Attack","DEMI LOVATO",12172
"Stay f/Mikky Ekko","RIHANNA",10452
"Come & Get It","SELENA GOMEZ",9450
"Cruise","FLORIDA-GEORGIA L...",7648
"My Songs Know Wha...","FALL OUT BOY",7591
"#thatpower","WILL.I.AM F/JUSTI...",7419
"When I Was Your M...","BRUNO MARS",7295
"The Other Side","JASON DERULO",6789
"The Way f/Mac Mil...","ARIANA GRANDE",6756
"Get Lucky","DAFT PUNK",5901
"#Beautiful f/Migu...","MARIAH CAREY",5653
"Feel This Moment","PITBULL",5644
"Next To Me","EMELI SANDE",5006
"Here's To Never G...","AVRIL LAVIGNE",4593
"Clarity f/Foxes","ZEDD",4579
"Radioactive","IMAGINE DRAGONS",4455
"Treasure","BRUNO MARS",4413
"Alive","KREWELLA",4227
"22","TAYLOR SWIFT",3606
"Suit & Tie f/JAY ...","JUSTIN TIMBERLAKE",3565
"I Need Your Love","CALVIN HARRIS F/E...",3326
"Lego House","ED SHEERAN",3183
"Cups (Pitch Perfe...","ANNA KENDRICK",3004
"Live It Up","JENNIFER LOPEZ F/...",2426
"Fine China","CHRIS BROWN",2346
"Love Somebody","MAROON 5",2271
"Blurred Lines f/P...","ROBIN THICKE",2254
"Crazy Kids","KE$HA",1986
"People Like Us","KELLY CLARKSON",1626
"Glowing","NIKKI WILLIAMS",1625
"Safe And Sound","CAPITAL CITIES",1249
"I Will Wait","MUMFORD & SONS",1222
"Crickets f/Jeremi...","DROP CITY YACHT C...",1204
"Carry On","FUN.",998
"Wings","LITTLE MIX",975
"Chloe (You're The...","EMBLEM3",969
"Thank You","MKTO",810
"Beneath Your Beau...","LABRINTH",739
"Beat It f/Chris B...","SEAN KINGSTON",724
"Still Into You","PARAMORE",677
"Power Trip f/Migu...","J. COLE",674
"This Is The New Y...","A GREAT BIG WORLD",581
"Same Love f/Mary ...","MACKLEMORE & RYAN...",575
"A Million Lives","JAKE MILLER",535
"Right Now f/David...","RIHANNA",432
"Gone, Gone, Gone","PHILLIP PHILLIPS",406
