"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
23,"=","ANDY GRAMMER Keep Your Head Up",2950,11,211,-5,11.624,0.128,98,"83",23,2950,355,11.624
24,"=","LADY GAGA The Edge Of Glory",2647,11,-310,166,15.521,-0.188,144,"43",3,11672,2193,68.045
25,"+1","NEW BOYZ Better With The Lights Off",2554,93,343,61,9.173,0.411,58,"39",25,2554,423,9.173
26,"+1","AFROJACK Take Over Control f/Eva Simons",2377,-52,-300,14,18.974,0.161,104,"51",25,2836,435,23.455
27,"-2","IYAZ Pretty Girls",2334,-169,-1581,62,9.586,-1.032,119,"58",17,4770,659,22.767
28,"=","PATRICK STUMP This City f/Lupe Fiasco",1842,59,266,29,8.538,0.218,35,"142",28,1842,386,8.538
29,"+3","RIHANNA We Found Love f/Calvin Harris",1639,306,1261,203,16.576,2.408,7,"7",29,1639,1261,16.576
30,"-1","KELLY ROWLAND Motivation f/Lil Wayne",1629,-135,-996,18,8.112,-0.54,89,"66",21,2998,415,15.279
31,"=","SELENA GOMEZ & THE SCENE Love You Like A...",1575,19,193,-17,7.244,0.05,40,"32",31,1575,306,7.244
32,"-2","THE BAND PERRY If I Die Young",1567,-12,-703,243,10.415,-0.207,144,"27",11,6052,768,32.555
33,"=","LLOYD Dedication To My Ex...",1370,45,280,-1,5.24,0.249,29,"168",32,1370,315,5.24
34,"+1","NICKI MINAJ Fly f/Rihanna",1283,74,627,-2,5.928,0.175,14,"54",34,1283,629,5.928
35,"-1","MATT NATHANSON Faster",1262,-2,83,-15,4.674,-0.042,82,"103",32,1275,166,4.717
36,"=","GAVIN DEGRAW Not Over You",1188,31,268,-13,4.178,0.159,38,"52",34,1188,310,4.178
37,"+1","BRITNEY SPEARS Criminal",1147,93,596,45,6.213,0.399,11,"279",37,1147,596,6.213
38,"-1","DEMI LOVATO Skyscraper",1078,-1,-34,-1,6.83,0.309,51,"33",35,1122,194,6.83
39,"=","WIZ KHALIFA No Sleep",1068,22,-13,18,3.738,0.157,49,"84",34,1093,246,3.907
40,"+1","JESSIE J Domino",960,31,318,-17,4.252,0.057,16,"188",40,960,335,4.252
41,"-1","DJ KHALED I'm On One f/Drake, Rick Ross",931,-20,-235,20,8.843,0.288,46,"62",32,1238,297,10.079
42,"=","SEAN PAUL Got 2 Luv U f/Alexis Jordan",755,55,196,53,3.118,0.136,21,"88",42,755,196,3.118
43,"+2","FLO RIDA Good Feeling",754,89,394,44,3.589,0.615,7,"125",43,754,394,3.589
44,"-1","NICOLE SCHERZINGER Don't Hold Your Breat...",720,46,408,-14,1.715,0.122,6,"628",43,720,446,1.715
45,"-1","BREATHE CAROLINA Blackout",689,19,96,8,1.78,0.097,38,"267",40,689,96,1.78
46,"=","LADY ANTEBELLUM Just A Kiss",640,24,204,0,2.61,0.085,11,"28",45,640,235,2.61
47,"+3","HOT CHELLE RAE I Like It Like That f/New...",515,56,332,32,1.538,0.104,2,"--",47,515,332,1.538
48,"+1","WE THE KINGS Say You Like Me",495,9,44,29,1.118,0.011,13,"--",45,495,320,1.13
49,"-2","KREAYSHAWN Gucci Gucci",485,-30,-44,-26,2.329,-0.044,24,"73",43,546,112,2.568
50,"-2","SWEDISH HOUSE MAFIA Save The World",485,-27,-379,35,2.602,-0.101,58,"173",36,1017,229,4.776
