"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
26,"+1","MARTIN SOLVEIG & DRAGONETTE Hello",2169,68,66,55,15.519,-0.389,111,"113",18,4031,605,23.761
27,"+1","COLDPLAY Every Teardrop Is A Waterfall",2056,-18,-89,-27,10.283,-0.195,66,"69",26,2154,446,11.589
28,"-5","CHRIS BROWN She Ain't You",2049,-286,-1549,-107,11.611,-1.231,100,"91",16,4328,635,24.246
29,"=","AFROJACK Take Over Control f/Eva Simons",2047,30,214,8,18.567,0.248,71,"75",29,2047,236,18.567
30,"+1","ALEXANDRA STAN Mr. Saxobeat",1968,45,313,-48,17.697,0.265,37,"65",30,1968,550,17.697
31,"+2","JASON DERULO It Girl",1861,94,884,-53,7.732,0.668,12,"73",31,1861,983,7.732
32,"-2","JENNIFER LOPEZ I'm Into You f/Lil Wayne",1703,-294,-1722,-162,6.561,-1.123,86,"139",19,3899,611,20.698
33,"-1","BEYONCE Best Thing I Never Had",1643,-188,-1346,94,6.919,-0.731,83,"33",15,4574,856,22.192
34,"=","BLACK EYED PEAS Don't Stop The Party",1524,-160,-931,-100,5.613,-0.54,59,"201",24,2690,492,10.42
35,"=","NEW BOYZ Better With The Lights Off",1108,57,274,47,3.208,0.166,25,"84",35,1108,274,3.208
36,"=","MATT NATHANSON Faster",953,8,81,-6,2.881,0.037,49,"160",36,953,166,2.881
37,"=","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",915,-19,-101,-22,2.424,-0.076,41,"224",35,1034,293,3.027
38,"+1","WIZ KHALIFA No Sleep",812,42,242,22,2.969,0.101,16,"126",38,812,242,2.969
39,"+1","SWEDISH HOUSE MAFIA Save The World",800,35,123,35,4.53,0.105,25,"313",39,800,229,4.53
40,"-2","CODY SIMPSON On My Mind",756,-20,-107,-7,2.032,-0.06,71,"435",37,896,113,2.631
41,"+1","DJ KHALED I'm On One f/Drake, Rick Ross",725,56,278,55,6.691,0.519,13,"60",41,725,278,6.691
42,"-1","DEMI LOVATO Skyscraper",701,8,111,-12,3.389,0.054,18,"52",41,701,126,3.389
43,"=","DAVID GUETTA Without You f/Usher",629,69,592,32,5.642,0.525,3,"74",43,629,592,5.642
44,"+1","SKYLAR GREY Invisible",537,24,112,18,1.17,0.07,11,"--",44,537,131,1.17
45,"+1","SELENA GOMEZ & THE SCENE Love You Like A...",536,32,254,-13,1.717,0.15,7,"44",45,536,306,1.717
46,"-2","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",517,-6,-28,-3,2.258,-0.027,49,"100",43,621,147,2.434
47,"=","LMFAO Sexy And I Know It",473,32,199,17,2.781,0.19,3,"86",47,473,207,2.781
48,"=","GAVIN DEGRAW Not Over You",437,20,153,-14,1.391,0.05,5,"96",48,437,243,1.391
49,"+1","PATRICK STUMP This City f/Lupe Fiasco",420,56,265,54,2.425,0.259,2,"582",49,420,265,2.425
50,"-1","BREATHE CAROLINA Blackout",376,-1,19,-6,0.59,-0.009,6,"405",49,379,25,0.608
