"Title","Artist","Spins"
"Blank Space","TAYLOR SWIFT",17391
"Jealous","NICK JONAS",14917
"Love Me Harder","ARIANA GRANDE & THE WEEKND",14458
"I'm Not The Only One","SAM SMITH",13103
"Animals","MAROON 5",10943
"Take Me To Church","HOZIER",10784
"Uptown Funk f/Bruno Mars","MARK RONSON",10480
"Blame f/John Newman","CALVIN HARRIS",10126
"Waves","MR PROBZ",10108
"The Heart Wants What It Wants","SELENA GOMEZ",9518
"Lips Are Movin","MEGHAN TRAINOR",8452
"Heroes","ALESSO",6603
"The Hanging Tree f/J. Lawrence","JAMES NEWTON HOWARD",6126
"Thinking Out Loud","ED SHEERAN",5110
"Shake It Off","TAYLOR SWIFT",4869
"Beg For It f/MØ","IGGY AZALEA",4861
"Centuries","FALL OUT BOY",4792
"Ghost","ELLA HENDERSON",4650
"Prayer In C","LILLYWOOD & ROBIN SCHULZ",3902
"Sledgehammer","FIFTH HARMONY",3902
"Night Changes","ONE DIRECTION",3874
"I Lived","ONEREPUBLIC",3780
"Stuck On A Feeling f/Snoop...","PRINCE ROYCE",3721
"Time Of Our Lives f/Ne-Yo","PITBULL",3542
"In Your Arms","NICO & VINZ",2860
"Tuesday f/Drake","I LOVE MAKONNEN",2305
"Dangerous f/Sam Martin","DAVID GUETTA",2048
"All About It f/Ed Sheeran","HOODIE ALLEN",1944
"I Don't F**k With You f/E-40","BIG SEAN",1896
"Break The Rules","CHARLI XCX",1850
"Stolen Dance","MILKY CHANCE",1823
"Riptide","VANCE JOY",1770
"Too Cool To Dance","EDEN XO",1668
"What I Like About You","5 SECONDS OF SUMMER",1505
"Trumpets","JASON DERULO",1368
"I Don't Mind f/Juicy J","USHER",1287
"Can't Stop Dancin'","BECKY G",1139
"Outside f/Ellie Goulding","CALVIN HARRIS",1120
"New Flame f/Usher & Rick Ross","CHRIS BROWN",921
"Superheroes","THE SCRIPT",745
"Weekend","PRIORY",671
"Burnin' Up f/2 Chainz","JESSIE J",649
"She Knows f/Juicy J","NE-YO",633
"Something Big","SHAWN MENDES",520
"Style","TAYLOR SWIFT",462
"Young Blood","BEA MILLER",461
"Somebody f/Jeremih","NATALIE LA ROSE",406
"I Bet My Life","IMAGINE DRAGONS",365
"United State Of Pop 2014","DJ EARWORM",360
"L.A.LOVE (la la)","FERGIE",353
