"Title","Artist","Spins"
"All Of Me","JOHN LEGEND",16622
"Talk Dirty f/2 Chainz","JASON DERULO",14505
"Not A Bad Thing","JUSTIN TIMBERLAKE",14446
"Best Day Of My Life","AMERICAN AUTHORS",11566
"Ain't It Fun","PARAMORE",11060
"Dark Horse","KATY PERRY",10615
"Happy","PHARRELL WILLIAMS",10507
"Sing","ED SHEERAN",9435
"Me And My Broken Heart","RIXTON",8848
"La La La f/Sam Smith","NAUGHTY BOY",8445
"Turn Down For What","DJ SNAKE & LIL JON",8340
"Fancy f/Charlie XCX","IGGY AZALEA",8187
"Birthday","KATY PERRY",6913
"Wild Wild Love f/GRL","PITBULL",6471
"Summer","CALVIN HARRIS",6071
"Classic","MKTO",6063
"Red Lights","TIESTO",5977
"Am I Wrong","NICO & VINZ",5562
"She Looks So Perfect","5 SECONDS OF SUMMER",5397
"Problem f/Iggy Azalea","ARIANA GRANDE",4515
"Sleeping With A Friend","NEON TREES",3486
"Latch f/Sam Smith","DISCLOSURE",3343
"Animals","MARTIN GARRIX",2885
"Rude","MAGIC!",2599
"The Big Bang","KATY TIZ",2349
"Mmm Yeah f/Pitbull","AUSTIN MAHONE",2198
"You & I","ONE DIRECTION",2189
"Come With Me Now","KONGOS",2014
"The Man","ALOE BLACC",1833
"Empire","SHAKIRA",1737
"G.U.Y.","LADY GAGA",1640
"Don't Say Goodnight","HOT CHELLE RAE",1457
"Show Me f/Chris Brown","KID INK",1407
"Human","CHRISTINA PERRI",1375
"She Ain't You","NEW HOLLOW",1200
"Ten Feet Tall f/Wrabel","AFROJACK",1081
"I'm Ready","AJR",942
"Crazy Stupid Love","MY CRAZY GIRLFRIEND",935
"Tennis Court","LORDE",923
"John Doe f/Priscilla","B.O.B",895
"Chandelier","SIA",883
"Forever","HAIM",863
"Love Runs Out","ONEREPUBLIC",822
"Wiggle f/Snoop Dogg","JASON DERULO",703
"Na Na","TREY SONGZ",686
"Loyal f/Lil' Wayne","CHRIS BROWN",665
"The Walker","FITZ & THE TANTRUMS",621
"(I Can't) Forget About You","R5",576
"Wasted","TIESTO",456
"Love Never Felt So Good","M. JACKSON & J. TIMBERLAKE",451
