"Title","Artist","Spins"
"One More Night","MAROON 5",12902
"Blow Me (One Last Ki...","PINK",12633
"As Long As You Love ...","JUSTIN BIEBER",10715
"Whistle","FLO RIDA",10601
"Everybody Talks","NEON TREES",10562
"Good Time","OWL CITY & CARLY RAE...",10353
"We Are Never Ever Ge...","TAYLOR SWIFT",9210
"Some Nights","FUN.",9019
"Lights","ELLIE GOULDING",7820
"Too Close","ALEX CLARE",7815
"Give Your Heart A Br...","DEMI LOVATO",7569
"Pound The Alarm","NICKI MINAJ",6566
"Wide Awake","KATY PERRY",6500
"Don't Wake Me Up","CHRIS BROWN",5962
"Finally Found You f/...","ENRIQUE IGLESIAS",5012
"Gangnam Style","PSY",4528
"Hello","KARMIN",4417
"Let Me Love You","NE-YO",4237
"50 Ways To Say Goodb...","TRAIN",3731
"I Can Only Imagine f...","DAVID GUETTA",3464
"Your Body","CHRISTINA AGUILERA",3177
"Let's Go f/Ne-Yo","CALVIN HARRIS",2992
"Numb","USHER",2972
"Want U Back","CHER LLOYD",2813
"Die Young","KE$HA",2787
"Burn It Down","LINKIN PARK",2574
"Live While We're You...","ONE DIRECTION",2571
"Feel Again","ONEREPUBLIC",2050
"Home","PHILLIP PHILLIPS",1886
"Vegas Girl","CONOR MAYNARD",1801
"Diamonds","RIHANNA",1761
"Heart Skips A Beat","OLLY MURS",1717
"The A Team","ED SHEERAN",1432
"2 Reasons f/T.I.","TREY SONGZ",1357
"R.I.P. f/Tinie Tempa...","RITA ORA",1185
"Spectrum f/Matthew K...","ZEDD",1167
"I Cry","FLO RIDA",1122
"Say Somethin","AUSTIN MAHONE",1098
"Hall Of Fame f/will....","THE SCRIPT",973
"Remember When (Push ...","CHRIS WALLACE",922
"Dark Side","KELLY CLARKSON",834
"Ready Or Not","BRIDGIT MENDLER",798
"Bad For Me","MEGAN & LIZ",690
"Mercy f/Big Sean/Pus...","KANYE WEST",598
"Anything Could Happe...","ELLIE GOULDING",509
"Work Hard, Play Hard","WIZ KHALIFA",500
"It's Time","IMAGINE DRAGONS",469
"Don't You Worry Chil...","SWEDISH HOUSE MAFIA",468
"Be Your Everything","BOYS LIKE GIRLS",452
"Ho Hey","LUMINEERS",378
