"Title","Artist","Spins"
"Blurred Lines f/P...","ROBIN THICKE",15189
"Get Lucky","DAFT PUNK",14117
"Radioactive","IMAGINE DRAGONS",13648
"Come & Get It","SELENA GOMEZ",13565
"Can't Hold Us f/R...","MACKLEMORE & RYAN...",11928
"Mirrors","JUSTIN TIMBERLAKE",10577
"Clarity f/Foxes","ZEDD",9951
"The Other Side","JASON DERULO",9946
"Cruise","FLORIDA-GEORGIA L...",9804
"Treasure","BRUNO MARS",8948
"I Love It f/Charl...","ICONA POP",8630
"Love Somebody","MAROON 5",8032
"I Need Your Love","CALVIN HARRIS F/E...",7985
"Cups (Pitch Perfe...","ANNA KENDRICK",6236
"Same Love f/Mary ...","MACKLEMORE & RYAN...",5923
"Safe And Sound","CAPITAL CITIES",5583
"Just Give Me A Re...","PINK",5480
"We Can't Stop","MILEY CYRUS",5061
"Right Now f/David...","RIHANNA",4669
"The Way f/Mac Mil...","ARIANA GRANDE",4376
"Crazy Kids","KE$HA",3808
"#Beautiful f/Migu...","MARIAH CAREY",3744
"Ooh La La","BRITNEY SPEARS",3729
"What About Love","AUSTIN MAHONE",3591
"Heart Attack","DEMI LOVATO",3037
"Glowing","NIKKI WILLIAMS",2844
"Lego House","ED SHEERAN",2249
"Chloe (You're The...","EMBLEM3",2181
"Holy Grail f/Just...","JAY Z",2122
"Gone, Gone, Gone","PHILLIP PHILLIPS",2041
"Beneath Your Beau...","LABRINTH",1658
"Still Into You","PARAMORE",1503
"Play Hard f/Ne-Yo...","DAVID GUETTA",1458
"Beat It f/Chris B...","SEAN KINGSTON",1418
"Sail","AWOLNATION",1363
"Power Trip f/Migu...","J. COLE",1320
"Outta Nowhere f/D...","PITBULL",1196
"People Like Us","KELLY CLARKSON",1092
"Acapella","KARMIN",1048
"Bubble Butt f/Bru...","MAJOR LAZER",827
"Summertime Sadnes...","LANA DEL REY",803
"Closer","TEGAN & SARA",715
"Sweater Weather","NEIGHBOURHOOD",647
"First Time","JONAS BROTHERS",606
"I Choose U","TIMEFLIES",602
"L.A. Story f/Mike...","SAMMY ADAMS",530
"Bad f/Tiara Thoma...","WALE",520
"American Girl","BONNIE MCKEE",471
"Miss Movin' On","FIFTH HARMONY",422
"Pretty Brown Eyes","CODY SIMPSON",372
