"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",13766,"-38",-207,"-14",92.19,"+0.168",107,"5",1,14127,1893,93.336
2,"+1","GYM CLASS HEROES Stereo Hearts f/Adam Le...",13385,"+19",80,"-123",83.023,"+0.214",117,"6",2,13385,1685,83.023
3,"-1","ADELE Someone Like You",13362,"-80",118,"-172",90.554,"-0.664",78,"3",2,13456,2614,91.686
4,"=","FOSTER THE PEOPLE Pumped Up Kicks",11439,"-45",-574,"+9",66.496,"-0.225",102,"4",3,12112,1356,70.246
5,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",11126,"+31",363,"+8",69.278,"+0.438",132,"9",5,11126,1097,69.278
6,"=","DAVID GUETTA Without You f/Usher",9770,"+90",1001,"-132",58.197,"+0.424",58,"7",6,9770,1586,58.197
7,"=","LADY GAGA You And I",7795,"-15",71,"-52",42.269,"-0.571",76,"15",7,7824,1553,44.474
8,"+1","LMFAO Sexy And I Know It",7693,"+113",1098,"-24",50.988,"+1.234",58,"2",8,7693,1530,50.988
9,"-1","DEV In The Dark",7691,"-9",183,"-67",50.496,"-0.063",87,"18",8,7743,1224,50.675
10,"+1","RIHANNA We Found Love f/Calvin Harris",6835,"+160",1079,"-76",46.851,"+1.534",29,"1",10,6835,2184,46.851
11,"-1","LMFAO Party Rock Anthem",6812,"-40",-471,"+20",46.435,"-0.704",166,"13/94",1,14043,1859,94.193
12,"=","BAD MEETS EVIL Lighters f/Bruno Mars",6217,"-93",-1007,"+188",38.24,"-0.501",120,"46",2,11835,1599,78.403
13,"=","PITBULL Give Me Everything f/Ne-Yo",5967,"-14",-353,"+66",41.331,"-0.443",166,"38",1,14233,1811,95.596
14,"=","JASON DERULO It Girl",5837,"+23",277,"+20",27.475,"+0.193",67,"12",14,5837,1048,27.475
15,"=","NICKI MINAJ Super Bass",5548,"-87",-468,"-66",37.523,"-0.728",166,"24",3,12009,1188,73.23
16,"+1","KELLY CLARKSON Mr. Know It All",5073,"+52",303,"-2",25.355,"+0.402",50,"14",16,5073,1093,25.355
17,"+1","BRITNEY SPEARS I Wanna Go",4844,"-88",-888,"+99",32.096,"-0.622",132,"63",1,12853,1768,82.422
18,"+1","ALEXANDRA STAN Mr. Saxobeat",4531,"-15",10,"-71",37.918,"+0.017",92,"47",18,4585,673,38.816
19,"+1","THE SCRIPT Nothing",4106,"-38",-209,"-34",19.882,"-0.076",86,"32",18,4360,722,20.667
20,"+1","BRUNO MARS It Will Rain",3624,"+155",1334,"-3",20.641,"+0.932",21,"21",20,3624,1337,20.641
21,"+2","KATY PERRY The One That Got Away",3194,"+139",1433,"-140",19.351,"+1.338",17,"52",21,3194,1631,19.351
22,"=","ANDY GRAMMER Keep Your Head Up",3134,"+1",-24,"-26",13.683,"-0.076",120,"83",21,3187,355,13.893
23,"+1","NICKI MINAJ Fly f/Rihanna",3083,"+169",671,"+55",16.438,"+1.634",36,"28",23,3083,700,16.438
24,"+1","BRITNEY SPEARS Criminal",2893,"+155",587,"+43",14.187,"+0.676",33,"44",24,2893,669,14.187
25,"+1","FLO RIDA Good Feeling",2725,"+171",1003,"+136",14.739,"+0.948",29,"17",25,2725,1003,14.739
26,"+2","SELENA GOMEZ & THE SCENE Love You Like A...",2424,"+47",314,"-47",12.078,"+0.121",62,"29",26,2424,366,12.078
27,"=","LIL WAYNE How To Love",2402,"-37",-262,"-13",16.241,"-0.293",141,"31",9,8047,1328,45.275
28,"+1","RIHANNA Cheers (Drink To That)",2027,"-124",-1216,"+228",10.589,"-0.489",88,"20",10,8085,1594,43.942
29,"+1","NEW BOYZ Better With The Lights Off",2023,"-73",-704,"-52",7.23,"-0.434",80,"45",23,2777,423,10.454
30,"+1","LLOYD Dedication To My Ex...",1745,"-61",-36,"-193",5.671,"-0.212",51,"160",29,1808,315,6.04
31,"+2","GAVIN DEGRAW Not Over You",1585,"+75",188,"+61",7.325,"+0.934",60,"34",31,1585,310,7.325
32,"+2","JESSIE J Domino",1516,"+34",212,"+12",6.217,"+0.116",38,"61",32,1516,335,6.217
33,"-1","PATRICK STUMP This City f/Lupe Fiasco",1503,"-119",-497,"-119",6.131,"-0.600",57,"190",25,2046,386,8.768
34,"+2","T-PAIN 5 O'clock f/Wiz Khalifa",1366,"+89",520,"+57",10.406,"+0.321",16,"16",34,1366,520,10.406
35,"=","NICOLE SCHERZINGER Don't Hold Your Breat...",1324,"+44",84,"+50",3.804,"+0.175",28,"208",35,1324,446,3.804
