"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KATY PERRY Last Friday Night (T.G.I.F.)",14743,-29,-145,-51,95.674,-0.072,76,"6",1,14935,2322,96.531
2,"=","LMFAO Party Rock Anthem",13481,-134,-478,-131,90.143,-1.042,93,"4",1,14043,1859,94.193
3,"=","PITBULL Give Me Everything f/Ne-Yo",11255,-97,-1038,75,75.18,-0.496,93,"17",1,14233,1811,95.596
4,"=","NICKI MINAJ Super Bass",11156,75,405,-8,68.526,0.537,93,"9",4,11156,1188,68.526
5,"=","BRITNEY SPEARS I Wanna Go",11135,118,1450,-97,74.188,0.003,59,"10",5,11135,1768,74.188
6,"+1","HOT CHELLE RAE Tonight Tonight",9496,49,382,-17,52.068,0.324,93,"7",6,9496,838,52.068
7,"-1","ONEREPUBLIC Good Life",9449,-12,-13,-70,53.869,0.044,93,"11",6,9496,978,53.869
8,"=","LADY GAGA The Edge Of Glory",8361,-246,-1233,-149,49.489,-1.235,93,"24",3,11672,2193,68.045
9,"=","LIL WAYNE How To Love",7696,63,788,-57,44.119,0.281,68,"8",9,7696,1328,44.119
10,"=","BAD MEETS EVIL Lighters f/Bruno Mars",7583,168,1561,-38,51.438,0.934,47,"5/91",10,7583,1599,51.438
11,"=","ADELE Rolling In The Deep",6750,-190,-1052,-53,41.802,-1.438,93,"19",1,14295,2273,96.15
12,"=","THE BAND PERRY If I Die Young",5600,91,758,-10,29.59,0.556,93,"16",12,5600,768,29.59
13,"=","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",5343,10,117,-18,26.742,-0.071,93,"31",12,5343,615,26.932
14,"=","BLACK EYED PEAS Just Can't Get Enough",4916,-50,-365,11,32.273,-0.191,93,"53",2,13366,715,84.474
15,"=","BEYONCE Best Thing I Never Had",4572,11,48,-5,21.351,-0.221,65,"26",15,4574,856,22.192
16,"=","CHRIS BROWN She Ain't You",4302,8,113,-40,23.454,0.406,82,"56",16,4328,635,23.454
17,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",4287,90,784,-42,23.106,0.913,59,"18",17,4287,1017,23.106
18,"+1","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",4285,124,810,9,23.867,1.23,34,"1",18,4285,951,23.867
19,"-1","LUPE FIASCO The Show Goes On",4084,-107,-812,35,22.671,-0.397,93,"71",6,8825,1043,53.459
20,"=","JENNIFER LOPEZ I'm Into You f/Lil Wayne",3843,16,265,-39,20.259,-0.223,68,"48",19,3843,611,20.698
21,"=","FOSTER THE PEOPLE Pumped Up Kicks",3619,170,995,22,20.811,0.656,29,"3",21,3619,1009,20.811
22,"=","RIHANNA Cheers (Drink To That)",3540,193,1532,-31,23.918,1.046,15,"21",22,3540,1594,23.918
23,"+1","GYM CLASS HEROES Stereo Hearts f/Adam Le...",3258,94,833,-6,17.172,0.639,44,"12",23,3258,839,17.172
24,"-1","PITBULL Rain Over Me",3175,10,378,-107,18.871,-0.035,33,"27",23,3175,813,18.906
25,"=","BLACK EYED PEAS Don't Stop The Party",2632,26,282,-12,10.091,0.024,41,"114",25,2632,492,10.349
26,"+1","IYAZ Pretty Girls",2421,62,308,21,10.879,0.458,68,"62",26,2421,353,10.879
27,"-1","JASON DERULO Don't Wanna Go Home",2349,-224,-1829,72,11.056,-1.093,91,"46",9,7292,1463,37.775
28,"+1","COLDPLAY Every Teardrop Is A Waterfall",2056,32,254,20,10.395,-0.07,48,"47",28,2056,446,10.465
29,"-1","AVRIL LAVIGNE Smile",1995,-40,-51,-41,7.991,-0.215,75,"61",27,2064,320,8.325
30,"=","KELLY ROWLAND Motivation f/Lil Wayne",1783,27,274,-36,7.182,0.021,38,"45",30,1783,338,7.182
31,"=","MARTIN SOLVEIG & DRAGONETTE Hello",1659,8,-109,-7,14.117,0.307,93,"84",18,4031,605,23.761
32,"=","AFROJACK Take Over Control f/Eva Simons",1511,27,148,12,15.907,0.193,53,"66",32,1511,234,15.907
33,"=","ANDY GRAMMER Keep Your Head Up",1482,35,177,10,5.254,0.096,47,"63",33,1482,280,5.254
34,"=","THE SCRIPT Nothing",1203,27,229,-35,5.315,0.142,13,"145",34,1203,722,5.315
35,"=","ALEXANDRA STAN Mr. Saxobeat",1010,43,279,-1,12.22,0.352,19,"52",35,1010,280,12.22
36,"=","DEV In The Dark",1006,59,357,18,7.49,0.603,14,"101",36,1006,357,7.49
37,"=","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",906,10,-8,21,2.401,-0.009,23,"148",36,926,293,2.55
38,"+1","CODY SIMPSON On My Mind",851,14,84,3,2.447,0.082,53,"414",38,851,113,2.447
39,"+3","MATT NATHANSON Faster",781,13,103,2,2.234,0.031,31,"100",39,781,166,2.234
40,"=","BIG SEAN My Last f/Chris Brown",773,-20,-201,25,5.278,0.211,68,"135",37,1099,169,6.66
41,"-3","NICOLE SCHERZINGER Right There",771,-82,-1163,143,3.543,-0.329,77,"105",16,4411,720,21.085
42,"-1","MAROON 5 Never Gonna Leave This Bed",757,-28,-199,20,3.396,-0.111,93,"92",23,2433,312,10.24
43,"+4","LADY GAGA You And I",719,113,507,91,5.738,0.764,3,"115",43,719,507,5.738
44,"-1","JOE JONAS See No More",689,-10,-46,-27,3.372,-0.062,29,"264",42,737,157,3.688
45,"+1","NEW BOYZ Better With The Lights Off",635,18,202,-15,2.035,0.038,7,"60",45,635,233,2.035
46,"+3","ADELE Someone Like You",630,55,277,30,3.741,0.325,5,"34",46,630,277,3.741
47,"-3","LUPE FIASCO Out Of My Head f/Trey Songz",630,-9,26,-21,4.705,0.037,18,"89",44,639,148,4.705
48,"-3","RIHANNA California King Bed",627,-8,-383,112,3.038,0.025,88,"68",19,3856,616,16.018
49,"-1","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",587,-10,-26,-14,2.344,-0.039,31,"75",46,621,147,2.383
50,"=","SWEDISH HOUSE MAFIA Save The World",535,7,93,-12,2.479,0.011,7,"229",48,535,229,2.479
