"Title","Artist","Spins"
"Uptown Funk f/Bruno Mars","MARK RONSON",15889
"Jealous","NICK JONAS",15859
"Blank Space","TAYLOR SWIFT",15515
"I'm Not The Only One","SAM SMITH",14636
"Love Me Harder","ARIANA GRANDE & THE WEEKND",14335
"Take Me To Church","HOZIER",13624
"Thinking Out Loud","ED SHEERAN",10670
"The Heart Wants What It Wants","SELENA GOMEZ",10469
"Lips Are Movin","MEGHAN TRAINOR",10354
"The Hanging Tree f/J. Lawrence","JAMES NEWTON HOWARD",7666
"Animals","MAROON 5",7343
"Heroes","ALESSO",6982
"Prayer In C","LILLYWOOD & ROBIN SCHULZ",6216
"Ghost","ELLA HENDERSON",6189
"Centuries","FALL OUT BOY",6057
"Time Of Our Lives f/Ne-Yo","PITBULL",5892
"Stuck On A Feeling f/Snoop...","PRINCE ROYCE",5583
"Blame f/John Newman","CALVIN HARRIS",5375
"I Lived","ONEREPUBLIC",4954
"Sledgehammer","FIFTH HARMONY",4656
"Night Changes","ONE DIRECTION",4366
"Style","TAYLOR SWIFT",3788
"Outside f/Ellie Goulding","CALVIN HARRIS",3260
"Tuesday f/Drake","I LOVE MAKONNEN",3199
"Sugar","MAROON 5",2691
"I Don't Mind f/Juicy J","USHER",2482
"Love Me Like You Do","ELLIE GOULDING",2405
"All About It f/Ed Sheeran","HOODIE ALLEN",2080
"Riptide","VANCE JOY",2068
"What I Like About You","5 SECONDS OF SUMMER",1992
"I Don't F**k With You f/E-40","BIG SEAN",1866
"She Knows f/Juicy J","NE-YO",1567
"Can't Stop Dancin'","BECKY G",1516
"Heartbeat Song","KELLY CLARKSON",1384
"Beg For It f/MØ","IGGY AZALEA",1323
"Stolen Dance","MILKY CHANCE",1281
"Somebody f/Jeremih","NATALIE LA ROSE",968
"Weekend","PRIORY",860
"In Your Arms","NICO & VINZ",824
"Chains","NICK JONAS",778
"Talking Body","TOVE LO",756
"Dangerous f/Sam Martin","DAVID GUETTA",586
"Too Cool To Dance","EDEN XO",566
"Masterpiece","JESSIE J",538
"I Bet My Life","IMAGINE DRAGONS",430
"GDFR f/Sage The Gemini","FLO RIDA",425
"The Nights","AVICII",384
"Truffle Butter f/Drake...","NICKI MINAJ",361
"Surrender","CASH CASH",356
"Geronimo","SHEPPARD",349
