"Title","Artist","Spins"
"Lights","ELLIE GOULDING",13973
"Wide Awake","KATY PERRY",13727
"Titanium f/Sia","DAVID GUETTA",10829
"Where Have You Been","RIHANNA",10309
"Payphone f/Wiz Khali...","MAROON 5",10021
"Let's Go f/Ne-Yo","CALVIN HARRIS",9259
"Give Your Heart A Br...","DEMI LOVATO",9128
"Call Me Maybe","CARLY RAE JEPSEN",8461
"Whistle","FLO RIDA",8053
"Blow Me (One Last Ki...","PINK",7969
"Scream","USHER",7947
"Want U Back","CHER LLOYD",7402
"Good Time","OWL CITY & CARLY RAE...",6474
"Everybody Talks","NEON TREES",5891
"We Run The Night f/P...","HAVANA BROWN",5283
"As Long As You Love ...","JUSTIN BIEBER",4671
"Chasing The Sun","THE WANTED",4661
"One More Night","MAROON 5",4267
"Settle Down","NO DOUBT",3937
"Pound The Alarm","NICKI MINAJ",3591
"Some Nights","FUN.",3562
"Dark Side","KELLY CLARKSON",3127
"Tongue Tied","GROUPLOVE",2924
"I Won't Give Up","JASON MRAZ",2917
"Too Close","ALEX CLARE",2718
"Now Or Never","OUTASIGHT",2199
"One Thing","ONE DIRECTION",2038
"Don't Wake Me Up","CHRIS BROWN",1643
"Heart Skips A Beat","OLLY MURS",1435
"Boyfriend","JUSTIN BIEBER",1297
"Burn It Down","LINKIN PARK",1193
"Both Of Us f/Taylor ...","B.O.B",1098
"Back In Time","PITBULL",1008
"She's So Mean","MATCHBOX TWENTY",980
"Fighter f/Ryan Tedde...","GYM CLASS HEROES",970
"Get It Started f/Sha...","PITBULL",944
"Hurt Me Tomorrow","K'NAAN",900
"I Can Only Imagine f...","DAVID GUETTA",882
"Hello","KARMIN",821
"Vegas Girl","CONOR MAYNARD",796
"Let Me Love You","NE-YO",763
"Windows Down","BIG TIME RUSH",689
"Home","PHILLIP PHILLIPS",684
"Primadonna","MARINA AND THE DIAMO...",680
"Cashin' Out","CA$H OUT",643
"Can't Stop Me","AFROJACK & SHERMANOL...",632
"50 Ways To Say Goodb...","TRAIN",606
"Heart Attack","TREY SONGZ",568
"Remember When (Push ...","CHRIS WALLACE",516
"Trouble","CHRIS RENE",484
