"Title","Artist","Spins"
"Can't Hold Us f/R...","MACKLEMORE & RYAN...",16226
"Mirrors","JUSTIN TIMBERLAKE",16042
"I Love It f/Charl...","ICONA POP",13906
"Just Give Me A Re...","PINK",12461
"Heart Attack","DEMI LOVATO",11854
"Come & Get It","SELENA GOMEZ",10814
"Stay f/Mikky Ekko","RIHANNA",9174
"Cruise","FLORIDA-GEORGIA L...",8534
"My Songs Know Wha...","FALL OUT BOY",8237
"Get Lucky","DAFT PUNK",7613
"The Other Side","JASON DERULO",7350
"The Way f/Mac Mil...","ARIANA GRANDE",7175
"#thatpower","WILL.I.AM F/JUSTI...",7131
"#Beautiful f/Migu...","MARIAH CAREY",6108
"When I Was Your M...","BRUNO MARS",6051
"Treasure","BRUNO MARS",5835
"Radioactive","IMAGINE DRAGONS",5463
"Feel This Moment","PITBULL",5230
"Next To Me","EMELI SANDE",5203
"Clarity f/Foxes","ZEDD",5151
"Here's To Never G...","AVRIL LAVIGNE",4734
"Blurred Lines f/P...","ROBIN THICKE",4558
"I Need Your Love","CALVIN HARRIS F/E...",3848
"Lego House","ED SHEERAN",3681
"Love Somebody","MAROON 5",3293
"Cups (Pitch Perfe...","ANNA KENDRICK",3170
"Alive","KREWELLA",3108
"Suit & Tie f/JAY ...","JUSTIN TIMBERLAKE",3087
"Live It Up","JENNIFER LOPEZ F/...",2605
"Fine China","CHRIS BROWN",2470
"Crazy Kids","KE$HA",2297
"Glowing","NIKKI WILLIAMS",1907
"22","TAYLOR SWIFT",1867
"People Like Us","KELLY CLARKSON",1792
"Safe And Sound","CAPITAL CITIES",1481
"Crickets f/Jeremi...","DROP CITY YACHT C...",1141
"Chloe (You're The...","EMBLEM3",1070
"Beneath Your Beau...","LABRINTH",1037
"Beat It f/Chris B...","SEAN KINGSTON",875
"Power Trip f/Migu...","J. COLE",820
"Same Love f/Mary ...","MACKLEMORE & RYAN...",769
"Still Into You","PARAMORE",769
"Carry On","FUN.",759
"Right Now f/David...","RIHANNA",691
"A Million Lives","JAKE MILLER",630
"This Is The New Y...","A GREAT BIG WORLD",627
"Gone, Gone, Gone","PHILLIP PHILLIPS",614
"Sail","AWOLNATION",462
"Red Cup","KATY TIZ",414
"Inner Ninja","CLASSIFIED",399
