"Title","Artist","Spins"
"Sugar","MAROON 5",18530
"Style","TAYLOR SWIFT",17576
"Love Me Like You Do","ELLIE GOULDING",17097
"Uptown Funk f/Bruno Mars","MARK RONSON",13663
"Thinking Out Loud","ED SHEERAN",13515
"Somebody f/Jeremih","NATALIE LA ROSE",12387
"One Last Time","ARIANA GRANDE",10542
"Earned It","THE WEEKND",10420
"Time Of Our Lives f/Ne-Yo","PITBULL",9385
"Want To Want Me","JASON DERULO",8864
"GDFR f/Sage The Gemini","FLO RIDA",8662
"I Want You To Know f/S. Gomez","ZEDD",8643
"Chains","NICK JONAS",8531
"FourFiveSeconds","RIHANNA/KANYE WEST/P MCCARTNEY",8470
"Outside f/Ellie Goulding","CALVIN HARRIS",7127
"Nobody Love","TORI KELLY",5284
"Talking Body","TOVE LO",5139
"Night Changes","ONE DIRECTION",5090
"Shut Up And Dance","WALK THE MOON",5079
"Riptide","VANCE JOY",4563
"Lay Me Down","SAM SMITH",4370
"Dear Future Husband","MEGHAN TRAINOR",3471
"Heartbeat Song","KELLY CLARKSON",3020
"Hey Mama  f/Nicki Minaj","DAVID GUETTA",2818
"Bright","ECHOSMITH",2783
"You Know You Like It","DJ SNAKE & ALUNAGEORGE",2547
"Prayer In C","LILLYWOOD & ROBIN SCHULZ",2524
"Truffle Butter f/Drake...","NICKI MINAJ",2483
"Ayo","CHRIS BROWN & TYGA",2450
"Bills","LUNCHMONEY LEWIS",2401
"Worth It f/Kid Ink","FIFTH HARMONY",2345
"I Don't Mind f/Juicy J","USHER",1957
"Budapest","GEORGE EZRA",1888
"Trouble f/Jennifer Hudson","IGGY AZALEA",1873
"Goodbye","WHO IS FANCY",1670
"Overload","LIFE OF DILLON",1623
"Honey, I'm Good","ANDY GRAMMER",1589
"I Need Your Love","SHAGGY F/MOHOMBI/FAYDEE/COSTI",1570
"Nothing Without Love","NATE RUESS",1466
"OctaHate","RYN WEAVER",1428
"Geronimo","SHEPPARD",1258
"I Bet My Life","IMAGINE DRAGONS",1139
"Trap Queen","FETTY WAP",1051
"Let's Not Be Alone Tonight","R5",1031
"Elastic Heart f/The Weeknd...","SIA",947
"See You Again f/Charlie Puth","WIZ KHALIFA",899
"I Really Like You","CARLY RAE JEPSEN",687
"Cool","ALESSO",681
"Bitch Better Have My Money","RIHANNA",655
"The Weekend","EDEN XO",580
