"Title","Artist","Spins"
"Am I Wrong","NICO & VINZ",17687
"Rude","MAGIC!",17321
"Problem f/Iggy Azalea","ARIANA GRANDE",16745
"Summer","CALVIN HARRIS",14060
"Stay With Me","SAM SMITH",12868
"Latch f/Sam Smith","DISCLOSURE",12347
"Fancy f/Charlie XCX","IGGY AZALEA",11918
"Maps","MAROON 5",8822
"Love Runs Out","ONEREPUBLIC",8362
"Really Don't Care f/Cher Lloyd","DEMI LOVATO",7311
"Boom Clap","CHARLI XCX",7174
"Classic","MKTO",7000
"Come Get It Bae","PHARRELL WILLIAMS",6250
"Come With Me Now","KONGOS",5168
"Wiggle f/Snoop Dogg","JASON DERULO",5132
"Chandelier","SIA",4973
"Rather Be f/Jess Glynne","CLEAN BANDIT",4902
"Break Free f/Zedd","ARIANA GRANDE",4536
"Not A Bad Thing","JUSTIN TIMBERLAKE",4468
"Shower","BECKY G",4248
"Ten Feet Tall f/Wrabel","AFROJACK",3873
"Wasted","TIESTO",3716
"Bailando f/Gente De Zona","ENRIQUE IGLESIAS",3422
"Tennis Court","LORDE",3214
"Black Widow f/Rita Ora","IGGY AZALEA",3150
"Me And My Broken Heart","RIXTON",2945
"I Will Never Let You Down","RITA ORA",2745
"Birthday","KATY PERRY",2587
"I'm Ready","AJR",2526
"Na Na","TREY SONGZ",2414
"First Love","JENNIFER LOPEZ",2223
"Sing","ED SHEERAN",2035
"Hideaway","KIESZA",1941
"This Is How We Roll f/J.Derulo","FLORIDA-GEORGIA LINE",1708
"Cool Kids","ECHOSMITH",1553
"We Are Done","MADDEN BROTHERS",1529
"Girls Chase Boys","INGRID MICHAELSON",1396
"2 On f/Schoolboy Q","TINASHE",1343
"A Sky Full Of Stars","COLDPLAY",1070
"Habits (Stay High)","TOVE LO",1039
"All About That Bass","MEGHAN TRAINOR",875
"Don't","ED SHEERAN",870
"Jealous (I Ain't With It)","CHROMEO",862
"Amnesia","5 SECONDS OF SUMMER",748
"One Minute More","CAPITAL CITIES",739
"Delirious (Boneless) f/Kid Ink","STEVE AOKI, C. LAKE & TUJAMO",592
"Loyal f/Lil' Wayne","CHRIS BROWN",578
"Ugly Heart","G.R.L.",531
"Waves","MR PROBZ",474
"Addicted To You","AVICII",447
