"Title","Artist","Spins"
"Uptown Funk f/Bruno Mars","MARK RONSON",17484
"Blank Space","TAYLOR SWIFT",14390
"Take Me To Church","HOZIER",13884
"Jealous","NICK JONAS",13556
"I'm Not The Only One","SAM SMITH",13546
"Thinking Out Loud","ED SHEERAN",12601
"Lips Are Movin","MEGHAN TRAINOR",12525
"Love Me Harder","ARIANA GRANDE & THE WEEKND",10979
"The Heart Wants What It Wants","SELENA GOMEZ",9848
"Prayer In C","LILLYWOOD & ROBIN SCHULZ",7205
"Time Of Our Lives f/Ne-Yo","PITBULL",7040
"Centuries","FALL OUT BOY",6584
"Ghost","ELLA HENDERSON",6541
"Heroes","ALESSO",6502
"The Hanging Tree f/J. Lawrence","JAMES NEWTON HOWARD",6303
"Animals","MAROON 5",5802
"Stuck On A Feeling f/Snoop...","PRINCE ROYCE",5681
"Style","TAYLOR SWIFT",5641
"I Lived","ONEREPUBLIC",5154
"Sugar","MAROON 5",5020
"Blame f/John Newman","CALVIN HARRIS",4418
"Sledgehammer","FIFTH HARMONY",4342
"Night Changes","ONE DIRECTION",4307
"Outside f/Ellie Goulding","CALVIN HARRIS",3887
"Love Me Like You Do","ELLIE GOULDING",3423
"FourFiveSeconds","RIHANNA/KANYE WEST/P MCCARTNEY",3278
"I Don't Mind f/Juicy J","USHER",3159
"Tuesday f/Drake","I LOVE MAKONNEN",2883
"Heartbeat Song","KELLY CLARKSON",2363
"She Knows f/Juicy J","NE-YO",2165
"Riptide","VANCE JOY",2114
"All About It f/Ed Sheeran","HOODIE ALLEN",1966
"What I Like About You","5 SECONDS OF SUMMER",1736
"Chains","NICK JONAS",1634
"Can't Stop Dancin'","BECKY G",1519
"I Don't F**k With You f/E-40","BIG SEAN",1380
"Somebody f/Jeremih","NATALIE LA ROSE",1360
"Talking Body","TOVE LO",1103
"Beg For It f/MØ","IGGY AZALEA",1045
"Weekend","PRIORY",968
"Masterpiece","JESSIE J",796
"Truffle Butter f/Drake...","NICKI MINAJ",680
"I Bet My Life","IMAGINE DRAGONS",605
"Stolen Dance","MILKY CHANCE",509
"GDFR f/Sage The Gemini","FLO RIDA",481
"Only One f/Paul McCartney","KANYE WEST",473
"Surrender","CASH CASH",402
"The Nights","AVICII",395
"Geronimo","SHEPPARD",354
"Body Language f/Usher/Tinashe","KID INK",311
