"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RIHANNA We Found Love f/Calvin Harris",13893,45,614,-123,93.641,0.089,70,"3",1,13893,2184,93.641
2,"=","DAVID GUETTA Without You f/Usher",13205,-43,-176,-65,81.033,-0.88,99,"10",1,13428,1586,84.476
3,"=","LMFAO Sexy And I Know It",11793,50,380,-181,73.594,0.08,99,"1",3,11793,1530,74.146
4,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",11020,51,-588,266,70.009,-0.067,158,"13",1,13951,1685,86.013
5,"+1","KATY PERRY The One That Got Away",9397,197,1083,101,60.346,0.549,58,"8",5,9397,1631,60.346
6,"-1","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",9221,-114,-946,-65,61.022,-1.114,148,"6",1,14127,1893,93.336
7,"=","BRUNO MARS It Will Rain",8915,124,734,0,51.753,1.669,62,"2",7,8915,1337,51.753
8,"=","ADELE Someone Like You",8629,-30,-1059,284,59.656,-0.792,119,"7",2,13563,2614,91.686
9,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",8419,-132,-1142,53,51.425,-0.325,173,"28",4,11548,1097,70.438
10,"=","FLO RIDA Good Feeling",8339,104,791,9,53.18,0.902,70,"4",10,8339,1207,53.18
11,"=","KELLY CLARKSON Mr. Know It All",6287,16,119,12,33.363,0.122,91,"33",11,6287,1093,33.363
12,"=","DEV In The Dark",5499,-191,-816,-189,40.784,-0.992,128,"60",8,8037,1224,51.486
13,"=","T-PAIN 5 O'clock f/Wiz Khalifa",5422,43,388,-61,30.44,0.253,57,"9",13,5422,1264,30.44
14,"=","FOSTER THE PEOPLE Pumped Up Kicks",5236,-45,-639,30,28.801,-0.369,143,"14",3,12112,1356,70.246
15,"=","JASON DERULO It Girl",4915,-304,-1403,-256,21.553,-1.46,108,"40",10,6647,1048,29.647
16,"+1","SELENA GOMEZ & THE SCENE Love You Like A...",4831,4,327,-132,25.006,0.504,103,"37",16,4831,636,25.006
17,"-1","NICKI MINAJ Fly f/Rihanna",4822,-78,-173,-115,25.286,-0.383,77,"42",15,4998,987,27.303
18,"=","LADY GAGA Marry The Night",4372,44,802,-140,24.475,0.828,25,"19",18,4372,1570,24.475
19,"=","GAVIN DEGRAW Not Over You",3749,55,510,-35,18.129,0.081,101,"31",19,3749,545,18.129
20,"=","DRAKE Headlines",3443,2,248,-68,25.789,-0.038,49,"27",20,3443,754,25.827
21,"=","JESSIE J Domino",3338,96,420,41,17.981,0.584,79,"39",21,3338,420,17.981
22,"=","RIHANNA You Da One",3296,145,572,38,19.794,0.677,23,"--",20,3394,3394,36.963
23,"+1","BREATHE CAROLINA Blackout",2735,93,436,48,14.847,0.297,101,"54",23,2735,436,14.847
24,"-1","LADY ANTEBELLUM Just A Kiss",2735,2,64,-16,12.816,-0.179,74,"44",23,2735,525,12.995
25,"=","J. COLE Workout",2707,79,476,8,22.703,0.492,41,"23",25,2707,614,22.703
26,"=","HOT CHELLE RAE I Like It Like That f/New...",2643,45,366,9,11.772,0.073,65,"--",24,2643,407,11.772
27,"=","LADY GAGA You And I",2328,-23,-400,51,11.773,-0.432,117,"36",7,7824,1553,44.474
28,"=","FRAY Heartbeat",2272,30,124,-34,11.178,0.072,38,"127",28,2272,677,11.178
29,"=","ALEXANDRA STAN Mr. Saxobeat",2089,16,-86,-44,18.807,-0.439,133,"101",18,4585,673,38.816
30,"=","OUTASIGHT Tonight Is The Night",2045,6,223,-19,10.814,0.565,33,"61",30,2045,500,10.814
31,"=","JAY Z & KANYE WEST N***** In Paris",1998,125,337,103,10.487,0.505,28,"5",31,1998,581,10.487
32,"=","AVRIL LAVIGNE Wish You Were Here",1668,40,243,24,5.848,0.121,28,"125",32,1668,503,5.848
33,"=","PITBULL F/CHRIS BROWN International Love",1552,6,123,-30,11.647,0.176,31,"46",33,1552,418,11.647
34,"=","ADELE Set Fire To The Rain",1512,157,811,35,8.331,0.925,9,"25",34,1512,818,8.331
35,"=","TAIO CRUZ Hangover f/Flo Rida",1017,37,84,43,3.657,0.092,37,"242",35,1017,194,3.657
36,"+4","TIMBALAND Pass At Me f/Pitbull",1007,103,238,120,6.601,0.739,21,"234",36,1007,319,6.601
37,"+1","WE THE KINGS Say You Like Me",960,18,84,20,2.257,0.055,76,"828",37,960,320,2.257
38,"-2","ANDY GRAMMER Keep Your Head Up",960,-19,-68,-25,5.161,-0.184,161,"259",21,3215,355,13.959
39,"=","KARMIN Crash Your Party",938,18,154,-38,4.683,0.1,21,"1019",39,938,234,4.683
40,"-3","NICKELBACK When We Stand Together",902,-47,-385,4,3.112,-0.103,63,"--",30,1615,457,5.4
41,"=","GYM CLASS HEROES Ass Back Home",854,43,284,14,5.966,0.3,10,"529",41,854,284,5.966
42,"=","JOJO Disaster",785,-3,49,-4,1.512,-0.009,21,"999",41,788,197,1.521
43,"=","COLBIE CAILLAT Brighter Than The Sun",750,3,15,0,2.024,-0.004,28,"85",43,750,119,2.164
44,"+1","BIG TIME RUSH Music Sounds Better With U",699,29,183,19,2.307,0.074,7,"504",44,699,183,2.307
45,"+1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",649,21,130,12,3.187,-0.008,10,"--",45,649,194,3.249
46,"+1","THE CAB Bad",620,0,0,3,1.371,0.018,47,"794",45,655,106,1.371
47,"-3","BRITNEY SPEARS Criminal",603,-77,-619,41,2.998,-0.342,74,"153",19,3422,669,17.372
48,"=","DAUGHTRY Crawling Back To You",554,12,7,22,1.795,0.075,37,"--",46,573,134,1.795
49,"+1","COLDPLAY Princess Of China",526,33,59,58,3.363,0.261,8,"155",49,526,105,3.363
50,"-1","BEYONCE Countdown",458,-63,-455,-6,1.291,-0.23,50,"90",36,1162,255,3.747
