"Title","Artist","Spins"
"All About That Bass","MEGHAN TRAINOR",17101
"Shake It Off","TAYLOR SWIFT",15577
"Boom Clap","CHARLI XCX",13570
"Black Widow f/Rita Ora","IGGY AZALEA",13505
"Break Free f/Zedd","ARIANA GRANDE",13475
"Rather Be f/Jess Glynne","CLEAN BANDIT",11066
"Bang Bang","JESSIE J/A. GRANDE/N. MINAJ",11003
"Maps","MAROON 5",10798
"Don't Tell 'Em f/YG","JEREMIH",8822
"Stay With Me","SAM SMITH",8567
"Bailando f/Gente De Zona","ENRIQUE IGLESIAS",8043
"Habits (Stay High)","TOVE LO",7528
"Don't","ED SHEERAN",7190
"Cool Kids","ECHOSMITH",6943
"This Is How We Do","KATY PERRY",6234
"A Sky Full Of Stars","COLDPLAY",5893
"Amnesia","5 SECONDS OF SUMMER",5233
"Chandelier","SIA",4907
"Fireball f/John Ryan","PITBULL",4009
"Waves","MR PROBZ",3796
"Trumpets","JASON DERULO",3674
"2 On f/Schoolboy Q","TINASHE",3645
"Blame f/John Newman","CALVIN HARRIS",3549
"Anaconda","NICKI MINAJ",3516
"Jealous","NICK JONAS",3307
"Girls Chase Boys","INGRID MICHAELSON",2454
"Hideaway","KIESZA",2108
"Girls","THE 1975",1837
"First Flight Home","JAKE MILLER",1693
"Really Don't Care f/Cher Lloyd","DEMI LOVATO",1632
"Undressed","KIM CESARION",1389
"American Dream","MKTO",1320
"Secrets","MARY LAMBERT",1282
"Wait On Me","RIXTON",1266
"Heroes","ALESSO",1209
"Animals","MAROON 5",1192
"Bend Ova f/Tyga","LIL JON",1156
"Can't Stop Drinking About You","BEBE REXHA",1110
"V. 3005","CHILDISH GAMBINO",1085
"Centuries","FALL OUT BOY",1012
"Love Runs Out","ONEREPUBLIC",861
"All About You","HILARY DUFF",823
"Ghost","ELLA HENDERSON",720
"Lovers On The Sun f/Sam Martin","DAVID GUETTA",695
"In Your Arms","NICO & VINZ",636
"Delirious (Boneless) f/Kid Ink","STEVE AOKI, C. LAKE & TUJAMO",605
"Superbad","JESSE MCCARTNEY",591
"No Mediocre f/Iggy Azalea","T.I.",556
"I'm Not The Only One","SAM SMITH",521
"Never Been In Love f/Icona Pop","COBRA STARSHIP",515
