"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
19,"=","ADELE Someone Like You",4270,"+178",1259,"-51",27.275,"+1.130",33,"1",19,4270,1346,27.275
20,"=","LADY GAGA The Edge Of Glory",4036,"-36",-852,"+141",22.213,"+0.048",121,"50",3,11672,2193,68.045
21,"=","JASON DERULO It Girl",3173,"+59",977,"-71",14.457,"+0.507",22,"32",21,3173,1048,14.457
22,"=","THE SCRIPT Nothing",3047,"+46",509,"-63",14.565,"+0.076",41,"43",21,3047,722,14.565
23,"=","KELLY ROWLAND Motivation f/Lil Wayne",2722,"+3",104,"-21",15.187,"+0.053",66,"57",21,2722,415,15.279
24,"=","ALEXANDRA STAN Mr. Saxobeat",2688,"+70",549,"-18",23.069,"+0.448",47,"44",24,2688,567,23.069
25,"=","AFROJACK Take Over Control f/Eva Simons",2569,"+27",404,"-31",21.683,"+0.082",81,"66",25,2569,435,21.683
26,"=","ANDY GRAMMER Keep Your Head Up",2445,"+40",151,"+36",9.785,"+0.158",75,"69",25,2445,355,9.785
27,"=","MARTIN SOLVEIG & DRAGONETTE Hello",2331,"-8",49,"-20",15.002,"-0.022",121,"82",18,4031,605,23.761
28,"=","DAVID GUETTA Without You f/Usher",2177,"+162",1140,"+7",14.315,"+0.964",13,"14",28,2177,1140,14.315
29,"=","NEW BOYZ Better With The Lights Off",1618,"+47",344,"-15",5.093,"+0.173",35,"63",29,1618,366,5.093
30,"=","PITBULL Rain Over Me",1459,"-103",-1133,"+82",6.594,"-0.404",61,"49",19,3403,813,19.382
31,"+1","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",1181,"-60",-1212,"+188",5.705,"-0.162",121,"--",12,5432,615,27.03
32,"-1","COLDPLAY Every Teardrop Is A Waterfall",1138,"-107",-695,"-13",6.063,"-0.552",76,"54",26,2154,446,11.589
33,"=","MATT NATHANSON Faster",1127,"+9",147,"-15",3.554,"+0.008",59,"106",33,1127,166,3.554
34,"+4","KELLY CLARKSON Mr. Know It All",1069,"+179",872,"+111",5.479,"+0.638",5,"4",34,1069,872,5.479
35,"+1","LMFAO Sexy And I Know It",1036,"+79",440,"+27",5.949,"+0.243",13,"29",35,1036,440,5.949
36,"-2","DJ KHALED I'm On One f/Drake, Rick Ross",1034,"+10",211,"-28",8.277,"+0.109",23,"60",34,1034,297,8.277
37,"-2","WIZ KHALIFA No Sleep",1015,"+10",123,"-24",3.573,"+0.036",26,"99",34,1015,246,3.573
38,"-1","SWEDISH HOUSE MAFIA Save The World",949,"+4",96,"-16",4.524,"-0.252",35,"232",36,949,229,4.776
39,"+1","PATRICK STUMP This City f/Lupe Fiasco",854,"+45",322,"+13",4.114,"+0.053",12,"308",39,854,322,4.114
40,"-1","SELENA GOMEZ & THE SCENE Love You Like A...",826,"+10",209,"-30",2.926,"+0.116",17,"39",39,826,306,2.926
41,"=","DEMI LOVATO Skyscraper",817,"+9",72,"+2",4.1,"+0.235",28,"34",38,817,141,4.1
42,"=","CHRIS BROWN She Ain't You",715,"-42",-647,"+146",2.949,"-0.099",110,"130",16,4328,635,24.246
43,"=","GAVIN DEGRAW Not Over You",664,"+4",165,"-25",2.019,"-0.019",15,"67",43,664,243,2.051
44,"=","SKYLAR GREY Invisible",642,"+1",77,"-5",1.443,"-0.036",21,"950",44,642,131,1.479
45,"=","LLOYD Dedication To My Ex...",570,"+8",196,"-31",3.061,"-0.039",6,"677",45,570,227,3.199
46,"=","BEYONCE Best Thing I Never Had",528,"-22",-669,"+118",2.676,"-0.111",93,"58",15,4574,856,22.192
47,"=","BLACK EYED PEAS Don't Stop The Party",504,"-33",-618,"+57",2.515,"-0.146",69,"295",24,2690,492,10.42
48,"+1","BREATHE CAROLINA Blackout",492,"+17",90,"+9",1.012,"+0.060",15,"334",48,492,92,1.012
49,"-1","JENNIFER LOPEZ I'm Into You f/Lil Wayne",480,"-37",-624,"+90",2.378,"-0.088",96,"190",19,3899,611,20.698
50,"--","KREAYSHAWN Gucci Gucci",436,"--",81,"--",1.931,"--",1,"48",50,436,81,1.931
