"Title","Artist","Spins"
"Can't Hold Us f/R...","MACKLEMORE & RYAN...",16176
"Mirrors","JUSTIN TIMBERLAKE",16043
"I Love It f/Charl...","ICONA POP",13764
"Just Give Me A Re...","PINK",12686
"Heart Attack","DEMI LOVATO",12048
"Come & Get It","SELENA GOMEZ",10655
"Stay f/Mikky Ekko","RIHANNA",9396
"Cruise","FLORIDA-GEORGIA L...",8416
"My Songs Know Wha...","FALL OUT BOY",8171
"Get Lucky","DAFT PUNK",7354
"The Other Side","JASON DERULO",7337
"#thatpower","WILL.I.AM F/JUSTI...",7245
"The Way f/Mac Mil...","ARIANA GRANDE",7173
"When I Was Your M...","BRUNO MARS",6284
"#Beautiful f/Migu...","MARIAH CAREY",6113
"Treasure","BRUNO MARS",5636
"Radioactive","IMAGINE DRAGONS",5353
"Feel This Moment","PITBULL",5309
"Next To Me","EMELI SANDE",5214
"Clarity f/Foxes","ZEDD",5069
"Here's To Never G...","AVRIL LAVIGNE",4738
"Blurred Lines f/P...","ROBIN THICKE",4147
"I Need Your Love","CALVIN HARRIS F/E...",3773
"Lego House","ED SHEERAN",3653
"Alive","KREWELLA",3306
"Suit & Tie f/JAY ...","JUSTIN TIMBERLAKE",3188
"Love Somebody","MAROON 5",3183
"Cups (Pitch Perfe...","ANNA KENDRICK",3165
"Live It Up","JENNIFER LOPEZ F/...",2561
"Fine China","CHRIS BROWN",2465
"Crazy Kids","KE$HA",2265
"22","TAYLOR SWIFT",2061
"Glowing","NIKKI WILLIAMS",1874
"People Like Us","KELLY CLARKSON",1746
"Safe And Sound","CAPITAL CITIES",1432
"Crickets f/Jeremi...","DROP CITY YACHT C...",1165
"Chloe (You're The...","EMBLEM3",1058
"Beneath Your Beau...","LABRINTH",1000
"Beat It f/Chris B...","SEAN KINGSTON",856
"Power Trip f/Migu...","J. COLE",799
"Carry On","FUN.",768
"Still Into You","PARAMORE",757
"Same Love f/Mary ...","MACKLEMORE & RYAN...",740
"Right Now f/David...","RIHANNA",657
"This Is The New Y...","A GREAT BIG WORLD",618
"A Million Lives","JAKE MILLER",606
"Gone, Gone, Gone","PHILLIP PHILLIPS",575
"Sail","AWOLNATION",458
"Red Cup","KATY TIZ",403
"Inner Ninja","CLASSIFIED",401
