"Title","Artist","Spins"
"Blank Space","TAYLOR SWIFT",17671
"Jealous","NICK JONAS",14182
"Animals","MAROON 5",13489
"Blame f/John Newman","CALVIN HARRIS",13362
"Love Me Harder","ARIANA GRANDE & THE WEEKND",12719
"Waves","MR PROBZ",11799
"Don't","ED SHEERAN",11517
"I'm Not The Only One","SAM SMITH",11039
"Take Me To Church","HOZIER",9244
"Habits (Stay High)","TOVE LO",8731
"The Heart Wants What It Wants","SELENA GOMEZ",8443
"Uptown Funk f/Bruno Mars","MARK RONSON",8050
"Lips Are Movin","MEGHAN TRAINOR",7456
"Beg For It f/MØ","IGGY AZALEA",7148
"Heroes","ALESSO",6926
"Shake It Off","TAYLOR SWIFT",6134
"Centuries","FALL OUT BOY",4849
"Bang Bang","JESSIE J/A. GRANDE/N. MINAJ",4260
"Don't Tell 'Em f/YG","JEREMIH",4157
"The Hanging Tree f/J. Lawrence","JAMES NEWTON HOWARD",3887
"In Your Arms","NICO & VINZ",3828
"Ghost","ELLA HENDERSON",3802
"Night Changes","ONE DIRECTION",3548
"Sledgehammer","FIFTH HARMONY",3262
"I Lived","ONEREPUBLIC",3102
"Dangerous f/Sam Martin","DAVID GUETTA",2931
"Prayer In C","LILLYWOOD & ROBIN SCHULZ",2712
"Trumpets","JASON DERULO",2583
"Break The Rules","CHARLI XCX",2476
"Thinking Out Loud","ED SHEERAN",2420
"Stuck On A Feeling f/Snoop...","PRINCE ROYCE",2020
"Too Cool To Dance","EDEN XO",1910
"Time Of Our Lives f/Ne-Yo","PITBULL",1878
"Stolen Dance","MILKY CHANCE",1857
"I Don't F**k With You f/E-40","BIG SEAN",1824
"Tuesday f/Drake","I LOVE MAKONNEN",1770
"New Flame f/Usher & Rick Ross","CHRIS BROWN",1703
"Riptide","VANCE JOY",1644
"Burnin' Up f/2 Chainz","JESSIE J",1571
"All About It f/Ed Sheeran","HOODIE ALLEN",1478
"Santa Tell Me","ARIANA GRANDE",1053
"What I Like About You","5 SECONDS OF SUMMER",884
"Superheroes","THE SCRIPT",863
"Young Blood","BEA MILLER",851
"I Don't Mind f/Juicy J","USHER",833
"Can't Stop Dancin'","BECKY G",731
"Weekend","PRIORY",607
"Something Big","SHAWN MENDES",575
"L.A.LOVE (la la)","FERGIE",544
"Outside f/Ellie Goulding","CALVIN HARRIS",429
